timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
1234220652,1234220146,3801098,3801098,9.8156044e-05,6.155452e-05,1.355793e-05,0.0001789537,0.003273211,-0.048522834,4994,4994,0,1
1234725072,1234724561,3801098,3801098,-0.00022960296,-5.9047037e-05,-9.7543954e-05,0.0011984472,0.0043981355,-0.049085323,4994,4994,0,1
1235219484,1235218989,3801098,3801098,-5.2814074e-05,-3.1594707e-05,-6.7746536e-05,0.0064405766,0.0041921525,-0.04991205,4994,4994,0,1
1235718903,1235718411,3801098,3801098,-0.00031701225,-8.103205e-05,-1.0047364e-05,0.0034936203,0.0031800733,-0.047101088,4994,4994,0,1
1236223328,1236222827,3801098,3801098,-8.324388e-06,-6.073282e-05,-5.7900834e-05,0.0011950431,0.00352044,-0.048603598,4994,4994,0,1
1236722734,1236722249,3801098,3801098,-0.000116670904,5.21606e-05,3.0982508e-05,0.0018482086,0.0020257651,-0.048029866,4994,4994,0,1
1237222167,1237221671,3801098,3801098,-0.0001542728,-7.2345574e-05,6.78408e-05,0.0023572673,0.0045532784,-0.049106054,4994,4994,0,1
1237721595,1237721093,3801098,3801098,-5.165503e-05,1.8415409e-05,9.205726e-05,-0.00091412896,-0.0005589725,-0.047851525,4990,4990,0,1
1238221012,1238220520,3801098,3801098,9.124465e-05,0.00010320146,6.799543e-05,-0.0029122795,0.0044360696,-0.048908446,4999,4999,0,1
1238720439,1238719937,3801098,3801098,-0.00011806112,6.62903e-05,-9.703695e-05,0.00028713018,0.0028393094,-0.050706882,4994,4994,0,1
1239219862,1239219359,3801098,3801098,-3.2278225e-05,-0.00011512567,-2.6520258e-05,0.0036517724,0.0046774945,-0.048514627,4994,4994,0,1
1239719283,1239718782,3801098,3801098,-0.00013970937,7.723184e-05,7.993951e-05,0.00079757656,8.4878615e-05,-0.048706796,4995,4995,0,1
1240223697,1240223198,3801098,3801098,0.00014220495,0.00010442572,-9.5458265e-05,0.002875868,0.0006937923,-0.050128162,4994,4994,0,1
1240723123,1240722621,3801098,3801098,-0.00026496538,2.8846243e-05,-2.3672332e-05,-0.00072426785,0.00298084,-0.049567275,4995,4995,0,1
1241222538,1241222043,3801098,3801098,4.4643526e-05,0.00011159849,-5.1083545e-05,0.0006974318,0.0043166284,-0.04895203,4994,4994,0,1
1241721966,1241721465,3801098,3801098,-3.7405003e-05,4.5774927e-05,7.102321e-05,0.004266614,0.002529554,-0.047764666,4994,4994,0,1
1242221372,1242220888,3801098,3801098,-9.7293756e-05,-3.851116e-05,3.663971e-05,0.0030978727,0.0002804281,-0.049994014,4985,4985,0,1
1242720795,1242720311,3801098,3801098,0.00028524615,5.7270616e-05,1.7583448e-05,0.003464829,0.007472627,-0.046907265,4995,4995,0,1
1243220266,1243219737,3801098,3801098,0.00011518773,-0.00015615317,0.00010833571,0.00036767192,0.0032094286,-0.04279073,4998,4998,0,1
1243719666,1243719164,3801098,3801098,-0.0011273742,-0.00052419235,0.0002839611,0.026466496,0.01729303,-0.054608785,5002,5002,0,1
1244224091,1244223573,3801098,3801098,-0.00033350338,-0.00042926532,0.00016835176,0.023991311,0.01146779,-0.073693186,4994,4994,0,1
1244723492,1244722996,3801098,3801098,0.0007037918,-0.000204987,6.6795306e-05,0.0005778173,0.014497244,-0.046980076,4994,4994,0,1
1245222912,1245222419,3801098,3801098,0.000699071,-0.002127793,-0.0005121476,-0.012014769,0.003277996,-0.044661406,4994,4994,0,1
1245722334,1245721846,3801098,3801098,-0.00045025107,0.0011906758,-0.00013461104,-0.0021948284,0.006735514,-0.05436649,4989,4989,0,1
1246221763,1246221267,3801098,3801098,-0.00045725555,0.00076428964,0.00039051072,0.052182384,0.027897272,-0.082877874,4997,4997,0,1
1246721173,1246720688,3801098,3801098,-0.0016123836,0.0007105049,0.00017327796,-0.00896234,-0.019159425,-0.04792542,4994,4994,0,1
1247220620,1247220112,3801098,3801098,-0.00065314455,-0.00039635104,0.0001539383,0.049626503,0.035675943,-0.0499069,4995,4995,0,1
1247720026,1247719535,3801098,3801098,-0.00085403345,-0.0027132817,3.6273163e-05,-0.015396476,-0.031151185,-0.03452948,4994,4994,0,1
1248224457,1248223954,3801098,3801098,0.0019269942,0.00047434072,-0.00032874296,0.013868689,-0.00603661,-0.043274928,4994,4994,0,1
1248723901,1248723390,3801098,3801098,-0.0012066076,0.0022692038,-0.00021492962,0.031904843,0.016222605,-0.06643291,4999,4999,0,1
1249218307,1249217808,3801098,3801098,0.0005911393,0.0018202246,-0.00054289185,0.001093584,0.0028455912,-0.058567278,4995,4995,0,1
1249722733,1249722226,3801098,3801098,0.00095796905,-3.976144e-05,0.0004866441,-0.013762266,0.0019423439,-0.039311025,4995,4995,0,1
1250222135,1250221649,3801098,3801098,0.00039843647,0.0003950588,0.00027656186,0.02694882,0.017651793,-0.060191333,4994,4994,0,1
1250721571,1250721073,3801098,3801098,0.0026140648,0.0006299183,0.00022421213,-0.0019456529,-0.010453077,-0.068607934,4994,4994,0,1
1251220998,1251220497,3801098,3801098,-0.0022704138,-0.00094147737,0.00015805161,0.0037383633,0.005865542,-0.06766857,4995,4995,0,1
1251720423,1251719920,3801098,3801098,0.00070033077,0.002657168,7.74838e-05,0.018882956,0.012123333,-0.06672413,4994,4994,0,1
1252224821,1252224339,3801098,3801098,-0.0028954279,-0.0010778068,-0.00017036681,-0.016754428,-0.0037751656,-0.049065344,4995,4995,0,1
1252719272,1252718769,3801098,3801098,-0.0008630433,0.0022292144,0.00036622473,0.03069721,0.039140143,-0.06695531,4995,4995,0,1
1253218689,1253218193,3801098,3801098,0.0004383787,0.0007436386,0.00011051753,0.011717893,0.011755319,-0.051574897,4994,4994,0,1
1253723128,1253722610,3801098,3801098,-0.00028133523,0.00074381486,0.0002766066,-0.00020955625,-0.010590635,-0.056258135,4991,4991,0,1
1254222541,1254222033,3801098,3801098,0.003936378,0.00064808107,-0.00041424754,-0.014105126,0.0028365066,-0.012875367,4994,4994,0,1
1254721953,1254721456,3801098,3801098,-0.0007208616,-0.0017834775,-0.0004670773,-0.003450949,-0.0071732765,-0.039682284,4994,4994,0,1
1255221363,1255220878,3801098,3801098,0.0012393538,-0.0015292369,0.00012411286,-0.008811244,-0.031973526,-0.027151579,4995,4995,0,1
1255720804,1255720315,3801098,3801098,-0.0001999524,0.0012720886,-0.000109346,0.0063599097,-0.007857703,-0.052552912,5009,5009,0,1
1256220208,1256219722,3801098,3801098,-7.448677e-05,0.0011171583,-2.7644792e-05,0.013236663,0.010324025,-0.06862911,4994,4994,0,1
1256719640,1256719144,3801098,3801098,-0.00091153866,-0.0029730245,0.00011337722,-0.0060471487,-0.008530328,-0.064518,4992,4992,0,1
1257219063,1257218566,3801098,3801098,0.00017058592,-0.0032180352,2.279015e-05,-0.018848335,0.0069617326,-0.050194155,4994,4994,0,1
1257728476,1257727977,3801098,3801098,-0.0018866716,-0.004024016,-7.4803033e-06,-0.007467354,-0.0026144732,-0.048093088,4995,4995,0,1
1258222899,1258222405,3801098,3801098,4.9365488e-05,0.0017485011,6.498319e-05,-0.005746414,-0.0018134313,-0.045968145,4994,4994,0,1
