timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
582565901,582565549,3932170,3932170,1.4065635e-05,-7.076232e-07,1.0303976e-06,-0.00585553,-0.0022259648,-0.048062827,5003,5003,0
582570915,582570557,3932170,3932170,1.7890754e-05,-5.7417374e-06,1.7791249e-06,-0.0057591284,-0.0022306067,-0.048079778,5008,5008,0
583067072,583066708,3932170,3932170,1.0624674e-05,-8.270897e-06,-2.0207735e-06,-0.005852226,-0.0023295172,-0.048196718,5013,5013,0
583568259,583567867,3932170,3932170,1.2489723e-05,-8.04338e-06,-4.2763318e-06,-0.0057322867,-0.0022357001,-0.048088297,5012,5012,0
584064328,584064029,3932170,3932170,1.4659699e-05,-1.0358087e-05,5.239279e-06,-0.005861805,-0.0022276768,-0.04832421,5025,5025,0
584565572,584565180,3932170,3932170,7.045838e-06,-1.1705077e-05,4.244754e-06,-0.0057258247,-0.0021983306,-0.048325025,5012,5012,0
585066688,585066342,3932170,3932170,3.7752943e-06,-1.1904852e-05,1.5774916e-05,-0.005758099,-0.0020913568,-0.048328035,5017,5017,0
585567882,585567530,3932170,3932170,3.2762646e-06,-1.1355805e-05,-5.602012e-06,-0.0057442565,-0.00232241,-0.048120316,5007,5007,0
586069005,586068659,3932170,3932170,7.395578e-06,-2.2059835e-06,-1.7161855e-06,-0.0058592074,-0.002313753,-0.048240844,5012,5012,0
586570135,586569834,3932170,3932170,2.1180207e-05,-3.7242484e-07,1.0648856e-06,-0.00576056,-0.0023555476,-0.047987737,5007,5007,0
587066314,587065969,3932170,3932170,1.4456751e-05,-1.1296227e-05,-4.568489e-07,-0.005757752,-0.0021944058,-0.048277304,5011,5011,0
587567473,587567174,3932170,3932170,7.2843127e-06,-1.5666936e-05,4.8277507e-06,-0.005797233,-0.0022122408,-0.04821681,5008,5008,0
588068589,588068291,3932170,3932170,1.5513822e-05,-6.6920543e-06,2.7059675e-06,-0.005754927,-0.0021164373,-0.048072755,5012,5012,0
588569802,588569451,3932170,3932170,1.4731836e-05,1.5525796e-06,-4.171756e-06,-0.0058387523,-0.0022204847,-0.04822629,5011,5011,0
589065901,589065601,3932170,3932170,9.968664e-06,-3.3375663e-06,-9.0169756e-08,-0.0057333023,-0.002147591,-0.048147634,5012,5012,0
589567066,589566761,3932170,3932170,1.3333629e-05,-1.4161363e-05,6.074936e-07,-0.0058650766,-0.0023035544,-0.04812366,5011,5011,0
590068224,590067923,3932170,3932170,1.30519165e-05,-9.621381e-06,9.4482994e-07,-0.0058587426,-0.0022525962,-0.04821358,5013,5013,0
590564373,590564071,3932170,3932170,6.8883064e-06,-1.4929337e-05,6.8174893e-07,-0.0056839273,-0.0021063362,-0.04823604,5011,5011,0
591065538,591065232,3932170,3932170,1.18756125e-05,-7.384692e-06,7.412148e-06,-0.0058627864,-0.0022845173,-0.048196536,5011,5011,0
591566696,591566395,3932170,3932170,1.0420728e-05,-9.232331e-07,3.1820182e-06,-0.0057849763,-0.0022634019,-0.048215803,5010,5010,0
592067911,592067554,3932170,3932170,1.816677e-05,-4.5160773e-06,-2.622839e-06,-0.0058617163,-0.0022932321,-0.048256673,5011,5011,0
592569022,592568714,3932170,3932170,1.26875e-05,-1.1048632e-05,-2.811099e-07,-0.005716222,-0.0024242469,-0.04825033,5011,5011,0
593070175,593069876,3932170,3932170,1.6095304e-05,-4.727467e-06,1.6885382e-06,-0.0057667606,-0.0022387265,-0.048311442,5012,5012,0
593571344,593571036,3932170,3932170,1.5065881e-05,-1.0201005e-05,3.199917e-06,-0.0057589957,-0.0023641235,-0.048271265,5011,5011,0
