timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
788653633,788653109,3801098,3801098,7.13912e-05,7.8889796e-05,-3.5914003e-05,0.004117153,0.009760249,-0.048233893,4994,4994,0,1
789148087,789147573,3801098,3801098,-7.85225e-05,-4.0383107e-05,-0.00017803258,0.00021882437,0.016779795,-0.048114322,4995,4995,0,1
789647533,789647033,3801098,3801098,0.004679527,-0.00025131594,-0.00027257804,0.00042404048,0.008962598,-0.035478793,4989,4989,0,1
790146984,790146493,3801098,3801098,1.2458574e-05,-0.00024845134,-9.315713e-05,0.0005434365,0.0076225237,-0.05341687,4995,4995,0,1
790651441,790650946,3801098,3801098,-0.001970407,-0.00023620567,0.00011530815,-0.0267872,0.013772322,-0.04428905,4995,4995,0,1
791150894,791150403,3801098,3801098,-5.5450746e-05,-0.00082160166,0.00079336576,0.0027021463,-0.011295213,-0.04835841,4995,4995,0,1
791650346,791649860,3801098,3801098,-0.00068382436,0.00030276712,-5.2047915e-05,0.006561087,0.032827355,-0.05001672,4981,4981,0,1
792149828,792149319,3801098,3801098,-0.0013722446,-0.0010599301,0.00012990955,-0.006055,0.02288167,-0.055602804,4994,4994,0,1
792649265,792648779,3801098,3801098,6.146701e-05,-0.00045873545,-0.0001284472,0.003719875,0.044467054,-0.04525641,4995,4995,0,1
793148725,793148239,3801098,3801098,-0.0015792503,-0.001310703,-0.00012708225,-0.040484216,-0.0051362347,-0.04326363,4994,4994,0,1
793648198,793647700,3801098,3801098,0.0014853927,-0.00023435739,2.9747402e-05,-0.02103725,-0.058235325,-0.03906723,4995,4995,0,1
794147656,794147160,3801098,3801098,-0.002423934,0.00022075653,5.269134e-05,-0.013865036,-0.0220731,-0.03246889,4994,4994,0,1
794652117,794651615,3801098,3801098,-0.0029922011,6.3282874e-05,-7.8708086e-05,0.003755985,-0.012038888,-0.059524298,4994,4994,0,1
795151572,795151076,3801098,3801098,0.000462228,0.0007513928,6.433783e-05,-0.02205923,-0.029867537,-0.05059971,4995,4995,0,1
795651027,795650535,3801098,3801098,0.00053366425,-0.000400712,-7.5928765e-05,0.012305901,0.067592785,-0.061098363,4990,4990,0,1
796150496,796149995,3801098,3801098,0.0017663658,4.1843505e-05,-8.016758e-05,0.022878127,0.009968904,-0.06926983,4987,4987,0,1
796649944,796649453,3801098,3801098,0.0014375693,0.0013393498,9.389571e-05,0.04203916,0.037054952,-0.06848677,4994,4994,0,1
797149406,797148909,3801098,3801098,-0.0034843378,-0.0019001454,1.996121e-05,-0.015999168,0.0075971927,-0.043740038,4994,4994,0,1
797648874,797648365,3801098,3801098,-0.0022429444,-0.0007803534,0.00037088976,-0.019779634,-0.032769844,-0.040968925,4994,4994,0,1
798148321,798147823,3801098,3801098,0.0003060536,-3.511659e-05,-5.570589e-05,0.02460337,0.04577632,-0.05612867,4995,4995,0,1
798652785,798652276,3801098,3801098,-0.0012007592,2.400655e-06,0.0003253871,-0.025694167,0.002420772,-0.042771075,4995,4995,0,1
799152234,799151735,3801098,3801098,0.0001873496,-0.00029684833,-1.2740391e-05,-0.0037492332,0.007241675,-0.052506726,4995,4995,0,1
799646700,799646200,3801098,3801098,-0.00028298228,2.1159538e-05,-0.0005424266,-0.0102002425,0.017398134,-0.05595307,4994,4994,0,1
800151153,800150665,3801098,3801098,0.00096219516,0.0006574371,-0.0004617573,0.0037746292,0.020223154,-0.07326193,5006,5006,0,1
800650702,800650113,3801098,3801098,-0.00046770606,-0.0003550422,0.00031299508,-0.028270876,-0.021594493,-0.03595598,4995,4995,0,1
801150056,801149571,3801098,3801098,0.0025096529,-0.00023492094,0.0003045423,0.008638969,0.017756628,-0.056229435,4994,4994,0,1
801649525,801649030,3801098,3801098,-0.0007812101,-0.00027252687,0.00014384126,-0.0043760976,0.031956952,-0.059874326,4983,4983,0,1
802148979,802148489,3801098,3801098,-0.0024589477,-0.0009172937,5.0765317e-05,-0.01124604,0.011654235,-0.043044668,4995,4995,0,1
802653463,802652941,3801098,3801098,0.0014172415,-0.0005799063,-0.000114276314,0.00026309787,0.005328035,-0.04908764,4994,4994,0,1
803147990,803147406,3801098,3801098,0.0012525456,0.0011607542,0.0002050939,0.01005926,-0.0014027843,-0.049959783,4994,4994,0,1
803647371,803646867,3801098,3801098,7.966561e-05,-8.2511906e-05,0.00033648097,-0.006660781,-0.015344086,-0.04956032,4996,4996,0,1
804151811,804151322,3801098,3801098,-0.00081518706,0.0005737918,0.00018434344,-0.0014814493,-0.017288871,-0.054127794,4997,4997,0,1
804651266,804650780,3801098,3801098,0.0013447105,-0.0004911054,-2.102999e-05,-0.021303153,-0.03208402,-0.045789108,4995,4995,0,1
805150734,805150240,3801098,3801098,0.0019490165,0.0016407233,-0.00037452436,0.008209812,-0.010808799,-0.05063505,4994,4994,0,1
805650187,805649702,3801098,3801098,-0.0033319024,-6.64089e-05,0.00011034632,0.014164798,0.031968474,-0.06695532,4995,4995,0,1
806149669,806149162,3801098,3801098,-0.0027656152,-0.0011618257,-7.9887424e-05,-0.016875273,-0.048094347,-0.053171113,4994,4994,0,1
806649117,806648623,3801098,3801098,-0.000981213,-0.00023454317,-8.889173e-05,0.008434684,0.0016558683,-0.055373657,4993,4993,0,1
807148579,807148083,3801098,3801098,0.0007736105,-0.00026942382,-0.00029174553,-4.1157877e-05,-0.03162395,-0.040047355,4994,4994,0,1
807648043,807647542,3801098,3801098,0.00021217926,0.00010877231,0.0003481232,-0.010758384,-0.015039803,-0.035495665,4995,4995,0,1
808152492,808151995,3801098,3801098,-0.00047928345,-0.00046117476,0.0006298007,-0.008874136,-0.017068816,-0.043890454,4994,4994,0,1
808651950,808651455,3801098,3801098,-0.003008361,-0.00045274952,-8.1123166e-05,-0.013865815,-0.036668707,-0.046867795,4995,4995,0,1
809151411,809150915,3801098,3801098,-1.5331298e-05,9.2173665e-05,-0.0002577486,0.002551594,0.017447727,-0.045844343,4995,4995,0,1
809650882,809650383,3801098,3801098,0.00013089646,0.0005432748,-0.0006517982,-0.012567223,0.012827708,-0.05680276,4993,4993,0,1
810150350,810149836,3801098,3801098,-0.0003551415,-0.00016007386,-9.606781e-05,0.031409733,0.05332105,-0.055355154,4988,4988,0,1
810649794,810649297,3801098,3801098,0.00057360437,0.0007848072,-0.00025970364,0.010718762,0.022199076,-0.060065802,4994,4994,0,1
811149244,811148758,3801098,3801098,0.00015089002,4.331924e-05,-0.00012202227,0.022985544,-0.0054711234,-0.061306253,4994,4994,0,1
811648720,811648219,3801098,3801098,0.0012945241,0.00055550406,9.9941775e-05,-0.0011133206,-0.00220412,-0.04185369,4991,4991,0,1
812148178,812147679,3801098,3801098,0.00038873492,0.00042975487,0.00026008883,0.022511436,0.0026368015,-0.055192694,4995,4995,0,1
812652634,812652139,3801098,3801098,-0.00019596028,-0.00047395183,-0.00016180551,-0.005639377,0.0045752698,-0.059962034,5000,5000,0,1
813152095,813151595,3801098,3801098,-0.00069252343,-0.00028845022,-7.276221e-05,0.03241978,0.047414176,-0.06077908,4995,4995,0,1
813646562,813646062,3801098,3801098,-0.00086784665,7.850968e-05,-0.0004518124,0.0016590591,-0.0139105115,-0.057481468,4995,4995,0,1
814151009,814150517,3801098,3801098,0.0014618888,-5.287872e-05,0.00034038018,0.022537634,0.034169175,-0.033395313,4994,4994,0,1
814650475,814649978,3801098,3801098,0.0002386763,0.00037589928,-0.00011385115,0.020199848,0.0028232327,-0.06969219,4991,4991,0,1
815149931,815149440,3801098,3801098,0.0015018182,-0.00012842506,5.700432e-05,0.03462247,0.018073428,-0.06173374,4995,4995,0,1
815649404,815648901,3801098,3801098,0.00029006548,-0.00010610428,0.00033639753,0.00041828214,0.003260032,-0.042346608,4994,4994,0,1
816148861,816148362,3801098,3801098,0.00019344925,0.001836337,-4.907254e-06,-0.0138588045,-0.032421213,-0.07807546,4995,4995,0,1
816653335,816652817,3801098,3801098,3.1552096e-05,-5.203141e-05,-0.00014717749,0.0056651696,0.0046598874,-0.06590702,4994,4994,0,1
817147779,817147287,3801098,3801098,0.00027160574,0.0010250731,0.00013908638,0.008981917,0.010781209,-0.057434954,4998,4998,0,1
817647242,817646744,3801098,3801098,3.211297e-05,0.00015308821,8.375196e-05,0.0016962278,0.00013325227,-0.04926443,4994,4994,0,1
818151687,818151200,3801098,3801098,0.00023751162,-8.301021e-05,-3.06223e-05,0.0038450973,0.0030019805,-0.042981923,4995,4995,0,1
818651171,818650661,3801098,3801098,3.1447402e-05,2.9661454e-05,2.5485848e-05,0.0017292977,-0.0020827095,-0.05534938,4995,4995,0,1
819150628,819150123,3801098,3801098,-0.0002573177,4.409033e-05,0.00013644819,0.0018017805,0.0035116032,-0.049211785,4995,4995,0,1
819650083,819649583,3801098,3801098,-8.207729e-06,-5.33524e-06,-8.367017e-06,0.0031919673,0.0019045924,-0.04900915,4994,4994,0,1
