timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
208626116,208625809,3932170,3932170,1.3352841e-05,-7.276912e-06,5.4507505e-06,-0.006588721,-0.0033753226,-0.047987174,5011,5011,0
208631132,208630826,3932170,3932170,7.772571e-06,-4.1544295e-06,-5.193635e-07,-0.006512053,-0.0034898673,-0.048060752,5017,5017,0
209127314,209126959,3932170,3932170,9.527462e-06,6.973564e-07,-3.8901985e-06,-0.0066445763,-0.0034086849,-0.047945835,5012,5012,0
209628476,209628109,3932170,3932170,4.74799e-06,-9.4788754e-07,5.2046757e-06,-0.0065402887,-0.0034141124,-0.048027504,5011,5011,0
210124549,210124248,3932170,3932170,3.1016048e-06,-8.675069e-06,5.100092e-06,-0.0066269035,-0.0033004666,-0.04791985,5011,5011,0
210625698,210625399,3932170,3932170,1.9405245e-05,-6.486075e-06,2.3594232e-06,-0.006523119,-0.0034722777,-0.048088346,5012,5012,0
211126970,211126550,3932170,3932170,1.5104323e-05,-2.8893855e-06,-1.0777635e-05,-0.0065494985,-0.0034378795,-0.048121355,5011,5011,0
211628048,211627700,3932170,3932170,1.4068197e-05,4.448125e-06,3.3320596e-06,-0.0066966843,-0.0032617978,-0.04802508,5011,5011,0
212129346,212128851,3932170,3932170,1.2739236e-05,-7.1319632e-06,1.7404744e-07,-0.0065356875,-0.0033650238,-0.04792829,5010,5010,0
212630310,212630002,3932170,3932170,-3.7090472e-06,-8.789148e-06,-5.60924e-06,-0.0065657333,-0.0032462806,-0.048062854,5012,5012,0
213131484,213131153,3932170,3932170,7.2160337e-06,-3.653885e-06,-8.5243937e-07,-0.0065727546,-0.0033285327,-0.048088912,5012,5012,0
213627638,213627293,3932170,3932170,1.2953645e-05,-5.855663e-06,5.301171e-07,-0.0065309233,-0.0034498337,-0.047844853,5011,5011,0
214128861,214128445,3932170,3932170,9.211178e-06,-7.982781e-06,2.208801e-07,-0.006537469,-0.003371062,-0.048088863,5013,5013,0
214629902,214629595,3932170,3932170,1.0707655e-05,-8.256765e-06,4.372327e-06,-0.0065387557,-0.0032993385,-0.048038036,5012,5012,0
215126106,215125738,3932170,3932170,1.1009641e-05,-9.097032e-06,1.735825e-07,-0.006666807,-0.0034814589,-0.048199076,5016,5016,0
215627234,215626884,3932170,3932170,7.3076353e-06,-7.920658e-06,5.0381213e-06,-0.0065740147,-0.0033685542,-0.04789555,5011,5011,0
216128400,216128036,3932170,3932170,2.9885969e-06,-1.0657496e-05,-4.8442973e-07,-0.0065611596,-0.003455478,-0.04792228,5012,5012,0
216629498,216629190,3932170,3932170,1.2014685e-05,-1.0968274e-05,1.1070188e-06,-0.006517632,-0.0033846754,-0.04803495,5014,5014,0
217125742,217125331,3932170,3932170,1.3876018e-05,-2.841633e-06,3.9364086e-06,-0.006618622,-0.00339141,-0.048158687,5016,5016,0
217626817,217626477,3932170,3932170,2.5210884e-06,-1.1501634e-05,2.6456153e-06,-0.0066479696,-0.0033375134,-0.048033405,5011,5011,0
218128002,218127632,3932170,3932170,8.2652805e-06,-6.600484e-06,-1.3777118e-06,-0.0065397522,-0.0033917364,-0.048087195,5015,5015,0
218629081,218628780,3932170,3932170,1.0146353e-05,-2.7882425e-06,2.7727808e-06,-0.006593009,-0.003414051,-0.04800226,5011,5011,0
219130286,219129931,3932170,3932170,2.0472331e-05,5.846247e-07,3.0534738e-06,-0.0066242865,-0.0034288147,-0.048023265,5011,5011,0
219631455,219631083,3932170,3932170,1.1315902e-05,-1.16284455e-05,7.0010324e-06,-0.006581321,-0.003447995,-0.04806397,5012,5012,0
