timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
31113901,31113837,0.2884129,0.00025616548,0.854812,4.999989,0.016237894,4.7649198,0
31123144,31123116,0.2858778,0.00024630487,1.7970914,4.955701,0.072409034,4.7547293,0
31213039,31213008,0.28664348,0.00018679231,-0.24355984,4.7467923,0.0013885727,4.611313,0
31312909,31312878,0.2831765,0.00014925183,0.24985552,4.6349506,0.0014965468,4.499458,0
31413118,31413047,0.2890067,0.000114714334,0.466757,4.556921,0.0053121173,4.4107,0
31512874,31512847,0.3041264,8.70873e-05,-2.8075738,4.552038,0.19240393,4.455426,0
31612849,31612819,0.31231606,7.0025526e-05,-0.25220013,4.496857,0.0015715891,4.38556,0
31712526,31712495,0.31291845,5.994466e-05,1.3614547,4.3297544,0.04756644,4.263939,0
31812428,31812397,0.31095752,5.299012e-05,0.055310756,4.19218,8.108429e-05,4.122564,0
31912331,31912300,0.3012566,4.720234e-05,3.3335245,4.3018794,0.2870163,4.280941,0
32012221,32012193,0.30364963,4.2224245e-05,-1.8264639,4.2921057,0.08635933,4.2436695,0
32112133,32112105,0.29954058,3.8286194e-05,2.9802034,4.2947936,0.22977723,4.2703815,0
32212505,32212478,0.29913098,3.4843288e-05,-3.8106265,4.2017584,0.38398933,4.2222114,0
32311937,32311909,0.3048398,3.215338e-05,-1.6673102,4.3712354,0.07066204,4.3304353,0
32412184,32412156,0.30221376,2.9950737e-05,2.002683,4.4167275,0.1008977,4.3828964,0
32511982,32511954,0.30243036,2.7942931e-05,-2.3389487,4.288379,0.14174433,4.2657113,0
32611891,32611863,0.30264574,2.6103817e-05,1.7407347,4.166228,0.08081271,4.13125,0
32711789,32711762,0.2981636,2.4348003e-05,0.022957742,4.2408643,1.3808975e-05,4.1897,0
32811787,32811715,0.2991059,2.270341e-05,-0.8079512,4.0783653,0.0177845,4.0352616,0
32911582,32911555,0.29913223,2.1254007e-05,-2.3463304,3.909512,0.15646358,3.8956058,0
33011274,33011246,0.30220124,1.9667677e-05,0.57185984,3.943026,0.009215248,3.8922002,1
33111164,33111136,0.3014912,1.8221785e-05,2.0259087,3.8710804,0.11780537,3.844578,1
33211080,33211052,0.30056912,1.7098986e-05,1.2274251,3.7992556,0.044060454,3.7646337,1
33311295,33311225,0.30077872,1.6166696e-05,2.622283,3.6851456,0.20732991,3.6798275,1
33410914,33410883,0.30252442,1.5386462e-05,-2.6004426,3.7721772,0.19918652,3.7678604,1
33510797,33510770,0.30123395,1.4736793e-05,0.5949978,3.7260728,0.010556912,3.693993,1
33611475,33611445,0.299542,1.4139368e-05,0.9205805,3.6720884,0.025642948,3.640363,1
33710617,33710587,0.29943287,1.3564214e-05,0.8302067,3.5094073,0.021822082,3.4795442,1
33810529,33810499,0.29868594,1.30113085e-05,0.438088,3.350653,0.006364302,3.3205154,1
33920418,33920388,0.2968105,1.242402e-05,1.662705,3.2302783,0.09509286,3.2096791,1
34010556,34010528,0.2949722,1.1962478e-05,1.2427888,3.1621466,0.05427129,3.1359954,1
34120224,34120193,0.2946376,1.1412686e-05,-2.1645412,3.0969696,0.16809402,3.1001105,1
34210343,34210315,0.29854807,1.1035942e-05,-1.8214056,3.7476609,0.0983582,3.7334847,1
34310454,34310425,0.29898718,1.0683513e-05,-1.0089693,3.5920396,0.031489972,3.5665617,1
34410361,34410334,0.30098733,1.0351188e-05,-0.621344,3.6211734,0.011846017,3.5920355,1
34509836,34509808,0.30112877,1.0043327e-05,-1.2928157,3.4713326,0.053497624,3.4530673,1
34619753,34619723,0.3010488,9.722261e-06,-0.08589123,3.4001386,0.00024107852,3.3730543,1
34713160,34713124,0.30280766,9.478936e-06,-1.5509069,3.4433234,0.077615984,3.4201941,1
34819539,34819512,0.3021405,9.201811e-06,-0.3597022,3.403117,0.0042244173,3.3825474,1
34909512,34909485,0.30153656,8.981613e-06,0.6571073,3.4025066,0.01410039,3.379684,1
35019367,35019337,0.30313933,8.731036e-06,-0.8709991,3.4455116,0.024464661,3.427252,1
35109423,35109395,0.3022824,8.542733e-06,1.1166463,3.3958447,0.04079819,3.3812015,1
35219336,35219308,0.30246532,8.300223e-06,-0.2721036,3.2921228,0.002498907,3.2669482,1
35319086,35319055,0.30248687,8.102007e-06,-0.27160323,3.1862175,0.0025724794,3.1677992,1
35408979,35408951,0.30393264,7.93552e-06,-1.6318924,3.2622123,0.0907044,3.2465906,1
35518889,35518858,0.30550307,7.751462e-06,-1.8695302,3.2710843,0.11872187,3.256708,1
35612314,35612284,0.30616808,7.6113583e-06,-0.9401865,3.1819758,0.030866588,3.1549122,1
35718692,35718661,0.30719644,7.440707e-06,0.047825396,3.0796435,8.252284e-05,3.0601017,1
35812265,35812234,0.30763218,7.3050983e-06,-1.7674546,2.9792936,0.11650398,2.9610798,1
35918690,35918651,0.30781215,7.1376066e-06,1.4694996,2.874236,0.083478376,2.874642,1
36018484,36018452,0.30835858,6.988744e-06,-1.0063517,2.7838619,0.040421218,2.768738,1
36113351,36113321,0.3082336,6.8563813e-06,0.8264297,2.6890142,0.02822125,2.6788461,1
36213285,36213257,0.30923483,6.711696e-06,-1.8549609,2.6849322,0.14239466,2.6729991,1
36316759,36316729,0.31008732,6.5734744e-06,-1.1351556,2.6011286,0.055043552,2.5791638,1
36413075,36413048,0.3104716,6.4359656e-06,-2.1436646,2.5048168,0.20384271,2.4977596,1
36516850,36516820,0.3107335,6.3010807e-06,-0.16685659,2.4246297,0.0012758475,2.4035585,1
36616512,36616485,0.31106034,6.1651676e-06,-1.9807546,2.3328176,0.18686935,2.3242416,1
36716431,36716404,0.3120669,6.0302345e-06,-2.0635633,2.2550352,0.20981656,2.2475355,1
36816437,36816409,0.31248626,5.8994306e-06,0.56861764,2.2133846,0.01623085,2.202982,1
36916434,36916403,0.31130686,5.7764146e-06,0.02346316,2.345763,2.6076325e-05,2.3259125,1
37012510,37012479,0.31232154,5.6600425e-06,-0.610225,2.415057,0.017132081,2.3978386,1
37112419,37112388,0.31138518,5.5533e-06,1.5712909,2.487042,0.11030306,2.485618,1
37212483,37212455,0.31154865,5.4495067e-06,0.33400014,2.4326785,0.005095257,2.4173677,1
37312335,37312307,0.31093463,5.347136e-06,-1.0072123,2.4676623,0.0456787,2.453275,1
37412084,37412054,0.31038022,5.248602e-06,1.5074033,2.5497646,0.099018484,2.5449932,1
37512200,37512172,0.31071967,5.154065e-06,-1.3891027,2.4553242,0.08732073,2.44554,1
37612169,37612095,0.3100427,5.0644335e-06,3.057177,2.5599706,0.4056614,2.5902798,1
37712083,37712002,0.3091669,4.9826313e-06,1.2968616,2.608386,0.07164286,2.597422,1
37811664,37811637,0.3097172,4.902442e-06,-0.5031545,2.54031,0.01107321,2.5244823,1
37911731,37911700,0.31067938,4.827248e-06,-1.3554281,2.6067004,0.078310385,2.5964017,1
38011928,38011900,0.31141078,4.757877e-06,-2.4927227,2.5701897,0.26862118,2.5783317,1
38111485,38111458,0.31169483,4.6918976e-06,-0.15051931,2.5470724,0.0009883269,2.5303428,1
38211604,38211529,0.31117088,4.6278583e-06,1.0492599,2.5606575,0.04777186,2.5509026,1
38311419,38311392,0.3103916,4.5667366e-06,0.9617456,2.593965,0.039619938,2.5814226,1
38411110,38411080,0.31094944,4.5064767e-06,-0.59348583,2.6187823,0.014944411,2.603095,1
38510995,38510968,0.31128636,4.449073e-06,0.20267622,2.5659032,0.0017787825,2.549781,1
38611137,38611109,0.31063655,4.391508e-06,2.4870687,2.5306206,0.27158514,2.5454524,1
38711228,38711200,0.3102641,4.335597e-06,-2.2435367,2.5582192,0.21861808,2.5678122,1
38821144,38821116,0.31117657,4.2756024e-06,-2.048907,2.590591,0.18005416,2.5921767,1
38910632,38910602,0.31100598,4.2279594e-06,0.55639064,2.590475,0.013278155,2.5756607,1
39010574,39010546,0.3101151,4.176906e-06,1.4711933,2.7670646,0.08691159,2.7587113,1
39110440,39110410,0.31028405,4.129498e-06,-3.5022523,2.8142912,0.4842653,2.8588092,1
39210344,39210313,0.31080863,4.08514e-06,-0.5120422,2.817853,0.010338338,2.8011765,1
39310329,39310301,0.3103282,4.041407e-06,2.068191,2.794695,0.17006087,2.796761,1
39410306,39410278,0.30987853,3.9991955e-06,-1.256718,2.8040514,0.06258168,2.7959876,1
39520229,39520201,0.3103608,3.953622e-06,2.499724,2.801962,0.24778748,2.815038,1
39609937,39609909,0.30966058,3.9181664e-06,1.5050741,2.848263,0.08836762,2.8393,1
39719847,39719812,0.30984294,3.8749663e-06,-1.5662149,2.7610047,0.09871725,2.7576199,1
39809746,39809718,0.30967754,3.8404e-06,3.0162768,2.7681918,0.36517724,2.7916818,1
39919660,39919630,0.3094646,3.7994064e-06,-1.6375947,2.7234092,0.10941011,2.7226026,1
40009796,40009768,0.30927837,3.7657476e-06,1.4016013,2.6795797,0.081459135,2.6697786,1
40119460,40119430,0.30916846,3.725611e-06,-0.48721433,2.7649097,0.009539303,2.7501748,1
40219520,40219492,0.30848753,3.690988e-06,1.3252761,2.7817304,0.07015444,2.7693145,1
40309493,40309465,0.3086611,3.6602014e-06,0.73716164,2.732952,0.022092808,2.7166855,1
40419206,40419178,0.3082327,3.623407e-06,-2.301407,2.7489498,0.21408074,2.76596,1
40509100,40509070,0.30781317,3.5943622e-06,2.0811944,2.765391,0.17403086,2.7620885,1
40614670,40614423,0.30747512,3.5639064e-06,1.2515972,2.7227178,0.06392695,2.7085238,1
40714308,40714281,0.30791593,3.532155e-06,0.24929301,2.7496855,0.0025112773,2.7321014,1
40814178,40814148,0.30755988,3.5011917e-06,-1.1557726,2.727526,0.054416843,2.7218518,1
40913928,40913900,0.3080798,3.4706707e-06,0.13676682,2.7404072,0.0007584097,2.7234724,1
41013951,41013923,0.30744946,3.440421e-06,1.4246008,2.696024,0.08364118,2.684923,1
41113822,41113791,0.30736986,3.409487e-06,-1.1804639,2.6411169,0.05862398,2.635693,1
41213546,41213515,0.30808243,3.3790056e-06,-1.1534506,2.7376132,0.05399871,2.7286408,1
41313342,41313312,0.3085112,3.3513425e-06,-1.235194,2.7549446,0.061533973,2.74576,1
41413284,41413255,0.30830613,3.3239526e-06,0.52585375,2.700421,0.011377739,2.6850467,1
41513510,41513477,0.30823916,3.2961532e-06,-1.819787,2.6991248,0.13632505,2.700101,1
41613836,41613809,0.3081235,3.2691892e-06,0.6171791,2.6413844,0.016023165,2.6254947,1
41713346,41713316,0.30768502,3.2417831e-06,0.994164,2.6116927,0.042048592,2.5983586,1
41812825,41812794,0.3077349,3.2139674e-06,1.5124712,2.5431025,0.09994656,2.5364754,1
41912721,41912691,0.3072617,3.1863874e-06,-0.12496285,2.502026,0.0006934697,2.4875183,1
42012987,42012959,0.30728552,3.1584734e-06,-0.3320376,2.4532614,0.004993306,2.4390702,1
42112771,42112744,0.30675006,3.1305888e-06,0.6255124,2.4249098,0.017928079,2.410009,1
42212465,42212437,0.30631593,3.101961e-06,1.4180133,2.3390584,0.095516205,2.3296173,1
42312494,42312466,0.30553016,3.0732294e-06,2.0208018,2.3283432,0.1948758,2.3246737,1
42412478,42412451,0.30533534,3.0437416e-06,-1.5845945,2.2395642,0.12457481,2.247547,1
