timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
174818179,174818151,0.41772616,0.007577445,4.293866,6.5985312,0.31046113,4.990223,0
174828150,174828058,0.36623394,0.00505743,2.8047633,7.4767513,0.11690605,5.007424,0
174918217,174918189,0.23911162,0.00026252033,-0.28066826,6.2344713,0.0014039268,5.3527837,0
175018317,175018289,0.23527709,0.00010433235,-0.64641786,6.083401,0.0076319887,5.787008,0
175112787,175112760,0.24868429,7.2890805e-05,0.09306717,7.06735,0.00013617391,6.884343,0
175222686,175222655,0.24650028,5.6883444e-05,-0.6037278,7.0365615,0.0057554515,6.936559,0
175312827,175312799,0.24325897,4.9413906e-05,-1.4962125,6.9192777,0.03594871,6.878286,0
175412604,175412576,0.25132626,4.4913464e-05,-1.2420126,8.199979,0.020902429,8.156937,0
175522611,175522583,0.25259367,4.181813e-05,0.5317086,8.488062,0.003700806,8.403457,0
175612342,175612314,0.25539908,3.9488685e-05,-1.3394831,8.663315,0.023011656,8.606082,0
175722492,175722421,0.25816193,3.6785677e-05,-1.9046695,8.814677,0.04572886,8.7613125,0
175812122,175812091,0.2622293,3.4623703e-05,-1.1648924,9.249302,0.016301224,9.163022,0
175922002,175921974,0.26328564,3.1953005e-05,-0.7564025,9.050335,0.00702423,8.9479475,0
176011929,176011899,0.26264653,2.9953999e-05,0.7796838,8.677644,0.007783819,8.574824,0
176121807,176121779,0.2632821,2.7841872e-05,0.6151521,8.295139,0.005068727,8.205673,0
176211935,176211907,0.2650174,2.6527026e-05,-7.151581,8.053561,0.70562446,8.258967,0
176321626,176321595,0.26612115,2.540774e-05,-2.9103663,8.167855,0.11522448,8.145795,0
176421519,176421489,0.2680767,2.4358646e-05,-1.7018332,8.048693,0.03998215,7.9886627,0
176521572,176521542,0.27064046,2.327098e-05,-1.045615,7.982334,0.015218476,7.912266,0
176621403,176621361,0.27088314,2.230138e-05,-2.8914468,7.7633443,0.11965726,7.7276726,0
176711625,176711595,0.27334803,2.1395865e-05,-2.8458123,7.731057,0.11639415,7.68776,0
176821146,176821116,0.27515656,2.02346e-05,0.3899877,7.501467,0.0022527506,7.427293,0
176911261,176911234,0.27808648,1.9270077e-05,-4.272175,7.4042115,0.27389035,7.3965626,1
177020923,177020895,0.27928597,1.8388553e-05,3.4513597,7.383982,0.1792451,7.400922,1
177120885,177120857,0.27788854,1.7760243e-05,-1.1744419,7.47677,0.020497767,7.416842,1
177220962,177220882,0.2793314,1.7182347e-05,-3.8906505,7.192917,0.2338282,7.1879573,1
177320793,177320763,0.28011975,1.6638936e-05,5.8195534,7.1595364,0.52559584,7.303475,1
177420560,177420530,0.28026804,1.6205977e-05,-2.721753,7.5333347,0.10926162,7.501627,1
177520455,177520424,0.28036773,1.581722e-05,-3.7020524,7.3153377,0.20816526,7.309226,1
177620372,177620342,0.28086272,1.5382393e-05,0.037341952,7.3604503,2.1049762e-05,7.30274,1
177720278,177720248,0.28342688,1.4926392e-05,-3.069974,7.5645213,0.13843484,7.531667,1
177820164,177820132,0.28391227,1.453307e-05,1.6890638,7.4296575,0.042665888,7.4028525,1
177920391,177920356,0.28409058,1.4134096e-05,-2.2210088,7.2040477,0.076081924,7.1566916,1
178020140,178020113,0.28583562,1.37173665e-05,-1.3472458,7.031215,0.02868275,6.9774604,1
178119860,178119826,0.28758433,1.3365426e-05,-0.96459764,6.8229403,0.01515229,6.7714386,1
178214833,178214805,0.2884894,1.3067989e-05,-0.34293056,6.6402874,0.0019678092,6.5925074,1
178314757,178314730,0.2899905,1.27487965e-05,-3.0988004,6.404414,0.16659628,6.3754244,1
178414991,178414964,0.29050612,1.2443877e-05,0.38699317,6.263129,0.0026568847,6.226762,1
178515166,178514928,0.28974056,1.2149874e-05,3.3965323,6.1668715,0.20785673,6.212748,1
178615284,178615254,0.28914562,1.1871731e-05,3.550124,6.138467,0.22813116,6.188715,1
178714687,178714656,0.28988406,1.1639767e-05,-1.7813852,6.1490903,0.057340607,6.1102004,1
178814578,178814548,0.28982994,1.1395872e-05,-0.35824025,5.9977093,0.0023775015,5.9532914,1
178914468,178914438,0.28986445,1.113773e-05,-0.8657161,5.7462015,0.014491977,5.7027392,1
179014409,179014381,0.29214507,1.087719e-05,-2.5416775,5.8873754,0.12192048,5.856604,1
179114329,179114302,0.2931268,1.0635582e-05,-1.0309877,5.698539,0.020725306,5.6576133,1
179213840,179213812,0.29395807,1.040553e-05,-2.0303621,5.4837756,0.083526604,5.45065,1
179313914,179313887,0.29421005,1.0181367e-05,0.73132217,5.2876096,0.011238688,5.262013,1
179413657,179413627,0.2932345,9.963403e-06,1.4395732,5.2904696,0.0435242,5.274596,1
179513561,179513531,0.29131857,9.759445e-06,3.6095448,5.7536526,0.25160468,5.78867,1
179613452,179613422,0.2901508,9.571387e-06,4.369798,5.781945,0.3669495,5.840596,1
179713641,179713614,0.28975263,9.388727e-06,-1.6787535,5.7188497,0.054754857,5.691604,1
179813352,179813319,0.29040417,9.208213e-06,-0.84557486,5.537998,0.014345272,5.5015254,1
179923333,179923305,0.29126745,9.014821e-06,2.6764054,5.421282,0.14681125,5.426063,1
