timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
610822319,610820987,0.5,0.010000005,6.982213,5.2215767,1.0373899,5.417558,0
610842948,610841034,0.5,0.01000001,7.300006,5.639135,1.0500052,5.855334,0
610922585,610921219,0.34500888,0.008474169,8.561552,7.2936954,1.1166444,7.0164604,0
611022869,611021451,0.19323584,0.0022922237,-0.44745445,10.952166,0.0020312115,6.9899096,0
611122815,611121708,0.32891753,0.00039125967,46.77527,17.573992,13.833105,37.647865,0
611223012,611221921,0.33752042,0.00036516294,-5.002895,43.109447,0.064510114,42.208313,0
611323379,611322149,0.34715632,0.00033481536,6.1752367,43.28647,0.09788419,42.67917,0
611423488,611422382,0.35718942,0.00031307954,-6.9901786,42.692596,0.12716907,42.043594,0
611524539,611522613,0.36166975,0.00029483464,-4.560759,41.02419,0.056336746,40.244957,0
611624066,611622844,0.36816356,0.0002787879,-3.8698583,39.757027,0.04185369,38.986935,0
611724760,611723075,0.37435997,0.00026436758,-4.028808,38.36044,0.047013987,37.631004,0
611824515,611823309,0.38057417,0.0002514851,-0.5440805,37.17035,0.00088488567,36.47305,0
611919637,611918528,0.38932437,0.00023982169,-5.8806357,36.689037,0.10472967,36.105793,0
612019920,612018760,0.398076,0.00022986204,-7.095209,35.89422,0.1558344,35.41041,0
612120868,612118995,0.4026399,0.00022097814,-2.9608898,34.474922,0.02825522,33.869595,0
612220291,612219224,0.40671408,0.00021265936,-2.5919762,32.93106,0.02266803,32.364674,0
612320787,612319456,0.41052595,0.00020488205,-3.0844197,31.348488,0.033720024,30.810163,0
612420827,612419688,0.41514406,0.00019746137,-4.3859024,29.927982,0.0714164,29.42698,0
612521642,612519920,0.41965708,0.00019039738,-3.7952023,28.516665,0.05612141,28.03311,0
612621360,612620152,0.4239699,0.00018370173,-3.7839468,27.150305,0.058596652,26.693184,0
612722159,612720386,0.42816746,0.00017735026,-3.7211776,25.843935,0.059533257,25.41033,0
612821838,612820616,0.4324388,0.00017126458,-3.879165,24.601131,0.067963995,24.19031,0
612922063,612920851,0.43649065,0.00016543485,-3.6339169,23.413446,0.06266746,23.022787,0
613022606,613021080,0.44044426,0.000159857,-3.4014041,22.28265,0.057690874,21.912148,0
613123188,613121312,0.44461912,0.00015449674,-3.941124,21.207256,0.08137916,20.85677,0
613223129,613221544,0.4487058,0.00014935783,-3.5863001,20.183514,0.070803374,19.849575,0
613323502,613321776,0.45280913,0.00014442613,-3.6589966,19.207724,0.07744718,18.89095,0
613423215,613422013,0.45688522,0.00013968184,-3.565115,18.279253,0.077258475,17.978128,0
613523295,613522240,0.46097007,0.00013511401,-3.5856352,17.395487,0.08212078,17.109411,0
613623685,613622472,0.46507525,0.00013071556,-3.5863037,16.55436,0.08632553,16.282576,0
613723765,613722704,0.46920016,0.0001264759,-3.5447283,15.753982,0.088620275,15.495687,0
613824271,613822936,0.4733234,0.00012238753,-3.5499458,14.99232,0.09339683,14.746803,0
613924453,613923168,0.47744772,0.00011844242,-3.5350554,14.267554,0.09731962,14.034152,0
614024792,614023400,0.48157883,0.00011463579,-3.4998794,13.577831,0.1002382,13.356006,0
614115428,614113614,0.48572913,0.0001109616,-3.4743063,12.921411,0.10379676,12.773543,0
614225174,614223864,0.48987776,0.00010742373,-3.4704168,12.297199,0.10882147,12.096823,0
614316087,614314073,0.49400446,0.000104010884,-3.432964,11.760522,0.111344665,11.569598,0
614415410,614414304,0.4981341,0.000100727695,-3.4313319,11.192487,0.11688434,11.010877,0
614516545,614514537,0.5022798,9.755486e-05,-3.4211097,10.6519,0.122085586,10.479175,0
614615977,614614769,0.50643075,9.448778e-05,-3.4000692,10.137571,0.12670656,9.973302,0
614716970,614715001,0.5106087,9.152063e-05,-3.352863,9.648023,0.12946452,9.491829,0
614816269,614815232,0.5148063,8.8649715e-05,-3.3675823,9.182292,0.13722803,9.033631,0
614917450,614915464,0.51901805,8.587203e-05,-3.3411825,8.739017,0.1419369,8.59764,0
615016880,615015696,0.5232488,8.318694e-05,-3.350205,8.317189,0.14994211,8.182708,0
615117093,615115929,0.52746385,8.0592836e-05,-3.3179152,7.915965,0.15451983,7.7881293,0
615222299,615221172,0.53167665,7.808577e-05,-3.249188,7.5342617,0.15569206,7.3946776,0
615323375,615321447,0.5359147,7.5654694e-05,-3.2529285,7.1537266,0.1643517,7.0382113,0
615422919,615421636,0.5401578,7.330426e-05,-3.2141614,6.809032,0.16858055,6.699375,0
615523237,615521868,0.54438907,7.103113e-05,-3.1743402,6.481273,0.17274445,6.3770647,0
615623283,615622136,0.54864395,6.882999e-05,-3.223802,6.169627,0.1871696,6.070094,0
615723695,615722331,0.5529109,6.669805e-05,-3.1567814,5.872654,0.18854374,5.778206,0
615823647,615822564,0.55718356,6.4633794e-05,-3.1509786,5.5903444,0.1973376,5.50042,0
615924169,615922796,0.5614619,6.26364e-05,-3.1229165,5.321631,0.20362611,5.2361226,0
616024181,616023067,0.56576777,6.0702627e-05,-3.127561,5.0658617,0.2145437,4.984329,0
616124398,616123261,0.57005596,5.883102e-05,-3.0779104,4.8226156,0.21826635,4.7452526,0
616204508,616203445,0.5735125,5.73756e-05,-3.081307,4.6365304,0.22752771,4.5620594,0
616315366,616313701,0.5787158,5.52573e-05,-3.0622478,4.3707113,0.23838888,4.3216796,0
616425168,616423956,0.58306384,5.355794e-05,-3.032505,4.1610527,0.24555984,4.0942607,0
616515880,616514165,0.5874261,5.1909396e-05,-3.0263596,3.9808328,0.25563753,3.9170752,0
616620621,616619408,0.59179175,5.0320526e-05,-3.0154145,3.7806947,0.26722676,3.720056,0
616720747,616719640,0.5961609,4.8777252e-05,-2.9820416,3.599462,0.27450314,3.5418768,0
616821174,616819872,0.60052925,4.7282574e-05,-2.9454112,3.4272413,0.28125787,3.3724394,0
616921924,616920104,0.6048952,4.5835382e-05,-2.9261768,3.2634819,0.29152608,3.2113302,0
617001523,617000291,0.60839707,4.4710298e-05,-2.9032226,3.1381404,0.2984323,3.0880332,0
