timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
178802281,178802253,0.27227497,5.67618e-05,1.9084316,6.1837096,0.06544276,6.137091,0
178812410,178812382,0.27161333,5.6316512e-05,2.462318,6.185761,0.1089062,6.152964,0
178902071,178902043,0.27215788,5.3114614e-05,3.8190286,6.1054997,0.26542518,6.135777,0
179001953,179001925,0.27270696,5.04375e-05,-1.2201757,6.0458336,0.02736189,5.9881086,0
179102838,179102810,0.27045682,4.917597e-05,1.0454857,6.2753835,0.01935323,6.2340794,0
179202152,179202124,0.27228224,4.6595524e-05,0.9692278,6.0907955,0.017137015,6.0231457,0
179301754,179301723,0.2724336,4.2761687e-05,3.7696514,6.527354,0.24189268,6.510894,0
179401725,179401697,0.2843076,3.83296e-05,-6.406071,7.2528276,0.6286858,7.30661,0
179501433,179501405,0.28663763,3.5877918e-05,-1.7739332,7.239623,0.04829654,7.1652513,0
179601498,179601470,0.29128996,3.3930617e-05,-0.6945922,7.112562,0.0075368728,7.0404606,0
179701175,179701147,0.290098,3.223198e-05,1.6189924,6.9439955,0.041940898,6.905435,0
179801049,179801019,0.2917775,3.061815e-05,-1.4227592,6.693603,0.033601627,6.629921,0
179900913,179900882,0.29062158,2.9118166e-05,0.6867877,6.5261025,0.008030612,6.471877,0
180000955,180000927,0.29469985,2.7699518e-05,-0.8975764,6.483318,0.013807117,6.4198966,0
180105748,180105716,0.29808316,2.645047e-05,0.016722687,6.3642735,4.8822585e-06,6.3105564,0
180205604,180205576,0.29368842,2.5359366e-05,2.6337326,7.043634,0.10942186,7.0337152,0
180295507,180295479,0.2956734,2.4474855e-05,-1.4022092,6.9482136,0.031441987,6.8898215,0
180405531,180405503,0.29339123,2.3526225e-05,-0.06307712,6.9672427,6.345126e-05,6.908124,0
180495259,180495230,0.29558367,2.2805338e-05,1.0974896,6.8845396,0.019439423,6.8425827,0
180605095,180605065,0.29262567,2.202119e-05,-1.6220621,7.4734874,0.039117325,7.421404,0
