timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1710208619,1710207425,0.39218223,0.005597337,-18.393269,11.188754,3.3596466,8.269246,0
1710229190,1710227477,0.41188166,0.0031823076,-1.528778,14.544729,0.017854212,8.225789,0
1710308916,1710307689,0.50562733,0.0014523013,-7.0782046,9.174722,0.6067515,8.55064,0
1710429807,1710427999,0.5084143,0.0010199277,-6.961343,9.5184145,0.5656905,9.2965355,0
1710509382,1710508207,0.51845366,0.00088454643,2.032154,10.172322,0.045107692,9.826303,0
1710609612,1710608468,0.5214923,0.00079169584,-6.328549,11.122507,0.40009496,10.994881,0
1710709923,1710708734,0.5270625,0.0006970353,-1.7527142,11.195645,0.030488113,10.816825,0
1710810140,1710808989,0.5237913,0.0006153258,3.7125053,10.822407,0.1415037,10.634738,0
1710910539,1710909250,0.5268897,0.000552083,8.214399,11.450516,0.6547629,11.859082,0
1711010702,1711009547,0.526522,0.0005130165,-5.93235,13.519461,0.28923556,13.413213,0
1711110938,1711109773,0.5182712,0.00047527975,-5.1770964,15.98496,0.1863024,15.8164625,0
1711211189,1711210032,0.52719754,0.00044560133,2.3007567,17.434496,0.03373568,17.163792,0
1711311383,1711310296,0.52862734,0.00042148156,3.6497717,17.108028,0.0865145,16.93998,0
1711411626,1711410553,0.53731525,0.00040052205,0.19814849,18.351027,0.00023772707,18.010729,0
1711511873,1711510814,0.5318979,0.00038242788,6.7194376,18.603483,0.26966777,18.782104,0
1711612165,1711611074,0.5347119,0.00037004892,-2.5881867,20.606993,0.036118865,20.269615,0
1711712385,1711711335,0.5348597,0.00036070374,3.3859944,24.411907,0.052182905,24.177227,0
1711812659,1711811595,0.53501594,0.00035005368,-4.850498,23.802568,0.109826304,23.613026,0
1711913063,1711911907,0.5355694,0.00033990075,1.1768756,25.228662,0.006099923,24.868357,0
1712028822,1712027155,0.5377292,0.00032975382,8.925968,26.621534,0.33253324,27.10766,0
1712108410,1712107364,0.5364019,0.0003237811,2.9110587,26.653936,0.03532629,26.372963,0
1712208683,1712207624,0.536216,0.00031635468,5.1196656,27.291147,0.10671338,27.187187,0
1712329023,1712327937,0.53754276,0.00030809638,0.36735332,27.329725,0.0005486434,26.95015,0
1712409332,1712408146,0.53723145,0.00030275233,-1.9343363,26.782265,0.015522948,26.426638,0
1712509513,1712508417,0.5344792,0.0002960801,7.34667,26.08744,0.22988315,26.250412,0
1712609772,1712608667,0.5360934,0.00028947342,-9.5284395,26.562042,0.37978655,27.042599,0
1712710070,1712708927,0.5381293,0.00028348377,-3.5505323,26.635086,0.052588448,26.364302,0
1712810248,1712809188,0.53729284,0.00027789266,-8.956549,27.32522,0.32619342,27.695383,0
1712910581,1712909449,0.53789604,0.0002727854,6.975424,28.388092,0.19044189,28.519482,0
1713010781,1713009709,0.5383483,0.00026788202,7.380476,28.310385,0.21378659,28.505573,0
1713111092,1713109970,0.5434891,0.00026454835,-10.602064,32.21272,0.38771355,32.809036,0
1713211331,1713210230,0.5423984,0.00026099253,1.5607636,33.64028,0.008045853,33.2535,0
1713311647,1713310491,0.54372644,0.00025734823,-12.611763,32.56971,0.5426193,33.61167,0
1713412063,1713410751,0.54310286,0.00025381937,-2.1820393,33.217308,0.01592642,32.83025,0
1713512370,1713511016,0.544545,0.00025033037,0.7370466,32.49995,0.0018572258,32.103603,0
1713612371,1713611272,0.5465199,0.0002469673,-6.5329146,33.261086,0.14257227,33.180893,0
1713712603,1713711533,0.5471084,0.00024372448,-8.634179,32.318066,0.25630334,32.52858,0
1713812916,1713811793,0.54638064,0.00024044575,1.6687193,31.817719,0.009724226,31.462564,0
1713913157,1713912053,0.5485058,0.00023758483,2.0020576,34.64845,0.012853661,34.300667,0
1714024076,1714022340,0.55031085,0.00023305662,-15.066102,34.26033,0.73615247,35.67876,0
1714128805,1714127614,0.55179936,0.00022904741,-3.190476,34.73711,0.032559276,34.301495,0
1714208995,1714207822,0.5461805,0.00022599514,11.609522,38.36879,0.39030853,39.312637,0
1714309157,1714308082,0.5451331,0.00022375962,-1.7793483,45.961746,0.0076539023,45.44967,0
1714430258,1714428394,0.5460746,0.0002212588,9.569801,45.35917,0.22433564,45.723946,0
1714509682,1714508604,0.5467359,0.00021984328,-1.6595926,45.22552,0.0067666997,44.73157,0
1714610178,1714608864,0.546652,0.00021821378,-0.05368775,44.67219,7.1691998e-06,44.165432,0
1714710481,1714709127,0.54730904,0.00021673109,1.9185941,43.42377,0.009418813,42.979748,0
1714810780,1714809395,0.54833317,0.00021542232,-3.3759618,41.608887,0.030434517,41.236465,0
1714910810,1714909644,0.54843324,0.00021430598,-3.1365237,40.792503,0.026796265,40.41945,0
1715011046,1715009905,0.5486868,0.00021305135,-5.257967,40.90771,0.07509103,40.683365,0
1715111264,1715110167,0.5492682,0.00021153294,-1.9862156,39.93365,0.010976686,39.496693,0
1715211613,1715210426,0.55040306,0.00020966837,-0.72086775,40.9845,0.0014087991,40.50355,0
1715311824,1715310698,0.5506313,0.00020753733,-6.955735,39.416462,0.13638479,39.332764,0
1715412103,1715410947,0.5499686,0.00020523752,7.6659536,39.874714,0.16375414,40.050186,0
1715512386,1715511207,0.5484057,0.0002032429,3.1264758,39.666786,0.027380453,39.301243,0
1715612777,1715611467,0.54811394,0.00020128433,-2.1614733,39.673225,0.013084577,39.24784,0
1715712918,1715711736,0.54970866,0.00019946024,1.3972805,40.916363,0.0053018527,40.46969,0
1715813090,1715811990,0.55090714,0.00019771369,7.7932825,40.079964,0.16837245,40.297985,0
1715913309,1715912249,0.5509554,0.00019593089,-0.4675377,39.511375,0.0006147076,39.046875,0
1716023584,1716022535,0.55047715,0.00019377297,1.428472,39.948593,0.0056754393,39.514187,0
1716108901,1716107757,0.55173254,0.00019238521,-2.53837,38.885883,0.018410914,38.380917,0
1716209194,1716208017,0.5531567,0.00019072571,-1.2343354,39.626575,0.0042720595,39.16771,0
1716309496,1716308284,0.5536928,0.00018908932,-9.793425,39.01139,0.2731714,39.343983,0
1716409656,1716408539,0.55465984,0.00018750736,-1.066105,39.46935,0.0031996132,39.011864,0
1716509854,1716508798,0.555176,0.00018592984,-1.92726,38.607784,0.010689643,38.168037,0
1716610095,1716609059,0.55438083,0.00018437042,3.949648,39.00034,0.044443253,38.767483,0
1716710394,1716709325,0.5535524,0.00018290564,-9.547843,40.129803,0.25240678,40.47544,0
1716810611,1716809578,0.5534516,0.00018147136,1.1791487,39.425682,0.0039184596,38.996483,0
1716910978,1716909839,0.5528266,0.00018000304,-7.9970903,38.629025,0.18395337,38.773804,0
1717011240,1717010099,0.554393,0.00017860031,-3.7633348,38.347744,0.041035842,38.007545,0
1717111510,1717110359,0.55521584,0.00017719825,1.8651984,37.93704,0.010189295,37.566963,0
1717211659,1717210620,0.55605346,0.00017582758,6.996175,38.130066,0.14263012,38.29647,0
1717311934,1717310880,0.55506915,0.0001744831,14.317524,37.82424,0.6021755,39.563988,0
1717412168,1717411141,0.5557705,0.00017315401,7.9668446,38.838947,0.18157779,39.12181,0
1717512538,1717511436,0.55536896,0.00017185054,2.571096,37.979145,0.01933966,37.63558,0
1717612770,1717611661,0.55605865,0.0001705784,-4.9958572,37.51599,0.073919855,37.281086,0
1717713007,1717711918,0.5558337,0.00016937502,2.1443846,37.85212,0.0134981,37.49276,0
1717813347,1717812181,0.5564472,0.00016825648,-8.322756,37.45286,0.20549762,37.628654,0
1717923607,1717922468,0.55691874,0.0001668952,1.6752887,36.24979,0.008602631,35.88877,0
1718023902,1718022732,0.5571622,0.00016563118,-1.1472943,35.290073,0.0041443324,34.88739,0
1718124068,1718122988,0.5569392,0.00016431692,2.981613,34.758278,0.028418541,34.476624,0
1718209272,1718208209,0.5565261,0.00016327531,0.9805901,33.90447,0.003151197,33.53134,0
1718309525,1718308470,0.5583676,0.00016201225,-6.497432,33.872612,0.13848168,33.8152,0
1718409799,1718408735,0.5563539,0.0001608668,-4.0903335,35.109196,0.052948546,34.86071,0
1718510172,1718508990,0.5550481,0.00015977563,2.92911,35.968086,0.026504006,35.640614,0
1718610410,1718609251,0.55499667,0.00015872368,-7.2640276,35.415173,0.16554768,35.557243,0
1718710564,1718709511,0.55623704,0.00015767704,-4.0438952,35.63428,0.0509905,35.381508,0
1718810858,1718809771,0.55620414,0.00015665597,-4.170682,35.954887,0.05375436,35.70862,0
1718911082,1718910031,0.55612934,0.00015557755,2.4210324,34.531967,0.018859813,34.20502,0
1719011379,1719010298,0.5580796,0.00015445272,-4.465129,35.349255,0.062667914,35.098713,0
1719111592,1719110553,0.5590706,0.00015335031,-1.6154597,34.82708,0.008325928,34.438343,0
1719211960,1719210815,0.5599983,0.00015230269,2.5351524,36.130806,0.019764598,35.838154,0
1719312225,1719311072,0.559243,0.00015132713,-4.462837,37.532795,0.058961518,37.259808,0
1719413107,1719411332,0.55888444,0.00015040937,4.797869,38.012268,0.0672869,37.863297,0
1719512678,1719511640,0.5592037,0.00014950293,2.697704,36.96039,0.0218781,36.64863,0
1719612957,1719611853,0.5566408,0.00014862271,11.155921,38.503025,0.35914806,39.25424,0
1719713313,1719712122,0.55641186,0.00014775741,1.9581782,38.54629,0.011052977,38.145676,0
1719824281,1719822401,0.55634695,0.00014671027,11.8087,38.173546,0.40588138,38.61018,0
1719923826,1719922660,0.5564833,0.0001458758,-9.526503,40.470207,0.24916615,40.948406,0
1720024772,1720022919,0.5560585,0.00014510578,11.698508,41.937725,0.36258817,42.767323,0
1720124285,1720123179,0.5560574,0.0001443287,0.6389464,41.929306,0.001081854,41.468403,0
1720209512,1720208401,0.5564814,0.00014369472,-4.2945914,41.021744,0.049955938,40.705467,0
1720309800,1720308666,0.55700165,0.00014287098,-8.821933,39.39859,0.21948473,39.717846,0
1720410141,1720408921,0.55701286,0.00014201626,1.4740173,38.70113,0.006237908,38.293076,0
1720510337,1720509182,0.5576906,0.00014116692,5.851408,38.810623,0.09802292,38.74579,0
1720610574,1720609443,0.5580568,0.00014034989,-11.225487,38.086384,0.36761913,38.840813,0
1720710852,1720709702,0.5582482,0.00013954163,-5.1274133,38.434338,0.0760037,38.23271,0
1720811190,1720809961,0.55867296,0.00013870132,4.899992,38.33164,0.06959706,38.18605,0
1720911339,1720910221,0.5582749,0.00013783385,-7.013539,39.141228,0.13963602,39.15166,0
1721011530,1721010482,0.55832297,0.00013700874,4.385816,39.396526,0.05425008,39.17243,0
1721111817,1721110742,0.5585664,0.00013620545,6.774336,38.910416,0.1310464,38.973026,0
1721212096,1721211003,0.5589996,0.00013543754,3.9367423,38.597923,0.044613626,38.355698,0
1721312347,1721311262,0.5587184,0.00013470449,2.1524022,37.700756,0.013653823,37.342926,0
1721412887,1721411562,0.55955464,0.00013401938,-11.619979,36.99239,0.4055606,37.817345,0
1721512942,1721511782,0.56009454,0.00013324969,-4.370598,37.077793,0.057243384,36.80537,0
1721623766,1721622068,0.5587778,0.00013229423,13.175751,35.653397,0.5410125,36.332623,0
1721713369,1721712303,0.55959076,0.00013167156,3.524794,36.67054,0.037645034,36.42649,0
1721824310,1721822588,0.55881625,0.00013080143,12.438877,35.23852,0.4878678,36.44909,0
1721923907,1721922849,0.55920327,0.00013008411,2.2755697,36.97531,0.015560585,36.63642,0
1722024823,1722023110,0.55947804,0.00012938047,0.4639753,35.401814,0.00067564985,35.017998,0
1722129531,1722128382,0.5594474,0.00012868417,-4.2474184,34.611847,0.0579139,34.379784,0
1722209696,1722208593,0.5597503,0.00012808532,-12.654423,34.32061,0.5184265,35.41897,0
1722309983,1722308850,0.5595909,0.00012732133,9.813639,34.856327,0.3069983,35.486797,0
1722425915,1722424162,0.55979276,0.00012651949,1.65049,36.723812,0.008242056,36.35969,0
1722525526,1722524414,0.5593532,0.000125827,13.519142,35.845196,0.5665325,37.298477,0
1722626347,1722624669,0.5595453,0.00012514177,0.8418205,36.383816,0.0021641543,35.99195,0
1722726017,1722724929,0.55956894,0.00012444741,4.2505355,35.281292,0.056898437,35.08677,0
1722826909,1722825189,0.559287,0.00012385532,4.097315,35.688488,0.052267056,35.472996,0
1722926540,1722925449,0.5597416,0.00012333054,-5.479569,35.402054,0.09423709,35.298077,0
1723027436,1723025709,0.5596646,0.00012277639,-0.54370135,34.378498,0.0009554136,34.00445,0
1723127115,1723125970,0.56001616,0.00012210813,-6.2591853,33.413845,0.13027668,33.402927,0
1723227398,1723226229,0.55987775,0.00012144717,-2.981034,34.969097,0.028236248,34.662113,0
1723307567,1723306476,0.55957025,0.00012095799,-0.5001161,38.21253,0.0007272662,37.797585,0
1723427880,1723426749,0.5600882,0.00012032304,-0.95379174,36.537243,0.0027664884,36.14791,0
1723528146,1723527010,0.5602021,0.00011977089,-9.826828,36.184746,0.29652318,36.695087,0
1723608364,1723607217,0.56027406,0.00011927789,0.98229384,35.85031,0.0029905248,35.471725,0
1723728705,1723727577,0.560181,0.000118609016,2.3913803,34.510204,0.018412268,34.20476,0
1723808816,1723807740,0.5594755,0.00011824641,8.11453,33.765224,0.21667786,34.046093,0
1723909155,1723907997,0.5596936,0.000117744086,2.8480532,34.132217,0.026405185,33.842487,0
1724009380,1724008262,0.55976343,0.00011717046,7.4665804,33.13936,0.1869205,33.333584,0
1724109726,1724108516,0.5605475,0.000116608324,-5.247102,36.24408,0.0844033,36.09585,0
1724210135,1724208777,0.5608227,0.00011605624,-4.7952695,35.828037,0.07131165,35.63518,0
1724310361,1724309037,0.5604376,0.00011551459,-0.2903088,35.8771,0.00026101206,35.486763,0
1724410635,1724409296,0.5602698,0.00011518649,2.3182182,39.940594,0.014950359,39.565033,0
1724510717,1724509556,0.5604798,0.00011511162,10.434963,54.21363,0.22316745,54.62524,0
1724611112,1724609816,0.5600844,0.00011500625,6.5794444,57.094135,0.084245056,56.79554,0
1724711182,1724710076,0.5597454,0.000114825954,2.042411,55.08125,0.008414727,54.520786,0
1724812229,1724810336,0.55962205,0.00011463662,1.9191957,52.718266,0.0077630947,52.179306,0
1724911705,1724910596,0.55910647,0.00011445098,0.8182323,50.556637,0.0014714061,50.041386,0
1725012177,1725010856,0.5585981,0.000114266266,1.8049369,48.3107,0.007492698,47.813984,0
1725112333,1725111116,0.55811775,0.00011407883,2.9008932,46.056282,0.020301685,45.593227,0
1725207723,1725206398,0.5576184,0.00011388426,3.761019,43.987812,0.035730258,43.5662,0
1725327703,1725326675,0.5570245,0.000113652015,2.8489978,41.52588,0.021718154,41.10366,0
1725408016,1725406882,0.5566876,0.00011349136,3.0063894,39.91074,0.025162753,39.50659,0
1725508503,1725507142,0.5560902,0.00011328885,3.257924,38.053894,0.030991336,37.6712,0
1725628532,1725627454,0.55538195,0.00011304326,3.3375187,35.905895,0.03446983,35.54432,0
1725708982,1725707662,0.55487776,0.000112877824,3.4816325,34.543545,0.03899029,34.197132,0
1725829055,1725827978,0.55407,0.000112626025,3.7726352,32.59971,0.04851024,32.27709,0
1725909507,1725908182,0.5534864,0.00011245722,3.8700867,31.376846,0.0530383,31.066622,0
1726009487,1726008442,0.552704,0.00011224532,4.0421414,29.922153,0.060671907,29.628092,0
1726109946,1726108701,0.5518947,0.000112031936,4.0469975,28.531225,0.06378271,28.249275,0
1726210040,1726208961,0.55103105,0.00011181739,4.157761,27.211035,0.070588104,26.942255,0
1726310426,1726309221,0.5501225,0.00011160266,4.343155,25.952572,0.08075841,25.69826,0
1726410592,1726409481,0.5491729,0.00011138771,4.4436836,24.753885,0.08863401,24.51161,0
1726510946,1726509745,0.54816616,0.00011117279,4.5533037,23.61761,0.0975382,23.386848,0
1726611138,1726610002,0.54710937,0.00011095866,4.6906505,22.536385,0.10847743,22.317305,0
1726711575,1726710260,0.54599744,0.000110745554,4.8245287,21.510187,0.120232835,21.302084,0
1726811569,1726810520,0.5448269,0.000110533816,4.9760585,20.536804,0.13396631,20.3395,0
1726912074,1726910780,0.5436072,0.00011032402,5.051097,19.610973,0.14455387,19.422213,0
1727012094,1727011040,0.542332,0.00011011595,5.210048,18.729057,0.16103676,18.550291,0
1727112586,1727111299,0.5409994,0.00010991021,5.357503,17.891802,0.17824946,17.722343,0
1727212630,1727211559,0.53961104,0.00010970714,5.489224,17.096195,0.19583033,16.935207,0
1727313040,1727311819,0.5381646,0.00010950661,5.6063685,16.340458,0.21372561,16.187151,0
1727413218,1727412079,0.5366639,0.000109309105,5.724607,15.620665,0.2331038,15.474717,0
1727523749,1727522370,0.53478813,0.00010907439,5.8756366,14.803716,0.25911742,14.731872,0
1727624400,1727622624,0.53317124,0.00010888476,6.004504,14.221399,0.28168872,14.09052,0
1727708900,1727707847,0.53210104,0.00010881954,7.6053724,13.823468,0.46492344,13.754653,0
1727809323,1727808105,0.53083766,0.000108769214,7.5910654,13.466813,0.47544265,13.388254,0
1727909399,1727908364,0.5295322,0.00010871603,7.5789313,13.070449,0.48829573,12.98503,0
1728009998,1728008625,0.52818006,0.00010865957,7.577232,12.644599,0.50451446,12.554984,0
1728109931,1728108884,0.5267745,0.000108599445,7.58368,12.20052,0.52376825,12.108719,0
1728210451,1728209144,0.5253099,0.00010853523,7.58595,11.746413,0.5443424,11.653594,0
