timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
812931013,812930939,0.5,0.010001368,9.079567,6.0826716,1.5058905,5.072946,0
812940681,812940653,0.5,0.010002592,11.631882,6.1024914,2.463487,5.273817,0
813020776,813020748,0.48208362,0.0028363357,-1.0947928,6.9820676,0.019073805,6.68814,0
813135640,813135613,0.46750826,0.0019544757,8.798606,7.999138,1.0753307,7.712835,0
813225409,813225362,0.4392283,0.0012848348,2.054779,8.67238,0.054094043,8.358528,0
813335262,813335227,0.35274607,0.0007410209,-2.167896,8.723336,0.059862077,8.412036,0
813425140,813425112,0.33332002,0.00052878394,6.697256,9.097938,0.5477828,8.755963,0
813535037,813534995,0.33819517,0.00033737108,-5.4554787,10.3890295,0.3183085,10.434626,0
813624933,813624902,0.33076203,0.0002768676,5.4164295,11.038068,0.29531848,10.755041,0
813734831,813734799,0.29152137,0.00020799336,3.6535172,10.637452,0.1394255,10.313674,0
813835038,813835010,0.27127355,0.00016023239,-2.188641,10.211226,0.05212291,10.052096,0
813935440,813935408,0.27860257,0.00013477466,4.436816,11.223368,0.19488446,11.016008,0
814034789,814034717,0.28603646,0.00011773535,2.165301,12.633858,0.04123425,12.4295435,0
814124389,814124346,0.2857232,0.000106239786,-6.960631,13.002307,0.41403237,13.208021,0
814234551,814234478,0.2877052,9.5147465e-05,-4.128069,13.269787,0.14268798,13.250552,0
814334476,814334448,0.29654765,8.7121385e-05,2.0898318,14.517462,0.033426393,14.322411,0
814434276,814434248,0.28635988,7.979684e-05,4.5230308,14.215578,0.15990132,14.062543,0
814534227,814534156,0.28298536,7.337803e-05,-2.7253413,13.715811,0.060169693,13.630179,0
814634510,814634261,0.29399854,6.863289e-05,-4.5172186,15.671465,0.14467387,15.655469,0
814733930,814733902,0.29031876,6.504416e-05,3.4718533,15.515735,0.08631929,15.381704,0
814833599,814833568,0.29150957,6.155254e-05,-1.8443526,15.126371,0.0249868,15.0071335,0
814933705,814933677,0.28753585,5.8323127e-05,2.083675,14.677288,0.03286787,14.528137,0
815033616,815033588,0.29068196,5.5272576e-05,-0.45359835,14.494803,0.0015772048,14.354764,0
815133349,815133321,0.28725725,5.2484786e-05,-2.9755301,14.160034,0.06947394,14.089281,0
815233169,815233139,0.29180938,5.005934e-05,2.4865227,14.691957,0.046758726,14.576291,0
815333494,815333467,0.29054147,4.783903e-05,-5.00481,14.543958,0.19135952,14.561018,1
815433107,815433079,0.29333583,4.5782333e-05,-2.5066428,14.384116,0.04853547,14.289091,1
815532815,815532787,0.29277962,4.39054e-05,4.164952,13.912633,0.13853773,13.859174,1
815632756,815632728,0.29038146,4.2099724e-05,-3.7702389,13.869258,0.11387858,13.830649,1
815732727,815732696,0.29664966,4.053614e-05,-5.1821365,15.002198,0.19889335,15.003613,1
815832581,815832553,0.29600695,3.928248e-05,0.99653804,14.586349,0.0075648217,14.474362,1
815932468,815932441,0.2994277,3.8011138e-05,-1.9468484,14.613176,0.028818881,14.507903,1
816032498,816032470,0.29774272,3.69412e-05,2.8020196,14.173984,0.06154714,14.108917,1
816132478,816132450,0.29654837,3.588727e-05,2.3408225,13.657364,0.044578716,13.577235,1
