timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
295720645,0,nan,nan,nan,nan,nan,nan,0
295730601,295730570,0.3087262,2.615342e-06,-4.43797,14.860779,0.14725997,15.12691,0
295820507,295820477,0.30881083,2.6231903e-06,-0.5361017,15.832399,0.0020169965,15.827786,0
295920626,295920598,0.30864814,2.6320286e-06,2.8933094,15.277953,0.06088104,15.20025,0
296020434,296020406,0.30853242,2.6410619e-06,-0.22889924,14.619137,0.00039822128,14.6048765,0
296120414,296120387,0.30843472,2.6500995e-06,1.3812358,14.205243,0.0149226,14.146319,0
296220286,296220258,0.3084923,2.6588875e-06,-5.486678,14.266707,0.23445135,14.535541,0
296319933,296319906,0.30860457,2.6677133e-06,-2.9138615,14.964805,0.06304117,15.021805,0
296419835,296419807,0.30847406,2.6764856e-06,3.2357695,14.469185,0.08040232,14.399408,0
296514905,296514877,0.30838358,2.6858281e-06,-0.4008255,13.994447,0.001275594,13.9584,0
296614868,296614826,0.30847952,2.694222e-06,1.118218,14.0992155,0.009854066,14.030443,0
296714621,296714594,0.3084175,2.7021745e-06,-2.186099,13.6211405,0.038983755,13.63003,0
296814790,296814755,0.3085352,2.7096498e-06,0.9567399,13.742886,0.0074006063,13.670511,0
296924311,296924281,0.3083681,2.717412e-06,1.2463249,13.073742,0.013201403,13.006844,0
297014283,297014255,0.30842164,2.7235908e-06,0.88632977,12.77016,0.0068352097,12.705791,0
297124081,297124051,0.30857247,2.7309554e-06,-4.7038097,12.587952,0.19529985,12.682913,0
297214675,297214429,0.30872914,2.7370697e-06,-1.3948809,12.678461,0.017051602,12.633545,0
297323871,297323836,0.30900955,2.7442425e-06,-3.5134475,12.895261,0.10636391,12.89835,0
297414078,297414047,0.3091407,2.750146e-06,-4.0176735,12.596105,0.14238706,12.6131115,0
297513702,297513675,0.3092387,2.7563417e-06,0.3767658,12.221694,0.0012905326,12.159883,0
297623528,297623497,0.30935967,2.7626995e-06,-3.9172046,11.689484,0.14585277,11.696487,0
297713467,297713439,0.3093626,2.7677852e-06,1.3093582,11.328326,0.01681546,11.280978,0
297823288,297823260,0.3092477,2.773567e-06,1.328205,10.908609,0.017968768,10.86098,1
297913305,297913277,0.30922097,2.77802e-06,-0.38220173,10.468129,0.0015505069,10.415411,1
298023074,298023046,0.3090815,2.7828894e-06,3.5922937,10.0978365,0.14199492,10.103703,1
298113172,298113145,0.3088763,2.786754e-06,3.0731797,9.910406,0.105886824,9.89531,1
298223018,298222990,0.30862144,2.7909807e-06,2.9691668,9.698224,0.10100304,9.675662,1
298322981,298322953,0.30834958,2.7947196e-06,1.3861111,9.504466,0.022460835,9.455061,1
298422661,298422631,0.30826008,2.7979854e-06,1.7888587,9.071151,0.039196488,9.028032,1
298522621,298522594,0.30821115,2.8010254e-06,-1.5910187,8.702783,0.032318402,8.683467,1
298622429,298622398,0.30839166,2.8037282e-06,-1.6536065,8.561892,0.0354856,8.539588,1
298722306,298722279,0.30853602,2.8064678e-06,-1.0700912,8.347303,0.015242384,8.312703,1
298812639,298812611,0.3087086,2.809019e-06,-0.6719033,8.185917,0.006127788,8.1441555,1
298922237,298922207,0.30871665,2.8117402e-06,-2.1298027,7.798931,0.064625084,7.7829337,1
299021972,299021945,0.30869418,2.8139177e-06,2.8972743,7.6393237,0.12209048,7.636092,1
299122105,299122078,0.30845353,2.8162601e-06,0.61433107,7.5644712,0.005543498,7.5235796,1
299221779,299221749,0.30837092,2.8179818e-06,1.9638968,7.2962317,0.058734894,7.2703953,1
299321725,299321698,0.30854052,2.8194345e-06,-2.8601952,7.2302794,0.12571692,7.2377005,1
299421554,299421523,0.3088156,2.821102e-06,0.42267555,7.2955523,0.0027209062,7.258236,1
299521437,299521407,0.3089089,2.8227626e-06,0.18903579,7.002079,0.00056704634,6.966336,1
299621766,299621739,0.30879146,2.8242773e-06,1.828892,6.8939323,0.05390966,6.872749,1
299721313,299721285,0.30859566,2.8254099e-06,1.5037211,6.78203,0.03704524,6.754655,1
299821430,299821294,0.30882367,2.8262887e-06,-2.6155467,6.7726254,0.11223424,6.769305,1
299921018,299920984,0.30910808,2.8271288e-06,-0.76841664,6.727613,0.009751917,6.693455,1
300021109,300021082,0.30899402,2.827895e-06,4.194577,6.54672,0.29861397,6.6053057,1
300120781,300120751,0.30882683,2.8284783e-06,0.29571447,6.4213758,0.0015131241,6.387032,1
300220689,300220659,0.308734,2.8286108e-06,-0.07219681,6.1391745,9.433732e-05,6.1064086,1
300320719,300320692,0.30891198,2.8284908e-06,0.6008258,5.99017,0.0066960007,5.959339,1
300420466,300420436,0.30864683,2.8280379e-06,2.9423885,5.8559265,0.16427137,5.863703,1
300520329,300520302,0.30862203,2.8274133e-06,-4.1928997,5.721159,0.34143057,5.7822556,1
300620234,300620203,0.3088449,2.8267564e-06,1.0765755,5.755951,0.022373267,5.730653,1
300720136,300720102,0.3086282,2.825963e-06,1.6230052,5.63532,0.051937222,5.6159687,1
300820016,300819985,0.3083894,2.824716e-06,0.9116401,5.5187135,0.016732719,5.491292,1
300919958,300919927,0.30884826,2.8235884e-06,-2.3576245,5.722775,0.107919544,5.717939,1
301020128,301020100,0.30861813,2.8227234e-06,-0.11123687,5.6637187,0.0002427467,5.632073,1
301119908,301119881,0.30839705,2.8214058e-06,1.4073858,5.5196824,0.03987216,5.496556,1
301219791,301219764,0.30868134,2.8197371e-06,-0.54102576,5.5185156,0.0058934703,5.489289,1
301319461,301319430,0.30881348,2.8178147e-06,0.37543833,5.298069,0.0029560863,5.2698894,1
301419342,301419315,0.3084713,2.815813e-06,3.063689,5.5046463,0.18945995,5.516003,1
301519460,301519432,0.30859777,2.8140928e-06,-2.590365,5.466153,0.13639474,5.4712477,1
301619343,301619316,0.30876878,2.8122313e-06,0.011184225,5.3722415,2.587103e-06,5.342555,1
301719177,301719137,0.30878595,2.8099496e-06,-1.3685737,5.1409802,0.04048069,5.121098,1
301819327,301819300,0.30839136,2.807757e-06,1.5385798,5.2431493,0.05016552,5.2227654,1
301918805,301918774,0.3088133,2.8056238e-06,-3.1087725,5.436637,0.19751726,5.4518967,1
302018705,302018675,0.3088554,2.8040597e-06,-1.1756306,5.368917,0.028603064,5.3457265,1
302118612,302118585,0.30870685,2.802337e-06,3.4128635,5.2358623,0.24717647,5.264888,1
302218584,302218556,0.30879954,2.8003851e-06,-2.68548,5.0874615,0.15750714,5.093979,1
302318408,302318366,0.30864805,2.7980743e-06,4.164764,5.000342,0.38542384,5.0548177,1
302423239,302423211,0.3085139,2.797266e-06,-0.2649516,4.973584,0.0015682708,4.9480224,1
302523279,302523249,0.30829498,2.7944957e-06,1.5158623,4.8943334,0.052165512,4.8754277,1
302613081,302613054,0.3078985,2.7918322e-06,2.6042395,4.9682665,0.15167515,4.9646225,1
302722916,302722885,0.30792785,2.7884516e-06,-3.0671237,4.803604,0.21759698,4.8351736,1
302813194,302813164,0.30772153,2.785436e-06,-0.50376296,4.770393,0.0059109298,4.7477355,1
302922681,302922654,0.30795166,2.7814335e-06,1.1796806,4.9091587,0.03149773,4.886115,1
303012615,303012584,0.30795476,2.7784388e-06,-0.9110292,4.8503327,0.019012995,4.830781,1
303122463,303122435,0.3082887,2.7753101e-06,0.9622854,5.129055,0.020059861,5.105269,1
303222516,303222488,0.30850482,2.7723695e-06,-0.9754516,5.010037,0.021102212,4.9864883,1
303322421,303322393,0.30894402,2.7696087e-06,1.6884823,5.1485415,0.06152708,5.139691,1
303422363,303422336,0.3086665,2.767159e-06,0.39735264,5.1393104,0.0034135387,5.1117606,1
303522113,303522085,0.3083986,2.764563e-06,0.0013296604,5.0884705,3.8605723e-08,5.0607524,1
303621917,303621890,0.3089458,2.761929e-06,-3.1889446,5.288737,0.21364832,5.301609,1
303721854,303721822,0.3087434,2.7597503e-06,4.951213,5.162446,0.5276248,5.2623005,1
303821929,303821902,0.30828097,2.7585847e-06,4.095201,5.417512,0.3439601,5.4650793,1
303921736,303921705,0.3078301,2.7625667e-06,32.82766,9.83235,12.178114,14.685464,1
304021666,304021638,0.3077384,2.7743322e-06,4.5483437,16.561691,0.13879037,16.522295,1
304121363,304121335,0.307702,2.7856e-06,3.7159166,15.954358,0.09616347,15.896933,1
304221242,304221214,0.30767706,2.796329e-06,1.1521882,15.381532,0.0095896935,15.3061075,1
304321381,304321346,0.3076018,2.8078769e-06,5.82545,18.204037,0.20713273,18.181597,1
304421028,304421000,0.30755004,2.8194534e-06,2.3512135,17.540594,0.035018485,17.455032,1
304520917,304520889,0.30739462,2.8308912e-06,2.2147648,17.63682,0.030902416,17.550097,1
304621060,304621031,0.30728483,2.8426296e-06,7.7802887,17.118702,0.39289644,17.169626,1
304720891,304720863,0.30715454,2.8548332e-06,7.7522235,17.07512,0.3910626,17.107752,1
304820624,304820594,0.3070276,2.8669774e-06,5.6877065,16.862946,0.21315642,16.810757,1
304920497,304920466,0.30688933,2.8791892e-06,10.681153,16.552635,0.76581985,16.722569,1
305020399,305020361,0.30676368,2.8913435e-06,6.3392596,16.336655,0.27332002,16.290527,1
305120275,305120244,0.30663264,2.9034911e-06,5.433907,15.975073,0.20537098,15.9084,1
