timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
20698126,0.0,0.0,0.0,0.0
20701906,0.0,0.0,0.0,0.0
20898574,0.0,0.0,0.0,0.0
21101537,0.0,0.0,0.0,0.0
21300730,0.0,0.0,0.0,0.0
21499945,0.0,0.0,0.0,0.0
21700377,0.0,0.0,0.0,0.0
21899571,0.0,0.0,0.0,0.0
22098779,0.0,0.0,0.0,0.0
22297986,0.0,0.0,0.0,0.0
22500926,0.0,0.0,0.0,0.0
22701383,0.0,0.0,0.0,0.0
22900579,0.0,0.0,0.0,0.0
23099771,0.0,0.0,0.0,0.0
23298962,0.0,0.0,0.0,0.0
23499419,0.0,0.0,0.0,0.0
23698622,0.0,0.0,0.0,0.0
