timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
1686545982,0.0,0.0,0.0,0.0
1686547227,0.0,0.0,0.0,0.0
1686746499,0.0,0.0,0.0,0.0
1686945766,0.0,0.0,0.0,0.0
1687148811,0.0,0.0,0.0,0.0
1687349327,0.0,0.0,0.0,0.0
1687551100,0.0,0.0,0.0,0.0
1687747853,0.0,0.0,0.0,0.0
1687947127,0.0,0.0,0.0,0.0
1688146412,0.0,0.0,0.0,0.0
1688345674,0.0,0.0,0.0,0.0
1688546195,0.0,0.0,0.0,0.0
1688749236,0.0,0.0,0.0,0.0
1688948508,0.0,0.0,0.0,0.0
1689147774,0.0,0.0,0.0,0.0
1689347038,0.0,0.0,0.0,0.0
1689546322,0.0,0.0,0.0,0.0
1689746853,0.0,0.0,0.0,0.0
1689949866,0.0,0.0,0.0,0.0
1690149129,0.0,0.0,0.0,0.0
1690348401,0.0,0.0,0.0,0.0
1690547672,0.0,0.0,0.0,0.0
1690746953,0.0,0.0,0.0,0.0
1690946212,-0.00010572524,-0.00048304023,-8.583628e-06,0.0
1691146738,-0.000563215,-0.0023438476,-2.6163973e-05,0.0
1691349780,-0.0010350749,-0.0042367503,-2.3347793e-05,0.0
1691549047,-0.0015282029,-0.0060263043,-3.162827e-05,0.0
1691748303,-0.0020232107,-0.0077658626,-3.1438572e-05,0.0
1691947571,-0.0023995212,-0.009402783,-7.961413e-06,0.0
1692146846,-0.002780419,-0.011012667,9.086519e-05,0.0
1692347374,-0.0029100464,-0.0123960115,0.0002484512,0.0
1692546644,-0.0033049646,-0.013249769,0.0005170229,0.0
1692749674,-0.0034951759,-0.013685569,0.0008758821,0.0
1692948948,-0.00369736,-0.01426282,0.0013158849,0.0
1693148219,-0.004100533,-0.015368389,0.001806893,0.0
1693347478,-0.0042129136,-0.016301727,0.0024034225,0.0
1693546758,-0.004541119,-0.017214019,0.0030658199,0.0
1693747270,-0.004714501,-0.017738812,0.0038019859,0.0
1693946542,-0.0048765526,-0.01793234,0.004610528,0.0
1694149570,-0.0050689373,-0.019166328,0.005548843,0.0
1694348845,-0.00541751,-0.020090375,0.0065722936,0.0
1694548117,-0.0054175365,-0.020170607,0.0076721525,0.0
1694747386,-0.005835176,-0.020498836,0.008894618,0.0
1694946647,-0.0060012164,-0.020652724,0.010206188,0.0
1695147170,-0.006110997,-0.021403251,0.0116321035,0.0
1695346460,-0.00608433,-0.02221355,0.013184811,0.0
1695549481,-0.0064093303,-0.023411587,0.0149578545,0.0
1695748749,-0.0066249873,-0.024584817,0.016875766,0.0
1695948023,-0.006997307,-0.025320502,0.018903097,0.0
1696147289,-0.007176872,-0.025749283,0.021151206,0.0
1696347824,-0.0073187314,-0.026324373,0.023723748,0.0
1696547077,-0.007998829,-0.027321115,0.02595726,0.0
1696746340,-0.008619515,-0.027740955,0.028780993,0.0
1696949409,-0.0081313895,-0.02828929,0.031987663,0.0
1697148646,-0.008507427,-0.02891393,0.03502108,0.0
1697347908,-0.007978233,-0.028764648,0.03812734,0.0
1697548444,-0.008388698,-0.028795594,0.041612264,0.0
1697747699,-0.008158338,-0.028340237,0.0449503,0.0
1697946976,-0.008999333,-0.028482325,0.048320718,0.0
1698146245,-0.009522274,-0.027949845,0.050415207,0.0
1698349273,-0.009475936,-0.027950488,0.054317202,0.0
1698548544,-0.009238586,-0.027476843,0.05824678,0.0
1698747856,-0.010912699,-0.027667707,0.062409136,0.0
1698948355,-0.009453803,-0.026937744,0.06547222,0.0
1699147602,-0.011370338,-0.026976705,0.06868911,0.0
1699346871,-0.0113548525,-0.026261047,0.07226742,0.0
1699546142,-0.012793247,-0.025954667,0.07581908,0.0
1699749180,-0.013327131,-0.025454111,0.07970126,0.0
1699948442,-0.0140880495,-0.024807869,0.0821903,0.0
1700147725,-0.015502813,-0.024254754,0.08499246,0.0
1700348245,-0.015933735,-0.02383921,0.087801576,0.0
1700547507,-0.017304052,-0.02351392,0.090685494,0.0
1700746770,-0.01667205,-0.022580177,0.09408434,0.0
1700946044,-0.018664964,-0.022758555,0.09722819,0.0
1701149078,-0.019269183,-0.022380343,0.100385964,0.0
1701348341,-0.019366253,-0.021384299,0.10339121,0.0
1701548867,-0.021147788,-0.021420842,0.10612333,0.0
