timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
1728924576,0.0,0.0,0.0,0.0
1729128103,0.0,0.0,0.0,0.0
1729327880,0.0,0.0,0.0,0.0
1729526413,0.0,0.0,0.0,0.0
1729726170,0.0,0.0,0.0,0.0
1729925948,0.0,0.0,0.0,0.0
1730125729,-7.3409035e-05,-3.171911e-05,-5.086854e-05,0.0
1730324256,-0.00010541882,-8.990696e-06,-0.00010412476,0.0
1730527798,-0.00022998163,-0.00012736775,-0.0001235594,0.0
1730727580,-0.00018668831,-7.2398296e-05,-0.000103841754,0.0
1730927354,-0.00021744437,-0.00010989374,-0.000100070894,0.0
1731125881,0.00023083958,-0.0008601967,-0.00022368813,0.0
1731325665,0.00020084981,-0.0028695168,-0.0005248818,0.0
1731525427,0.000108106,-0.0040167454,-0.00021466023,0.0
1731725211,-0.00048169424,-0.004947551,0.00052395085,0.0
1731924984,-0.0007798207,-0.0055411444,0.0009580376,0.0
1732124751,-0.00045069453,-0.0060431994,0.0014064405,0.0
1732327045,-0.0008996302,-0.006975814,0.0017633891,0.0
1732525553,-0.0017090564,-0.007873968,0.0012578606,0.0
1732725331,-0.0018862119,-0.007916223,-0.0008772028,0.0
1732925109,-0.0021151118,-0.01182742,-0.0021538655,0.0
1733124888,-0.0014977334,-0.017222183,0.0014458341,0.0
1733327179,-0.001324122,-0.0152409235,0.0015132376,0.0
1733525690,-0.001324122,-0.0152409235,0.0015132376,0.0
1733726722,-0.001324122,-0.0152409235,0.0015132376,0.0
1733926493,-0.001324122,-0.0152409235,0.0015132376,0.0
1734125025,-0.001324122,-0.0152409235,0.0015132376,0.0
1734324797,-0.001324122,-0.0152409235,0.0015132376,0.0
1734524577,-0.001324122,-0.0152409235,0.0015132376,0.0
1734728111,-0.001324122,-0.0152409235,0.0015132376,0.0
1734927875,-0.001324122,-0.0152409235,0.0015132376,0.0
1735126410,-0.001324122,-0.0152409235,0.0015132376,0.0
1735326180,-0.001324122,-0.0152409235,0.0015132376,0.0
1735525965,-0.001324122,-0.0152409235,0.0015132376,0.0
1735725735,-0.001324122,-0.0152409235,0.0015132376,0.0
1735925512,-0.001324122,-0.0152409235,0.0015132376,0.0
1736125299,-0.001324122,-0.0152409235,0.0015132376,0.0
1736325066,-0.001324122,-0.0152409235,0.0015132376,0.0
1736524852,-0.001324122,-0.0152409235,0.0015132376,0.0
1736725877,-0.001324122,-0.0152409235,0.0015132376,0.0
1736925659,-0.001324122,-0.0152409235,0.0015132376,0.0
1737125433,-0.001324122,-0.0152409235,0.0015132376,0.0
1737325205,-0.001324122,-0.0152409235,0.0015132376,0.0
1737527480,-0.001324122,-0.0152409235,0.0015132376,0.0
1737727260,-0.001324122,-0.0152409235,0.0015132376,0.0
1737927057,-0.001324122,-0.0152409235,0.0015132376,0.0
1738126833,-0.001324122,-0.0152409235,0.0015132376,0.0
1738325344,-0.001324122,-0.0152409235,0.0015132376,0.0
1738525132,-0.001324122,-0.0152409235,0.0015132376,0.0
1738724901,-0.001324122,-0.0152409235,0.0015132376,0.0
1738927178,-0.001324122,-0.0152409235,0.0015132376,0.0
1739126966,-0.001324122,-0.0152409235,0.0015132376,0.0
1739326748,-0.001324122,-0.0152409235,0.0015132376,0.0
1739526510,-0.001324122,-0.0152409235,0.0015132376,0.0
