timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
28659414,0.0,0.0,0.0,0.0
28860475,0.0,0.0,0.0,0.0
29059022,0.0,0.0,0.0,0.0
29262574,0.0,0.0,0.0,0.0
29462386,0.0,0.0,0.0,0.0
29662195,0.0,0.0,0.0,0.0
29860739,0.0,0.0,0.0,0.0
30060547,0.0,0.0,0.0,0.0
30260364,0.0,0.0,0.0,0.0
30460172,0.0,0.0,0.0,0.0
30662472,0.0,0.0,0.0,0.0
30862279,-0.003955017,0.001425314,-5.308166e-05,0.0
31062088,-0.0135304285,0.0028052265,0.00083502225,0.0
31260640,-0.021752134,0.0046545076,0.0013010065,0.0
31460454,-0.030336067,0.0062662903,0.0018596514,0.0
31660254,-0.03907968,0.007881312,0.0025995718,0.0
31860062,-0.04803212,0.009402839,0.0033759705,0.0
32062364,-0.057423495,0.01082422,0.0043026414,0.0
32262178,-0.066736855,0.0121578155,0.005054657,0.0
32461979,-0.07599957,0.0134753445,0.005912963,0.0
32661790,-0.085560545,0.014650076,0.0074281823,0.0
32860348,-0.095214784,0.015794674,0.00839162,0.0
33060159,-0.1047764,0.016979387,0.009383119,0.0
33259959,-0.11374837,0.01829305,0.010274299,0.0
33463526,-0.123400524,0.019626966,0.011279803,0.0
33663318,-0.12987415,0.020601554,0.011933515,0.0
33863128,-0.12987415,0.020601554,0.011933515,0.0
34061700,-0.12987415,0.020601554,0.011933515,0.0
34260240,-0.12987415,0.020601554,0.011933515,0.0
34460051,-0.12987415,0.020601554,0.011933515,0.0
34659871,-0.12987415,0.020601554,0.011933515,0.0
34862172,-0.12987415,0.020601554,0.011933515,0.0
35061975,-0.12987415,0.020601554,0.011933515,0.0
35261777,-0.12987415,0.020601554,0.011933515,0.0
35461585,-0.12987415,0.020601554,0.011933515,0.0
35660147,-0.12987415,0.020601554,0.011933515,0.0
35859949,-0.12987415,0.020601554,0.011933515,0.0
36059763,0.0,0.0,0.0,0.0
36262085,0.0,0.0,0.0,0.0
36461890,0.0,0.0,0.0,0.0
36661688,0.0,0.0,0.0,0.0
36861504,0.0,0.0,0.0,0.0
