timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
382546333,0.0,0.0,0.0,0.0
382747355,0.0,0.0,0.0,0.0
382947145,0.0,0.0,0.0,0.0
383146934,0.0,0.0,0.0,0.0
383350461,0.0,0.0,0.0,0.0
383550242,0.0,0.0,0.0,0.0
383748776,0.0,0.0,0.0,0.0
383947313,0.0,0.0,0.0,0.0
384147102,0.0,0.0,0.0,0.0
384346890,0.0,0.0,0.0,0.0
384546690,0.0,0.0,0.0,0.0
384748960,0.0,0.0,0.0,0.0
384948743,0.0,0.0,0.0,0.0
385148529,0.0,0.0,0.0,0.0
385348331,-0.00030278607,-0.00075867615,-0.00076585496,0.0
385546854,-0.00089723384,-0.0015153366,-0.0018816935,0.0
385746638,-0.0008232657,-0.0027004918,-0.0031083403,0.0
385946442,-0.0013442868,-0.003865042,-0.0046558506,0.0
386146221,-0.0011589152,-0.004930896,-0.006222989,0.0
386348497,-0.0009667353,-0.0054003936,-0.007143972,0.0
386548279,-0.00097073213,-0.0052222875,-0.007941556,0.0
386748074,-0.0006691727,-0.005698924,-0.009564769,0.0
386947856,-0.00067346706,-0.0060319877,-0.011269677,0.0
387146396,-0.00025791704,-0.0064647137,-0.012531424,0.0
387346175,-0.00015958957,-0.0065901414,-0.013568821,0.0
387550955,0.0004559552,-0.0065792217,-0.014807918,0.0
387748243,-0.00019510946,-0.0061632595,-0.01603691,0.0
387948048,-6.371099e-05,-0.0066085136,-0.017375879,0.0
388147819,-0.00015469032,-0.0064521325,-0.019066645,0.0
388347601,-0.00042458347,-0.0063478425,-0.020274488,0.0
388547402,-0.000417746,-0.0059588584,-0.020482391,0.0
388745927,-0.00067872193,-0.006153313,-0.020138687,0.0
388949470,-0.0011915227,-0.007032427,-0.019910876,0.0
389149259,-0.00075411453,-0.0076442864,-0.01947893,0.0
389347781,-0.000866254,-0.008396978,-0.018614901,0.0
389547567,-0.0014351009,-0.008971352,-0.017755155,0.0
389747354,-0.001983456,-0.009371878,-0.017199835,0.0
389947142,-0.0028172485,-0.0095058335,-0.016896745,0.0
390145685,-0.0033974166,-0.009545391,-0.01687905,0.0
390349210,-0.0035586834,-0.010525692,-0.016830469,0.0
390548996,-0.0036754997,-0.010942303,-0.017046645,0.0
390748782,-0.003873,-0.01112353,-0.017655328,0.0
390947321,-0.003501896,-0.010974185,-0.01859788,0.0
391147107,-0.0039541693,-0.01062726,-0.0192964,0.0
391346895,-0.0039302837,-0.011083169,-0.01946573,0.0
391546700,-0.0042727697,-0.011289679,-0.019513559,0.0
391748961,-0.004236719,-0.011361616,-0.019902071,0.0
391948748,-0.0042624073,-0.011202948,-0.020015035,0.0
392148534,-0.0046536936,-0.011357294,-0.019805847,0.0
392348331,-0.0050919186,-0.011202183,-0.019423474,0.0
392546863,-0.0059148897,-0.01150178,-0.018924138,0.0
392746645,-0.0067267236,-0.011699886,-0.018343713,0.0
392946438,-0.007322177,-0.011332358,-0.017785454,0.0
393148716,-0.00751864,-0.010885307,-0.017451376,0.0
393348502,-0.0075702127,-0.0102049615,-0.017209921,0.0
393548292,-0.0077853096,-0.009751809,-0.017121522,0.0
393748089,-0.008220796,-0.009223348,-0.017458688,0.0
393947864,-0.008582277,-0.009080928,-0.017797297,0.0
394146414,-0.008811443,-0.0091538085,-0.017820163,0.0
394346185,-0.008976255,-0.00894921,-0.01829343,0.0
394549729,-0.0077800616,-0.007904456,-0.019211814,0.0
394748256,-0.007606371,-0.007341252,-0.020675212,0.0
394948053,-0.00740016,-0.0067948825,-0.023270193,0.0
395147829,-0.0071360506,-0.006923461,-0.026195068,0.0
395347615,-0.008900766,-0.0067129415,-0.028621616,0.0
395547409,-0.007211872,-0.006147425,-0.030679747,0.0
395745938,-0.0044577545,-0.0057724714,-0.032010816,0.0
395949471,-0.002699018,-0.0054758396,-0.03297353,0.0
396149262,-0.0014651117,-0.0047385287,-0.033917315,0.0
396347796,-0.0006585753,-0.004366782,-0.0350093,0.0
396547582,0.00020717084,-0.0043972027,-0.035832435,0.0
396747369,0.0008613975,-0.004342746,-0.036350552,0.0
396947166,0.0006274232,-0.0039028537,-0.036760576,0.0
397145695,0.00017722252,-0.003429848,-0.03720808,0.0
397352982,-0.0002628287,-0.0031458389,-0.03749979,0.0
397552758,-0.0004113874,-0.0028520809,-0.03779785,0.0
397750048,-0.00013586876,-0.0023233122,-0.038164936,0.0
397947337,0.0002977132,-0.001567169,-0.038226426,0.0
398147130,0.0003818311,-0.0033533503,-0.037671153,0.0
398346915,-4.695686e-05,-0.0028402265,-0.03711539,0.0
398546710,0.00035212838,-0.0024019796,-0.036638938,0.0
398748986,-0.00027810523,-0.0011187925,-0.036311444,0.0
398948772,-0.0002130018,-0.0013864244,-0.03643164,0.0
399148559,-0.00030218312,-0.00093141716,-0.03623073,0.0
399348345,-0.00022576193,-0.0027454721,-0.03543325,0.0
399546885,-0.00065428036,-0.0014193129,-0.034557622,0.0
399746672,-0.0011016742,0.0019628967,-0.034048803,0.0
399946458,-0.0016478354,0.0036905366,-0.034123093,0.0
400146252,-0.002388941,0.0050794603,-0.034564413,0.0
