timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
557617749,0.0,0.0,0.0,0.0
557821292,0.0,0.0,0.0,0.0
558019829,0.0,0.0,0.0,0.0
558219625,0.0,0.0,0.0,0.0
558419426,0.0,0.0,0.0,0.0
558619223,0.0,0.0,0.0,0.0
558817759,0.0,0.0,0.0,0.0
559017555,0.0,0.0,0.0,0.0
559221112,0.0,0.0,0.0,0.0
559420899,0.0,0.0,0.0,0.0
559620699,0.0,0.0,0.0,0.0
559820485,0.0,0.0,0.0,0.0
560020285,0.0,0.0,0.0,0.0
560220091,0.0,0.0,0.0,0.0
560417380,0.0,0.0,0.0,0.0
560620922,0.0,0.0,0.0,0.0
560820725,0.0,0.0,0.0,0.0
561019263,0.0,0.0,0.0,0.0
561219054,0.0,0.0,0.0,0.0
561418852,0.0,0.0,0.0,0.0
561618667,0.0,0.0,0.0,0.0
561817190,0.0,0.0,0.0,0.0
562020735,0.0,0.0,0.0,0.0
562220526,0.0,0.0,0.0,0.0
562420331,0.0,0.0,0.0,0.0
562620120,0.0,0.0,0.0,0.0
562818668,0.0,0.0,0.0,0.0
563018464,0.0,0.0,0.0,0.0
563218260,0.0,0.0,0.0,0.0
563420543,0.0,0.0,0.0,0.0
563621590,0.0,0.0,0.0,0.0
563821392,0.0,0.0,0.0,0.0
564018683,0.0,0.0,0.0,0.0
564218474,0.0,0.0,0.0,0.0
564418267,0.0,0.0,0.0,0.0
564618057,0.0,0.0,0.0,0.0
564817854,0.0,0.0,0.0,0.0
565020145,0.0,0.0,0.0,0.0
565219938,0.0,0.0,0.0,0.0
565419742,0.0,0.0,0.0,0.0
565619528,0.0,0.0,0.0,0.0
565819318,0.0,0.0,0.0,0.0
566019111,0.0,0.0,0.0,0.0
566217680,0.0,0.0,0.0,0.0
566419945,0.0,0.0,0.0,0.0
566619738,0.0,0.0,0.0,0.0
566819535,0.0,0.0,0.0,0.0
567019334,0.0,0.0,0.0,0.0
567217874,0.0,0.0,0.0,0.0
567417677,0.0,0.0,0.0,0.0
567622478,0.0,0.0,0.0,0.0
567819753,0.0,0.0,0.0,0.0
568019546,0.0,0.0,0.0,0.0
568219340,0.0,0.0,0.0,0.0
