timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
467111095,0.0,0.0,0.0,0.0
467112410,0.0,0.0,0.0,0.0
467312828,0.0,0.0,0.0,0.0
467512038,0.0,0.0,0.0,0.0
467711262,0.0,0.0,0.0,0.0
467914249,0.0,0.0,0.0,0.0
468117230,0.0,0.0,0.0,0.0
468313942,0.0,0.0,0.0,0.0
468513162,0.0,0.0,0.0,0.0
468712396,0.0,0.0,0.0,0.0
468912865,0.0,0.0,0.0,0.0
469112096,0.0,0.0,0.0,0.0
469315059,0.0,0.0,0.0,0.0
469514289,0.0,0.0,0.0,0.0
469713508,0.0,0.0,0.0,0.0
469912722,0.0,0.0,0.0,0.0
470113196,0.0,0.0,0.0,0.0
470312423,0.0,0.0,0.0,0.0
470511649,0.0,0.0,0.0,0.0
470714645,0.0,0.0,0.0,0.0
470915106,0.0,0.0,0.0,0.0
471114357,0.0,0.0,0.0,0.0
471313547,0.0,0.0,0.0,0.0
471512771,0.0,0.0,0.0,0.0
471711986,0.0,0.0,0.0,0.0
471911216,0.0,0.0,0.0,0.0
472114189,0.0,0.0,0.0,0.0
472314671,0.0,0.0,0.0,0.0
472513881,0.0,0.0,0.0,0.0
472713159,0.0,0.0,0.0,0.0
472912334,0.0,0.0,0.0,0.0
473112813,0.0,0.0,0.0,0.0
473312030,0.0,0.0,0.0,0.0
473515008,0.0,0.0,0.0,0.0
473714229,0.0,0.0,0.0,0.0
473913447,0.0,0.0,0.0,0.0
474112669,0.0,0.0,0.0,0.0
474313141,0.0,0.0,0.0,0.0
474512363,0.0,0.0,0.0,0.0
474711588,0.0,0.0,0.0,0.0
474914569,0.0,0.0,0.0,0.0
475113790,0.0,0.0,0.0,0.0
475314266,0.0,0.0,0.0,0.0
475513515,0.0,0.0,0.0,0.0
475712762,0.0,0.0,0.0,0.0
475911922,0.0,0.0,0.0,0.0
476111155,0.0,0.0,0.0,0.0
476315387,0.0,0.0,0.0,0.0
476514602,0.0,0.0,0.0,0.0
476713822,0.0,0.0,0.0,0.0
476913042,0.0,0.0,0.0,0.0
477112269,0.0,0.0,0.0,0.0
477312750,0.0,0.0,0.0,0.0
477512008,0.0,0.0,0.0,0.0
477714945,0.0,0.0,0.0,0.0
477914167,0.0,0.0,0.0,0.0
478113384,0.0,0.0,0.0,0.0
