timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
208627287,0.0,0.0,0.0,0.0
208628541,0.0,0.0,0.0,0.0
208830241,0.0,0.0,0.0,0.0
209029467,0.0,0.0,0.0,0.0
209228666,0.0,0.0,0.0,0.0
209427868,0.0,0.0,0.0,0.0
209630842,0.0,0.0,0.0,0.0
209831293,0.0,0.0,0.0,0.0
210030507,0.0,0.0,0.0,0.0
210229708,0.0,0.0,0.0,0.0
210428921,0.0,0.0,0.0,0.0
210629385,0.0,0.0,0.0,0.0
210828598,0.0,0.0,0.0,0.0
211027799,0.0,0.0,0.0,0.0
211230757,0.0,0.0,0.0,0.0
211429970,0.0,0.0,0.0,0.0
211630426,0.0,0.0,0.0,0.0
211829641,0.0,0.0,0.0,0.0
212028850,0.0,0.0,0.0,0.0
212228043,0.0,0.0,0.0,0.0
212427255,0.0,0.0,0.0,0.0
212631492,0.0,0.0,0.0,0.0
212830681,0.0,0.0,0.0,0.0
213029885,0.0,0.0,0.0,0.0
213229094,0.0,0.0,0.0,0.0
213428306,0.0,0.0,0.0,0.0
213628772,0.0,0.0,0.0,0.0
213827972,0.0,0.0,0.0,0.0
214030935,0.0,0.0,0.0,0.0
214230148,0.0,0.0,0.0,0.0
214429353,0.0,0.0,0.0,0.0
214629822,0.0,0.0,0.0,0.0
214829026,0.0,0.0,0.0,0.0
215028232,0.0,0.0,0.0,0.0
215227433,0.0,0.0,0.0,0.0
215430408,0.0,0.0,0.0,0.0
215630870,0.0,0.0,0.0,0.0
215830073,0.0,0.0,0.0,0.0
216029281,0.0,0.0,0.0,0.0
216228487,0.0,0.0,0.0,0.0
216427693,0.0,0.0,0.0,0.0
216628210,0.0,0.0,0.0,0.0
216831117,0.0,0.0,0.0,0.0
217030326,0.0,0.0,0.0,0.0
217229529,0.0,0.0,0.0,0.0
217428745,0.0,0.0,0.0,0.0
217629198,0.0,0.0,0.0,0.0
217828408,0.0,0.0,0.0,0.0
218027620,0.0,0.0,0.0,0.0
218230580,0.0,0.0,0.0,0.0
218429800,0.0,0.0,0.0,0.0
218630256,0.0,0.0,0.0,0.0
218829463,0.0,0.0,0.0,0.0
219028661,0.0,0.0,0.0,0.0
219227871,0.0,0.0,0.0,0.0
219428339,0.0,0.0,0.0,0.0
219631302,0.0,0.0,0.0,0.0
