timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
587529288,0.0,0.0,0.0,0.0
587731578,0.0,0.0,0.0,0.0
587931384,0.0,0.0,0.0,0.0
588131192,0.0,0.0,0.0,0.0
588330956,0.0,0.0,0.0,0.0
588530725,0.0,0.0,0.0,0.0
588734260,0.0,0.0,0.0,0.0
588934051,0.0,0.0,0.0,0.0
589133844,0.0,0.0,0.0,0.0
589332395,0.0,0.0,0.0,0.0
589530941,0.0,0.0,0.0,0.0
589730713,0.0,0.0,0.0,0.0
589930507,0.0,0.0,0.0,0.0
590132791,0.0,0.0,0.0,0.0
590332580,0.0,0.0,0.0,0.0
590532401,0.0,0.0,0.0,0.0
590732164,0.0,0.0,0.0,0.0
590931962,0.0,0.0,0.0,0.0
591130490,0.0,0.0,0.0,0.0
591330281,0.0,0.0,0.0,0.0
591530079,0.0,0.0,0.0,0.0
591732362,0.0,0.0,0.0,0.0
591932159,0.0,0.0,0.0,0.0
592131942,0.0,0.0,0.0,0.0
592331729,0.0,0.0,0.0,0.0
592530265,0.0,0.0,0.0,0.0
592730058,0.0,0.0,0.0,0.0
592934844,0.0,0.0,0.0,0.0
593132147,0.0,0.0,0.0,0.0
593331921,0.0,0.0,0.0,0.0
593531706,0.0,0.0,0.0,0.0
593731496,0.0,0.0,0.0,0.0
593931285,0.0,0.0,0.0,0.0
594129822,0.0,0.0,0.0,0.0
594333358,0.0,0.0,0.0,0.0
594533148,0.0,0.0,0.0,0.0
594731694,0.0,0.0,0.0,0.0
594931479,0.0,0.0,0.0,0.0
595131269,0.0,0.0,0.0,0.0
595331064,0.0,0.0,0.0,0.0
595530857,0.0,0.0,0.0,0.0
595733128,0.0,0.0,0.0,0.0
595932916,0.0,0.0,0.0,0.0
596132700,0.0,0.0,0.0,0.0
596331243,0.0,0.0,0.0,0.0
596531035,0.0,0.0,0.0,0.0
596730817,0.0,0.0,0.0,0.0
596930617,0.0,0.0,0.0,0.0
597132900,0.0,0.0,0.0,0.0
597332695,0.0,0.0,0.0,0.0
597532473,0.0,0.0,0.0,0.0
597732264,0.0,0.0,0.0,0.0
597930798,0.0,0.0,0.0,0.0
598130592,0.0,0.0,0.0,0.0
