timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
265415330,0.0,0.0,0.0,0.0
265417843,0.0,0.0,0.0,0.0
265617038,0.0,0.0,0.0,0.0
265816239,0.0,0.0,0.0,0.0
266016694,0.0,0.0,0.0,0.0
266215914,0.0,0.0,0.0,0.0
266417624,0.0,0.0,0.0,0.0
266618077,0.0,0.0,0.0,0.0
266817300,0.0,0.0,0.0,0.0
267017754,0.0,0.0,0.0,0.0
267217015,0.0,0.0,0.0,0.0
267416176,0.0,0.0,0.0,0.0
267615373,0.0,0.0,0.0,0.0
267815840,0.0,0.0,0.0,0.0
268018799,0.0,0.0,0.0,0.0
268218014,0.0,0.0,0.0,0.0
268417230,0.0,0.0,0.0,0.0
268616427,0.0,0.0,0.0,0.0
268816890,0.0,0.0,0.0,0.0
269016105,0.0,0.0,0.0,0.0
269215326,0.0,0.0,0.0,0.0
269418271,0.0,0.0,0.0,0.0
269617481,0.0,0.0,0.0,0.0
269816696,0.0,0.0,0.0,0.0
270017156,0.0,0.0,0.0,0.0
270216363,0.0,0.0,0.0,0.0
270415568,0.0,0.0,0.0,0.0
270614786,1.9027666e-06,0.00014589625,-1.4610862e-07,0.0
270817786,-0.0005795951,0.022159493,-0.0002080877,0.0
271018203,-0.0026261583,0.04140072,-0.00044033976,0.0
271217412,-0.0064464957,0.058010485,-0.00074073114,0.0
271416623,-0.01194626,0.072599895,-0.0015276567,0.0
271615832,-0.015715543,0.0892122,-0.001987182,0.0
271816300,-0.020621596,0.104490995,-0.0029299064,0.0
272015496,-0.024762843,0.12040607,-0.00370573,0.0
272218469,-0.02962617,0.13581969,-0.004822331,0.0
272417677,-0.031854425,0.14267948,-0.00527975,0.0
272616884,-0.036236655,0.15239252,-0.005843845,0.0
272817356,-0.039865967,0.16010658,-0.0061561097,0.0
273016559,-0.043144323,0.16578399,-0.0064437785,0.0
273215802,-0.047146223,0.1737615,-0.0068167313,0.0
273414974,-0.052426595,0.18368787,-0.0071007702,0.0
273617939,-0.056783717,0.19069096,-0.007381597,0.0
273818404,-0.062402032,0.20191745,-0.0077017387,0.0
274017609,-0.067612804,0.21223597,-0.007694619,0.0
274216819,-0.07301671,0.22331,-0.007958206,0.0
274416028,-0.07689694,0.23021187,-0.007847966,0.0
274615241,-0.07252943,0.22955556,-0.007967335,0.0
274815696,-0.05843732,0.21653327,-0.008005181,0.0
275018663,-0.047201112,0.19732034,-0.008362385,0.0
275217906,-0.047201112,0.18940227,-0.008362385,0.0
275417090,-0.047201112,0.18940227,-0.008362385,0.0
275616295,-0.047201112,0.18940227,-0.008362385,0.0
275816761,-0.047201112,0.18940227,-0.008362385,0.0
276015958,-0.047201112,0.18940227,-0.008362385,0.0
276215163,-0.047201112,0.18940227,-0.008362385,0.0
276418139,-0.047201112,0.18940227,-0.008362385,0.0
276617349,-0.048280515,0.18940227,-0.008310029,0.0
276817807,-0.052114744,0.19060297,-0.008540584,0.0
277017012,-0.052720986,0.19223407,-0.008480555,0.0
277216283,-0.05931066,0.19960839,-0.008898407,0.0
277415433,-0.066284634,0.20899756,-0.008499877,0.0
277615933,-0.071230516,0.21571973,-0.008088519,0.0
277815103,-0.07294568,0.2189884,-0.008042592,0.0
278018088,-0.06710569,0.21218134,-0.0073035024,0.0
278217296,-0.048206303,0.19246896,-0.0071832063,0.0
278416485,-0.0412739,0.17032203,-0.007163842,0.0
278615689,-0.0412739,0.16263619,-0.007144585,0.0
278816152,-0.0412739,0.16263619,-0.007144585,0.0
279015361,-0.0412739,0.16263619,-0.007144585,0.0
279218335,-0.0412739,0.16263619,-0.007144585,0.0
279417537,-0.0412739,0.16263619,-0.007144585,0.0
279616760,-0.0412739,0.16263619,-0.007144585,0.0
279817210,-0.0412739,0.16263619,-0.007144585,0.0
280016416,-0.0412739,0.16263619,-0.007144585,0.0
280215630,-0.0412739,0.16263619,-0.007144585,0.0
280414832,-0.0412739,0.16263619,-0.007144585,0.0
280617821,-0.0412739,0.16263619,-0.007144585,0.0
280818265,-0.0412739,0.16263619,-0.007144585,0.0
281017514,-0.0412739,0.16263619,-0.007144585,0.0
281216678,-0.0412739,0.16263619,-0.007144585,0.0
281415892,-0.0412739,0.16263619,-0.007144585,0.0
281616356,-0.0412739,0.16263619,-0.007144585,0.0
281815560,0.0,0.0,0.0,0.0
282018523,0.0,0.0,0.0,0.0
282217739,0.0,0.0,0.0,0.0
282416946,0.0,0.0,0.0,0.0
282617407,0.0,0.0,0.0,0.0
