timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
1508018174,0.0,0.0,0.0,0.0
1508217939,0.0,0.0,0.0,0.0
1508422714,0.0,0.0,0.0,0.0
1508621237,0.0,0.0,0.0,0.0
1508819749,0.0,0.0,0.0,0.0
1509019522,0.0,0.0,0.0,0.0
1509219296,0.0,0.0,0.0,0.0
1509419080,0.0,0.0,0.0,0.0
1509617594,0.0,0.0,0.0,0.0
1509821131,0.0,0.0,0.0,0.0
1510020892,0.0,0.0,0.0,0.0
1510220672,0.0,0.0,0.0,0.0
1510419182,0.0,0.0,0.0,0.0
1510618966,0.0,0.0,0.0,0.0
1510818728,0.0,0.0,0.0,0.0
1511018500,0.0,0.0,0.0,0.0
1511220771,0.0,0.0,0.0,0.0
1511420543,0.0,0.0,0.0,0.0
1511620321,0.0,0.0,0.0,0.0
1511820100,0.0,0.0,0.0,0.0
1512019870,0.0,0.0,0.0,0.0
1512218401,0.0,0.0,0.0,0.0
1512418161,0.0,0.0,0.0,0.0
1512622943,0.0,0.0,0.0,0.0
1512820203,0.0,0.0,0.0,0.0
1513019976,0.0,0.0,0.0,0.0
1513219750,0.0,0.0,0.0,0.0
1513419534,0.0,0.0,0.0,0.0
1513619311,0.0,0.0,0.0,0.0
1513817821,0.0,0.0,0.0,0.0
1514021341,0.0,0.0,0.0,0.0
1514221130,0.0,0.0,0.0,0.0
1514419637,0.0,0.0,0.0,0.0
1514619421,0.0,0.0,0.0,0.0
1514819187,0.0,0.0,0.0,0.0
1515018958,0.0024160475,-0.0003735503,-4.7958765e-05,0.0
1515218732,0.0053235306,-0.00048524883,-8.425792e-05,0.0
1515421001,0.008212671,-0.0003872793,-0.00016901264,0.0
1515620777,0.009416397,-0.0004052128,-0.00028004288,0.0
1515820559,0.00810574,-0.0017668129,-1.2307025e-05,0.0
1516020336,0.008398973,-0.0024298774,0.00052952033,0.0
1516218850,0.008759931,-0.0036698459,0.0007444429,0.0
