timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
167352124,0.0,0.0,0.0,0.0
167553178,0.0,0.0,0.0,0.0
167752993,0.0,0.0,0.0,0.0
167952789,0.0,0.0,0.0,0.0
168155086,0.0,0.0,0.0,0.0
168354910,0.0,0.0,0.0,0.0
168554714,0.0,0.0,0.0,0.0
168754514,0.0,0.0,0.0,0.0
168954318,0.0,0.0,0.0,0.0
169154133,0.0,0.0,0.0,0.0
169353975,0.0,0.0,0.0,0.0
169554992,0.0,0.0,0.0,0.0
169754797,0.0,0.0,0.0,0.0
169954605,0.0,0.0,0.0,0.0
170154420,0.0,0.0,0.0,0.0
170352983,0.0,0.0,0.0,0.0
170552783,0.0,0.0,0.0,0.0
170752586,0.0,0.0,0.0,0.0
170952410,0.0,0.0,0.0,0.0
171152200,0.0,0.0,0.0,0.0
171354503,0.0,0.0,0.0,0.0
171554322,0.0,0.0,0.0,0.0
171752869,0.0,0.0,0.0,0.0
171952688,0.0,0.0,0.0,0.0
172152482,0.0,0.0,0.0,0.0
172354783,0.0,0.0,0.0,0.0
172554588,0.0,0.0,0.0,0.0
172754401,0.0,0.0,0.0,0.0
172954220,-0.0003157754,0.00023603681,-0.000278017,0.0
173154008,-0.0006875299,0.0006371173,-0.0008754431,0.0
173352564,-0.00074310676,0.0011176466,-0.0015410974,0.0
173552371,-0.0012203477,0.0014089148,-0.0024490033,0.0
173755925,-0.00061774655,0.00021043314,-0.003842557,0.0
173954478,-0.001311062,-0.0011559151,-0.004604622,0.0
174154288,-0.0023159122,-0.002282094,-0.005578191,0.0
174354093,-0.0027695345,-0.002553912,-0.006441471,0.0
174553907,-0.0024341086,-0.00245691,-0.006842423,0.0
174752457,-0.002850695,-0.0024088474,-0.0074015907,0.0
174952259,-0.0030145887,-0.0027986597,-0.008221075,0.0
175153317,-0.0031915717,-0.0037436904,-0.009012767,0.0
175353122,-0.0023920638,-0.004223326,-0.010386064,0.0
175554170,-0.0017272222,-0.0044823308,-0.011697568,0.0
175753990,-0.0011177432,-0.004700971,-0.012365934,0.0
175953788,-0.0010062198,-0.004848501,-0.012871659,0.0
176152342,-0.0011086011,-0.004786078,-0.0132194115,0.0
176352158,-0.0011773944,-0.004444566,-0.013373218,0.0
176555708,-0.0013392031,-0.0041708546,-0.013466211,0.0
176754256,-0.0014405638,-0.004077464,-0.013794301,0.0
176954062,-0.0014221973,-0.004048889,-0.014332965,0.0
177153875,-0.001526695,-0.003993965,-0.014682811,0.0
177353691,-0.0015024049,-0.0038518393,-0.014435932,0.0
177553480,-0.0012800327,-0.0040662093,-0.013992112,0.0
177752041,-0.002014139,-0.003937886,-0.01328775,0.0
177955583,-0.0028479695,-0.0035755464,-0.012401687,0.0
178155395,-0.0036288046,-0.003432271,-0.01164677,0.0
178355194,-0.0051463433,-0.0036576893,-0.010868612,0.0
178554999,-0.0060506333,-0.0042082476,-0.01018415,0.0
178754804,-0.0068340083,-0.0044692997,-0.009765489,0.0
178954609,-0.007091328,-0.0046637706,-0.009633665,0.0
179151917,-0.0073379236,-0.0048734,-0.009880373,0.0
179355470,-0.007138735,-0.004983433,-0.0104816975,0.0
179555283,-0.0069302926,-0.005266304,-0.011348155,0.0
179755081,-0.0067430693,-0.0056146667,-0.012299738,0.0
179953638,-0.0068578515,-0.0055711507,-0.013270623,0.0
180153452,-0.006998994,-0.005675168,-0.01401496,0.0
180353263,-0.00752895,-0.005707144,-0.014303498,0.0
180553053,-0.0076034903,-0.005566378,-0.013850255,0.0
180752876,-0.007773962,-0.006171763,-0.013071459,0.0
180952677,-0.007860828,-0.0066814525,-0.012613936,0.0
181152471,-0.008165593,-0.007670651,-0.012990963,0.0
181353522,-0.008829752,-0.008078619,-0.014217244,0.0
181553331,-0.0094304,-0.008234005,-0.015597905,0.0
181753135,-0.010523883,-0.008606502,-0.01733676,0.0
181951700,-0.011193762,-0.008725421,-0.018800592,0.0
182155231,-0.0117144855,-0.009286239,-0.019633716,0.0
182355035,-0.012212537,-0.01045449,-0.020259537,0.0
182554839,-0.013744068,-0.011090374,-0.021675847,0.0
182753406,-0.014279677,-0.011913093,-0.022828022,0.0
182953215,-0.014884572,-0.012369706,-0.023444146,0.0
183153014,-0.015217333,-0.013288701,-0.023845825,0.0
183352802,-0.015391324,-0.014353068,-0.02422799,0.0
183555102,-0.015331523,-0.01521393,-0.024838181,0.0
183754915,-0.015865738,-0.016287472,-0.02569866,0.0
183954715,-0.016574936,-0.017546497,-0.026920665,0.0
184154505,-0.017483013,-0.018474624,-0.0283789,0.0
184354318,-0.018294005,-0.019485092,-0.029354822,0.0
184554111,-0.018257517,-0.020978771,-0.029401131,0.0
184753926,-0.019658452,-0.022324368,-0.029727237,0.0
184954957,-0.019782824,-0.023300197,-0.030797366,0.0
185154753,-0.019809248,-0.0238188,-0.031253222,0.0
185354552,-0.02111251,-0.024251463,-0.03189929,0.0
185554351,-0.019949801,-0.024823755,-0.032853816,0.0
185752907,-0.019486904,-0.025429863,-0.033415265,0.0
185952725,-0.02176471,-0.02628863,-0.03307247,0.0
186152510,-0.020715402,-0.027494092,-0.032724068,0.0
186352309,-0.017663835,-0.02776859,-0.032249276,0.0
186554593,-0.019578356,-0.028427327,-0.031419348,0.0
186754398,-0.01928776,-0.029530862,-0.030450426,0.0
186954201,-0.017651694,-0.029090296,-0.029896496,0.0
187153988,-0.01805075,-0.029056268,-0.030128649,0.0
187352536,-0.018795839,-0.029196152,-0.03112104,0.0
187552345,-0.019604329,-0.029053299,-0.032587808,0.0
187755881,-0.020066505,-0.029592508,-0.034439817,0.0
