timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
96046503,0.0,0.0,0.0,0.0
96047772,0.0,0.0,0.0,0.0
96248230,0.0,0.0,0.0,0.0
96448674,0.0,0.0,0.0,0.0
96647881,0.0,0.0,0.0,0.0
96847088,0.0,0.0,0.0,0.0
97053827,0.0,0.0,0.0,0.0
97249276,0.0,0.0,0.0,0.0
97449768,0.0,0.0,0.0,0.0
97648975,0.0,0.0,0.0,0.0
97848148,-0.017193101,0.005768784,-7.2685834e-05,0.0
98047356,-0.038206123,0.0128144445,-0.00019407895,0.0
98247804,-0.04198775,0.014106218,-0.000103367085,0.0
98450778,-0.057159286,0.019217657,-0.0003407449,0.0
98649986,-0.07056708,0.024885152,-0.00057225936,0.0
98849185,-0.08393948,0.030707004,-0.00052213884,0.0
99048397,-0.0939494,0.035109825,-0.00041717978,0.0
99248899,-0.09958097,0.037602823,-0.00018876563,0.0
99448064,-0.115333825,0.044620585,0.00023805574,0.0
99647275,-0.14204487,0.05680492,0.0009116024,0.0
99850230,-0.16215992,0.06582971,0.0015434833,0.0
100049440,-0.19388114,0.08073496,0.002653172,0.0
100249903,-0.22079101,0.09463163,0.0037766744,0.0
100449106,-0.23408566,0.10302702,0.0044304244,0.0
100648316,-0.24373782,0.11112283,0.0050967284,0.0
100847520,-0.24638437,0.11287344,0.005270082,0.0
101046727,-0.27732623,0.12531802,0.006477545,0.0
101249695,-0.28873643,0.13453507,0.0072936723,0.0
101450206,-0.29447645,0.13953626,0.007918647,0.0
101649370,-0.3,0.14864616,0.008529701,0.0
101848572,-0.29985213,0.15172116,0.009908458,0.0
102047784,-0.28557584,0.14042296,0.0105099715,0.0
102248246,-0.24911167,0.12253691,0.011829977,0.0
102447445,-0.24911167,0.12253691,0.011829977,0.0
102650410,-0.24911167,0.12253691,0.011829977,0.0
102849696,-0.24911167,0.12253691,0.011829977,0.0
103048830,-0.24911167,0.12253691,0.011829977,0.0
103249288,-0.24911167,0.12253691,0.011829977,0.0
103448498,-0.24911167,0.12253691,0.011829977,0.0
103647694,-0.24911167,0.12253691,0.011829977,0.0
103846911,-0.24911167,0.12253691,0.011829977,0.0
104049870,-0.24911167,0.12253691,0.011829977,0.0
104250343,-0.24911167,0.12253691,0.011829977,0.0
104449537,-0.24911167,0.12253691,0.011829977,0.0
104648764,-0.24911167,0.12253691,0.011829977,0.0
104847962,-0.24911167,0.12253691,0.011829977,0.0
105047157,-0.24911167,0.12253691,0.011829977,0.0
105247621,-0.24911167,0.12253691,0.011829977,0.0
105450587,-0.24911167,0.12253691,0.011829977,0.0
105649810,-0.24911167,0.12253691,0.011829977,0.0
105848998,-0.24911167,0.12253691,0.011829977,0.0
106048217,0.0,0.0,0.0,0.0
106248668,0.0,0.0,0.0,0.0
106447881,0.0,0.0,0.0,0.0
106647085,0.0,0.0,0.0,0.0
106850054,0.0,0.0,0.0,0.0
