timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
1592002957,0.0,0.0,0.0,0.0
1592004216,0.0,0.0,0.0,0.0
1592204735,0.0,0.0,0.0,0.0
1592404004,0.0,0.0,0.0,0.0
1592603282,0.0,0.0,0.0,0.0
1592803802,0.0,0.0,0.0,0.0
1593006878,0.0,0.0,0.0,0.0
1593206107,0.0,0.0,0.0,0.0
1593405373,0.0,0.0,0.0,0.0
1593604645,0.0,0.0,0.0,0.0
1593803924,0.0,0.0,0.0,0.0
1594003198,0.0,0.0,0.0,0.0
1594203741,0.0,0.0,0.0,0.0
1594406754,0.0,0.0,0.0,0.0
1594606023,0.0,0.0,0.0,0.0
1594805302,0.0,0.0,0.0,0.0
1595004563,0.0,0.0,0.0,0.0
1595203837,0.0,0.0,0.0,0.0
1595404368,0.0,0.0,0.0,0.0
1595603638,0.0,0.0,0.0,0.0
1595802911,0.0,0.0,0.0,0.0
1596005981,0.0,0.0,0.0,0.0
