timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
36150131,0.0,0.0,0.0,0.0
36151386,0.0,0.0,0.0,0.0
36350592,0.0,0.0,0.0,0.0
36553548,0.0,0.0,0.0,0.0
36752806,0.0,0.0,0.0,0.0
36953229,0.0,0.0,0.0,0.0
37152435,0.0,0.0,0.0,0.0
37351638,0.0,0.0,0.0,0.0
37550846,0.0,0.0,0.0,0.0
37751305,0.0,0.0,0.0,0.0
37954318,0.0,0.0,0.0,0.0
38153481,0.0,0.0,0.0,0.0
38352687,0.0,0.0,0.0,0.0
38551891,0.0,0.0,0.0,0.0
38751103,0.0,0.0,0.0,0.0
38951567,0.0,0.0,0.0,0.0
39150786,0.0,0.0,0.0,0.0
39353745,0.0,0.0,0.0,0.0
39552963,0.0,0.0,0.0,0.0
39752154,0.0,0.0,0.0,0.0
39952616,0.0,0.0,0.0,0.0
40151816,0.0,0.0,0.0,0.0
40351027,0.0,0.0,0.0,0.0
40550246,0.0,0.0,0.0,0.0
40753232,0.0,0.0,0.0,0.0
40953664,0.0,0.0,0.0,0.0
41152917,0.0,0.0,0.0,0.0
41352087,0.0,0.0,0.0,0.0
41551288,0.0,0.0,0.0,0.0
41751760,0.0,0.0,0.0,0.0
41950966,0.0,0.0,0.0,0.0
42153925,0.0,0.0,0.0,0.0
42353134,0.0,0.0,0.0,0.0
42552333,0.0,0.0,0.0,0.0
42752804,0.0,0.0,0.0,0.0
42952009,0.0,0.0,0.0,0.0
43151224,0.0,0.0,0.0,0.0
43350424,0.0,0.0,0.0,0.0
43553382,0.0,0.0,0.0,0.0
43752593,0.0,0.0,0.0,0.0
43953061,0.0,0.0,0.0,0.0
44152270,0.0,0.0,0.0,0.0
44351466,0.0,0.0,0.0,0.0
44550676,0.0,0.0,0.0,0.0
44751135,0.0,0.0,0.0,0.0
