timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
1635579754,0.12845156,0.10875064,-0.1449483
1635590919,0.1253401,0.1088421,-0.14791067
1635781278,0.12845156,0.10875064,-0.1449483
1635982480,0.12261771,0.10856773,-0.13864012
1636183962,0.12854883,0.108659185,-0.14189008
1636374231,0.1283543,0.1088421,-0.14800653
1636575836,0.119603485,0.10856773,-0.13854426
1636777166,0.119700745,0.108476266,-0.13548604
1636978787,0.12864323,0.10555108,-0.13892198
1637180747,0.12864609,0.10856773,-0.13883185
1637381798,0.119700745,0.108476266,-0.13548604
1637571885,0.12854883,0.108659185,-0.14189008
1637773246,0.12854883,0.108659185,-0.14189008
1637974693,0.1253401,0.1088421,-0.14791067
1638176094,0.12261771,0.10856773,-0.13864012
1638377082,0.12543736,0.10875064,-0.14485244
1638578340,0.12845156,0.10875064,-0.1449483
1638779544,0.12543736,0.10875064,-0.14485244
1638981167,0.11045789,0.102625884,-0.14149515
1639171148,0.11638616,0.09970069,-0.14483522
1639372362,0.101206414,0.08772555,-0.14777462
1639573697,0.08309827,0.06359236,-0.14792043
1639774750,0.049461458,0.07008295,-0.16197683
1639977289,0.06463833,0.079041444,-0.15912753
1640178447,0.07388407,0.08790847,-0.15302831
1640380046,0.08914387,0.08169225,-0.14757143
1640581525,0.07708992,0.0847089,-0.14709784
1640771624,0.095080756,0.08781701,-0.15064113
1640972665,0.082437485,0.085349105,-0.16869715
1641173803,0.09215521,0.078675605,-0.14775741
1641375100,0.07981808,0.091016576,-0.15618813
1641576521,0.083312854,0.08452599,-0.14117312
1641778296,0.08631846,0.07547604,-0.14153935
1641979387,0.07737312,0.07538459,-0.13819353
1642180661,0.088852085,0.08196662,-0.15674609
1642370467,0.07661221,0.094216146,-0.16211861
1642572626,0.077006996,0.09988361,-0.14970545
1642774659,0.0740786,0.08772555,-0.14691186
1642975820,0.080189936,0.072550856,-0.14449596
1643177183,0.06472413,0.066883385,-0.1564298
1643378695,0.051886342,0.0645984,-0.1806023
1643579835,0.058895987,0.072733775,-0.14994138
1643781059,0.06851358,0.063135065,-0.13214998
1643982376,0.06275976,0.044760797,-0.12332432
1644172693,0.04625846,0.07629916,-0.16781716
1644373890,0.050451286,0.08726826,-0.13085382
1644575254,0.03730165,0.06414111,-0.16483183
1644776417,0.050622884,0.06295215,-0.12545834
1644977686,0.058704324,0.07593333,-0.1559677
1645178711,0.008092129,0.02099344,-0.13455266
1645380487,0.0055785677,0.035619393,-0.118715055
1645581971,0.026635185,0.09302719,-0.12073198
1645773096,0.00031394206,0.019804485,-0.09450814
1645974305,0.006424507,0.11012251,-0.18698716
1646175825,-0.009063264,0.07748666,-0.104741104
1646377092,-0.023865419,0.053079084,-0.095808096
1646578827,0.0030229902,0.0021604134,-0.009328411
1646780267,0.0068773893,0.07063024,-0.077876635
1646981665,0.009030558,0.0865366,-0.105045915
1647172166,-0.018223196,0.05646157,-0.10814261
1647373380,0.09878439,0.09622675,-0.12905903
1647575150,0.0741816,0.093667395,-0.14367338
1647776518,0.09525809,0.0695342,-0.14506541
1647978138,0.053682946,0.11121854,-0.124112226
1648179282,0.06204471,0.11185875,-0.14580742
1648380859,0.030944375,0.12785658,-0.17498042
1648571678,0.093313776,0.06852816,-0.11132906
1648772939,-0.06103044,0.027025271,-0.031060109
1648974086,0.08561852,0.052164502,-0.06867692
1649175617,0.020217724,0.09339302,-0.13277316
1649377227,-0.32826647,0.092114076,-0.1799453
1649578496,-0.09208511,-0.011368046,-0.058797114
1649779819,-0.5378125,-0.026817122,-0.032827035
1649970061,0.113849685,0.09019346,-0.12971859
1650182867,0.07070764,0.015781797,-0.063162625
1650373080,0.009967829,0.05225743,-0.17044602
1650574689,0.10462973,0.108476266,-0.13500671
1650776094,0.10725489,0.1088421,-0.1473355
1650977397,0.10491293,0.09915194,-0.1261024
1651179034,0.09606773,0.10198568,-0.119608246
1651370110,0.1254345,0.10573399,-0.14494257
1651583010,0.12553464,0.108659185,-0.14179422
1651784218,0.1256319,0.10856773,-0.138736
1651985341,0.116686545,0.108476266,-0.13539016
1652175536,0.1253401,0.1088421,-0.14791067
1652377025,0.1256319,0.10856773,-0.138736
1652578527,0.11979801,0.10838481,-0.13242781
1652779774,0.12553464,0.108659185,-0.14179422
1652981430,0.1253401,0.1088421,-0.14791067
1653182526,0.119411826,0.11176729,-0.14457059
1653384008,0.113669485,0.105459616,-0.13538443
1653574063,0.113669485,0.105459616,-0.13538443
1653775171,0.09878439,0.09622675,-0.12905903
1653976726,0.0036694396,-0.034679584,0.010997689
1654178305,0.039278448,0.09549508,-0.10267595
1654380217,0.057440862,0.07428709,-0.100823775
1654581470,0.03613831,0.06542006,-0.10653955
1654782818,0.10744369,0.102625884,-0.1413993
1654973024,0.09587893,0.10820189,-0.12554444
1655174412,0.101512544,0.10253443,-0.13814934
1655375665,0.12261771,0.10856773,-0.13864012
1655577160,0.11698121,0.11121854,-0.12612537
1655778391,0.116589285,0.10856773,-0.1384484
1655979708,0.12553464,0.108659185,-0.14179422
1656180817,0.12553464,0.108659185,-0.14179422
1656382129,0.11979801,0.10838481,-0.13242781
1656572115,0.1256319,0.10856773,-0.138736
1656773434,0.1256319,0.10856773,-0.138736
1656974488,0.11979801,0.10838481,-0.13242781
1657176461,0.11980088,0.11140146,-0.13233769
1657377799,0.12864609,0.10856773,-0.13883185
1657579219,0.116686545,0.108476266,-0.13539016
1657780528,0.12261771,0.10856773,-0.13864012
1657970619,0.11367235,0.108476266,-0.1352943
1658171738,0.13457724,0.108659185,-0.14208181
