timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
652854028,652842953,527625,-0.10283461,0.17483203,-0.10980643,3
652893969,652882931,527625,-0.1003116,0.17554846,-0.11031413,3
653374046,653362949,527625,-0.1022145,0.17201206,-0.11098851,3
653854126,653842928,527625,-0.10032311,0.17393447,-0.10698548,3
654353966,654352928,527625,-0.10411397,0.16500442,-0.12350048,3
654854252,654853022,527625,-0.09698638,0.160303,-0.12930249,3
655373953,655362928,527625,-0.103894554,0.16492409,-0.13011165,3
655873964,655862928,527625,-0.09304913,0.15880844,-0.1268602,3
656353987,656342928,527625,-0.09469443,0.16842042,-0.12357951,3
656873989,656872971,527625,-0.09946263,0.17730813,-0.111685954,3
657374182,657372931,527625,-0.095122196,0.16988575,-0.11424639,3
657873987,657872928,527625,-0.094693676,0.1711818,-0.116504334,3
658374286,658373037,527625,-0.1003336,0.16940494,-0.11234484,3
658854008,658852930,527625,-0.09863448,0.17543028,-0.1089951,3
659373981,659362935,527625,-0.09748626,0.17812121,-0.11140518,3
659854080,659842930,527625,-0.0944684,0.18423441,-0.091020234,3
660373944,660352931,527625,-0.09068149,0.20377499,-0.04270837,3
660854181,660842934,527625,-0.09721866,0.20775586,-0.068936095,3
661373950,661362929,527625,-0.10078348,0.15384936,-0.13481793,3
661854126,661843114,527625,-0.103224084,0.11323429,-0.15781862,3
662353969,662342929,527625,-0.10261683,0.10128605,-0.17539042,3
662853965,662852928,527625,-0.10555203,0.1053452,-0.16695848,3
663354095,663342928,527625,-0.11097866,0.12895775,-0.15198842,3
663853950,663842929,527625,-0.111331634,0.18962601,-0.0872252,3
664374161,664372928,527625,-0.10325027,0.20159173,-0.03919283,3
664853957,664842928,527625,-0.08693087,0.20854281,-0.010473078,3
665354130,665343119,527625,-0.091529705,0.20598109,-0.030962529,3
665873953,665872928,527625,-0.09948351,0.17991617,-0.090444505,3
666373958,666372932,527625,-0.10546614,0.13145952,-0.15319856,3
666874038,666862929,527625,-0.10805611,0.110148676,-0.16406083,3
667353956,667352928,527625,0.028436221,0.20106861,-0.10347025,3
667874197,667872963,527625,0.17791599,0.046940856,-0.12950821,3
668373954,668362928,527625,0.068207905,-0.14867163,-0.16282293,3
668854325,668843073,527625,-0.11357277,-0.14170986,-0.13658763,3
669373938,669362928,527625,-0.13590506,-0.117756255,-0.13140485,3
669853996,669852966,527625,-0.15489653,-0.12978283,-0.09935629,3
670373975,670362928,527625,-0.13341609,-0.12488283,-0.13049065,3
670873994,670872971,527625,-0.17289019,-0.065458894,-0.13424908,3
671354169,671342929,527625,-0.16373757,0.09253238,-0.12469137,3
671873954,671862928,527625,-0.09435532,0.1731112,-0.11285667,3
672354001,672343006,527625,-0.08361866,0.17773136,-0.12005764,3
672873950,672872928,527625,-0.09301701,0.16924858,-0.1198589,3
673354408,673353135,527625,-0.087982856,0.16804479,-0.120119065,3
673853987,673852928,527625,-0.077228636,0.16703907,-0.1262889,3
674373965,674362928,527625,-0.08386691,0.16664469,-0.124660835,3
674874043,674862929,527625,-0.08947572,0.1642819,-0.114770114,3
675373935,675362928,527625,-0.09383861,0.17512852,-0.11598176,3
675874152,675862928,527625,-0.083217174,0.17278692,-0.1212192,3
676373948,676362928,527625,-0.10117093,0.16963832,-0.113357924,3
676874289,676873042,527625,-0.09554797,0.16977143,-0.11059404,3
677373935,677362928,527625,-0.09196296,0.17102793,-0.11789718,3
677873948,677862928,527625,-0.09186063,0.16537996,-0.11746271,3
678373977,678372928,527625,-0.09595416,0.16965798,-0.12014023,3
678873954,678862943,527625,-0.086497895,0.17173073,-0.12035197,3
679354127,679342928,527625,-0.079508305,0.17419153,-0.12670368,3
679853964,679852931,527625,-0.08842029,0.16409338,-0.11913709,3
680374164,680372928,527625,-0.093431234,0.16935697,-0.1233904,3
680873953,680872929,527625,-0.09217906,0.1699681,-0.116655506,3
681354328,681353072,527625,-0.09215942,0.17335697,-0.12059985,3
681813970,681812928,527625,-0.09007292,0.17010213,-0.120803125,3
682373962,682362928,527625,-0.09240484,0.16446945,-0.12106616,3
682874043,682872992,527625,-0.09594132,0.17253937,-0.120887026,3
683374031,683362957,527625,-0.09672547,0.17487,-0.123691015,3
