timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
30632008,-0.1308947,-0.11013728,-0.12862575
30643190,-0.1307442,-0.109792575,-0.12559544
30833452,-0.12804157,-0.10750441,-0.13214394
31035025,-0.1308947,-0.11013728,-0.12862575
31236490,-0.13680181,-0.106815,-0.1256333
31438157,-0.1308947,-0.11013728,-0.12862575
31639277,-0.13363092,-0.106470294,-0.12275298
31829624,-0.13635032,-0.10578089,-0.11654234
32031019,-0.1308947,-0.11013728,-0.12862575
32233001,-0.13076098,-0.106815,-0.1259333
32434202,-0.13076098,-0.106815,-0.1259333
32635884,-0.13046,-0.10612559,-0.11987267
32837964,-0.13106199,-0.10750441,-0.13199393
33028440,-0.1308947,-0.11013728,-0.12862575
33229535,-0.1308947,-0.11013728,-0.12862575
33430699,-0.13650082,-0.10612559,-0.11957265
33632120,-0.13106199,-0.10750441,-0.13199393
33833445,-0.12787428,-0.11013728,-0.12877576
34034803,-0.1310452,-0.110481985,-0.13165607
34225166,-0.13091148,-0.107159704,-0.12896362
34426312,-0.1310452,-0.110481985,-0.13165607
34627450,-0.13121249,-0.10784911,-0.13502425
34828700,-0.13106199,-0.10750441,-0.13199393
35030624,-0.13693553,-0.11013728,-0.12832573
35232155,-0.1307442,-0.109792575,-0.12559544
35433844,-0.13665132,-0.106470294,-0.12260297
35635522,-0.13348041,-0.10612559,-0.11972266
35836981,-0.13665132,-0.106470294,-0.12260297
36027239,-0.1310452,-0.110481985,-0.13165607
36228623,-0.13106199,-0.10750441,-0.13199393
36429852,-0.13619982,-0.10543618,-0.11351202
36630952,-0.1308947,-0.11013728,-0.12862575
36832427,-0.1308947,-0.11013728,-0.12862575
37033665,-0.1308947,-0.11013728,-0.12862575
37235127,-0.13937075,-0.10578089,-0.11639233
37436466,-0.1337814,-0.106815,-0.1257833
37637769,-0.1308947,-0.11013728,-0.12862575
37828467,-0.1307442,-0.109792575,-0.12559544
38029665,-0.13635032,-0.10578089,-0.11654234
38232197,-0.1308947,-0.11013728,-0.12862575
38433939,-0.1340824,-0.10750441,-0.13184392
38635457,-0.1339319,-0.107159704,-0.12881361
38836623,-0.1365176,-0.103148036,-0.119910516
39027453,-0.1310452,-0.110481985,-0.13165607
39228655,-0.1307442,-0.109792575,-0.12559544
39430371,-0.1362166,-0.102458626,-0.113849886
39632027,-0.12817529,-0.110826686,-0.13483639
39833872,-0.12515485,-0.110826686,-0.1349864
40035773,-0.12817529,-0.110826686,-0.13483639
40237180,-0.13693553,-0.11013728,-0.12832573
40427604,-0.1339319,-0.107159704,-0.12881361
40629162,-0.13091148,-0.107159704,-0.12896362
40831241,-0.12817529,-0.110826686,-0.13483639
41032733,-0.13076098,-0.106815,-0.1259333
41233964,-0.12802479,-0.110481985,-0.13180608
41434976,-0.12545586,-0.111516096,-0.14104703
41636203,-0.12802479,-0.110481985,-0.13180608
