timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
629794011,629792931,527625,-0.08878838,0.17938963,-0.11207716,3
630294050,630282962,527625,-0.08900297,0.17929971,-0.10919453,3
630814167,630812930,527625,-0.088777564,0.18373749,-0.10744322,3
631293986,631282929,527625,-0.08396773,0.17345081,-0.12294026,3
631814100,631793107,527625,-0.08736164,0.16445605,-0.124161944,3
632313941,632302928,527625,-0.09302038,0.1655713,-0.12768477,3
632793965,632782951,527625,-0.09791489,0.1698991,-0.12808388,3
633294131,633282928,527625,-0.08923766,0.16858692,-0.12190705,3
633793951,633782928,527625,-0.08070428,0.21086307,-0.012354994,3
634314043,634303037,527625,-0.1037858,0.13162929,-0.1532656,3
634813946,634802936,527625,-0.099822514,0.058236852,-0.19582617,3
635313956,635302929,527625,-0.09238243,0.17156196,-0.11671839,3
635814141,635802929,527625,-0.08195105,0.21468323,-0.010561174,3
636293956,636282929,527625,-0.08535243,0.1630233,-0.12387577,3
636813978,636802970,527625,-0.08520523,0.17620793,-0.13032055,3
637313954,637312928,527625,-0.07933907,0.16433877,-0.12629081,3
637814053,637812928,527625,-0.08968492,0.15872648,-0.13051999,3
638294014,638282928,527625,-0.08539508,0.20575747,-0.06275039,3
638813932,638802928,527625,-0.08553289,0.17593342,-0.108319595,3
639254228,639232972,527625,-0.094791174,0.16335768,-0.12886898,3
639793969,639782928,527625,-0.09673678,0.17032474,-0.12854327,3
640294372,640293117,527625,-0.09384775,0.16942082,-0.12548514,3
640793974,640782928,527625,-0.09114984,0.16163573,-0.12570262,3
641313952,641302946,527625,-0.09197216,0.16479243,-0.12881476,3
641814125,641802928,527625,-0.09774386,0.16139793,-0.12517086,3
642293966,642292928,527625,-0.10875557,0.16455388,-0.10935547,3
642814031,642803033,527625,-0.10054301,0.16685581,-0.11969971,3
643293988,643282928,527625,-0.0986519,0.16527313,-0.12512416,3
643813964,643812932,527625,-0.09170369,0.1898531,-0.099490345,3
644294061,644282929,527625,-0.090895385,0.18074432,-0.1032672,3
644813936,644802928,527625,-0.08692129,0.17504895,-0.108882174,3
645313956,645302951,527625,-0.090701126,0.17220154,-0.1161347,3
645813954,645802928,527625,-0.09198141,0.16386136,-0.12512416,3
646314402,646312928,527625,-0.09553971,0.1676726,-0.121919,3
646793978,646782928,527625,-0.09716275,0.17039469,-0.124250025,3
647313999,647302950,527625,-0.09605862,0.16320467,-0.12403932,3
647814171,647802928,527625,-0.10287303,0.15843779,-0.12890008,3
648313963,648312928,527625,-0.11235325,0.16066338,-0.12904607,3
648814082,648803079,527625,-0.09816578,0.15947606,-0.12906843,3
649313932,649302928,527625,-0.103925124,0.15869054,-0.12660375,3
649813964,649812943,527625,-0.09821295,0.17433405,-0.1131122,3
650294118,650282928,527625,-0.09407076,0.1701846,-0.11457778,3
650794036,650782929,527625,-0.10197206,0.17993899,-0.11114754,3
651294263,651293013,527625,-0.09779806,0.17386231,-0.111031525,3
651813970,651812930,527625,-0.10031773,0.17422621,-0.10980975,3
