timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
143565217,-0.13136107,-0.13476187,-0.1153787
143576460,-0.13106006,-0.13407245,-0.109318025
143766513,-0.14270803,-0.13671325,-0.10536211
143967792,-0.13401392,-0.13407245,-0.10917132
144169081,-0.13121057,-0.13441716,-0.11234838
144370099,-0.13416442,-0.13441716,-0.112201676
144571552,-0.13416442,-0.13441716,-0.112201676
144772977,-0.13106006,-0.13407245,-0.109318025
144962949,-0.13416442,-0.13441716,-0.112201676
145165149,-0.13416442,-0.13441716,-0.112201676
145366133,-0.14551134,-0.13636854,-0.10218507
145567763,-0.13416442,-0.13441716,-0.112201676
145769232,-0.13121057,-0.13441716,-0.11234838
145970178,-0.13106006,-0.13407245,-0.109318025
146171655,-0.148783,-0.13407245,-0.108437814
146361664,-0.13431492,-0.13476187,-0.115232
146562840,-0.13136107,-0.13476187,-0.1153787
146764339,-0.13416442,-0.13441716,-0.112201676
146965638,-0.13151157,-0.13510658,-0.11840904
147167084,-0.13121057,-0.13441716,-0.11234838
147368183,-0.13121057,-0.13441716,-0.11234838
147569334,-0.13723508,-0.14073285,-0.114407755
147770426,-0.14018889,-0.14073285,-0.11426105
147961640,-0.14898305,-0.1526748,-0.11246587
148173893,-0.15836237,-0.16898108,-0.12245329
148363941,-0.17566745,-0.161976,-0.11315959
148565356,-0.16196871,-0.16140346,-0.13544422
148766754,-0.16198553,-0.15841794,-0.13578299
148968378,-0.15871386,-0.16071405,-0.12953025
149170049,-0.16417001,-0.15967992,-0.120145835
149360471,-0.15856336,-0.16036934,-0.12649994
149572873,-0.15858018,-0.15738381,-0.1268387
149773957,-0.15842968,-0.1570391,-0.12380836
149975116,-0.17628628,-0.16036934,-0.12561972
150165497,-0.15873069,-0.15772852,-0.12986903
150366621,-0.16168453,-0.15772852,-0.12972233
150567790,-0.16183503,-0.15807323,-0.13275266
150770102,-0.17910641,-0.1570391,-0.122781456
150971472,-0.15858018,-0.15738381,-0.1268387
151172473,-0.15873069,-0.15772852,-0.12986903
151373819,-0.1618182,-0.16105875,-0.13241388
151564198,-0.15858018,-0.15738381,-0.1268387
151765530,-0.15856336,-0.16036934,-0.12649994
151966628,-0.15858018,-0.15738381,-0.1268387
152168141,-0.15811186,-0.15933523,-0.11740892
152369658,-0.25930732,-0.26692972,-0.12783717
