timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
587492043,587480866,527625,0.11723693,0.13337845,-0.14372028,3
588011914,588000874,527625,0.11533488,0.12880477,-0.14781466,3
588511902,588500890,527625,0.11431311,0.13795778,-0.14153129,3
589011898,589000862,527625,0.12130543,0.13029256,-0.1492067,3
589512086,589511088,527625,0.12240639,0.12116004,-0.15219337,3
590011918,590000863,527625,0.11747737,0.13938515,-0.14779508,3
590531964,590520886,527625,0.12004609,0.13086012,-0.14786337,3
591012090,591000861,527625,0.120048665,0.13072167,-0.14998332,3
591511947,591510919,527625,0.11181485,0.1417446,-0.14535259,3
591992210,591970989,527625,0.11638203,0.12856959,-0.14672615,3
592511901,592500867,527625,0.11889705,0.12725054,-0.1474309,3
593011900,593000867,527625,0.11890826,0.1294608,-0.14891997,3
593511966,593500862,527625,0.12130436,0.13083625,-0.14698821,3
594031912,594020864,527625,0.12367346,0.12499328,-0.14665885,3
594532128,594530867,527625,0.1193303,0.13025595,-0.14819163,3
595011915,595000865,527625,0.117867805,0.13170657,-0.14900854,3
595512232,595491024,527625,0.12044796,0.12645005,-0.14782204,3
595991912,595990860,527625,0.119318545,0.12701908,-0.14914922,3
596491933,596490876,527625,0.11762176,0.12307055,-0.1483663,3
597011977,597000864,527625,0.12088744,0.13126868,-0.14780115,3
597511925,597500871,527625,0.118496194,0.13168024,-0.14810611,3
598012146,598000872,527625,0.11996114,0.13065322,-0.14778225,3
