timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
240345979,240334935,527625,-0.1864488,0.051026814,-0.12856929,3
240365986,240364933,527625,-0.18980908,0.05024365,-0.12993109,3
240826021,240824929,527625,-0.18270116,0.044259373,-0.12596296,3
241306146,241304927,527625,-0.1936363,-0.00036572016,-0.12305745,3
241845945,241834927,527625,-0.19415444,-0.0044046426,-0.12452844,3
242326112,242315115,527625,-0.1934438,-0.0052175988,-0.12458743,3
242845958,242834928,527625,-0.19448291,-0.0029456138,-0.12552117,3
243326045,243314990,527625,-0.20080963,-0.0018135948,-0.103295736,3
243845941,243834936,527625,-0.20182791,0.0036812958,-0.10940632,3
244325970,244324927,527625,-0.19091767,-0.013038556,-0.12234528,3
244845959,244844930,527625,-0.20501238,0.0014884037,-0.091620155,3
245326127,245324927,527625,-0.19008067,-0.012713824,-0.11957852,3
245845959,245844927,527625,-0.19219965,-0.017385101,-0.11922531,3
246346314,246335079,527625,-0.19032583,-0.019752033,-0.115158565,3
246845976,246834928,527625,-0.19235131,-0.023826266,-0.11956869,3
247346029,247334961,527625,-0.20361014,-0.01568583,-0.093333244,3
247826170,247824927,527625,-0.205083,-0.01530042,-0.09008344,3
248345961,248334927,527625,-0.19396362,-0.027652096,-0.11878518,3
248845973,248834927,527625,-0.18879806,-0.027997691,-0.12037496,3
249326101,249324927,527625,-0.19457063,-0.023413096,-0.122546,3
249825949,249814927,527625,-0.19646546,-0.023445085,-0.11903852,3
250346044,250335060,527625,-0.19150499,-0.022832412,-0.12126302,3
250845955,250834927,527625,-0.19464704,-0.021009345,-0.121063516,3
251345991,251334971,527625,-0.19445397,-0.02520974,-0.121217355,3
251846268,251844932,527625,-0.19416039,-0.025103245,-0.120676495,3
