timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
20694447,-0.1308947,-0.11013728,-0.12862575
20705762,-0.1307442,-0.109792575,-0.12559544
20895989,-0.12757328,-0.10944787,-0.12271512
21097461,-0.1308947,-0.11013728,-0.12862575
21287872,-0.1307442,-0.109792575,-0.12559544
21489346,-0.1308947,-0.11013728,-0.12862575
21690429,-0.1310452,-0.110481985,-0.13165607
21892405,-0.1308947,-0.11013728,-0.12862575
22093572,-0.1307442,-0.109792575,-0.12559544
22284291,-0.12772378,-0.109792575,-0.12574545
22497275,-0.13937075,-0.10578089,-0.11639233
22698957,-0.13106199,-0.10750441,-0.13199393
22889717,-0.14512739,-0.102113925,-0.11036954
23091189,-0.13665132,-0.106470294,-0.12260297
23292753,-0.14225747,-0.102458626,-0.113549866
23494320,-0.13680181,-0.106815,-0.1256333
23695459,-0.12530535,-0.111171395,-0.13801672
