timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
717654169,717642931,527625,-0.08942114,0.17895567,-0.111303315,3
717694067,717692972,527625,-0.090491645,0.17539167,-0.107065625,3
718153976,718142932,527625,-0.09402448,0.18451029,-0.106469624,3
718674202,718672930,527625,-0.09424575,0.179776,-0.11182692,3
719153973,719152928,527625,-0.088800676,0.17486286,-0.116209626,3
719674015,719663008,527625,-0.08877979,0.18106048,-0.113288686,3
720153949,720142930,527625,-0.09026781,0.17705235,-0.11188238,3
720674502,720673133,527625,-0.0925797,0.17726192,-0.10961747,3
721153955,721142929,527625,-0.09024446,0.18246916,-0.112753324,3
721673975,721662929,527625,-0.091952205,0.17563775,-0.11249277,3
722174059,722162928,527625,-0.09517326,0.17913693,-0.11104739,3
722674055,722672972,527625,-0.08922014,0.17878357,-0.10573434,3
723154140,723142928,527625,-0.08775243,0.17201486,-0.12303722,3
723673974,723662933,527625,-0.08649619,0.17195171,-0.12089431,3
724174181,724172928,527625,-0.074677974,0.17329305,-0.13024388,3
724633975,724632967,527625,-0.077197716,0.17666589,-0.12071163,3
725154332,725153065,527625,-0.08096134,0.1808668,-0.11955679,3
725673943,725662930,527625,-0.079520136,0.17358714,-0.12037903,3
726174137,726163034,527625,-0.08237553,0.17489475,-0.116698876,3
726654038,726652931,527625,-0.08752125,0.18028899,-0.11463904,3
727153965,727152928,527625,-0.0793111,0.1748872,-0.116197646,3
727674022,727662933,527625,-0.073652506,0.17090914,-0.120430335,3
728173953,728172928,527625,-0.07718152,0.1793864,-0.12417137,3
728654189,728652928,527625,-0.07845152,0.17767917,-0.12189113,3
729153970,729152928,527625,-0.078884624,0.17652038,-0.1161596,3
729673944,729662968,527625,-0.08437967,0.17920962,-0.11248624,3
730173963,730172931,527625,-0.084608495,0.17624895,-0.10788349,3
730674076,730663062,527625,-0.07950375,0.17856896,-0.1177538,3
731173939,731162929,527625,-0.07614847,0.17673458,-0.12020488,3
731673963,731672928,527625,-0.07048037,0.1744075,-0.12632664,3
732173955,732172929,527625,-0.07676651,0.17854086,-0.123203434,3
732673951,732662928,527625,-0.075955,0.17114946,-0.12442523,3
733174109,733162929,527625,-0.07782619,0.17631447,-0.12260004,3
733673932,733662928,527625,-0.07760902,0.17811,-0.122547284,3
734174149,734162942,527625,-0.079722345,0.1739239,-0.12467325,3
734673953,734672928,527625,-0.078038126,0.17589922,-0.12239372,3
735154285,735152983,527625,-0.085444175,0.17369175,-0.117664866,3
735653948,735642928,527625,-0.07784798,0.17081454,-0.123001054,3
736174343,736163076,527625,-0.07826872,0.17060897,-0.12298991,3
736673971,736672928,527625,-0.08015686,0.17175967,-0.12075309,3
737174052,737172967,527625,-0.07973421,0.17143728,-0.123489834,3
737673979,737662929,527625,-0.090671554,0.17698604,-0.12294988,3
738173976,738172928,527625,-0.08670191,0.17372608,-0.118878104,3
738654076,738642928,527625,-0.08628095,0.17468852,-0.11695953,3
739154006,739142947,527625,-0.08466363,0.17857313,-0.120956056,3
739654180,739642928,527625,-0.08754026,0.17337516,-0.120799705,3
740154035,740152928,527625,-0.078485966,0.16708127,-0.1277557,3
740654029,740643012,527625,-0.08467667,0.17485988,-0.12235309,3
741173945,741162928,527625,-0.08323663,0.16921377,-0.11791574,3
741654384,741653123,527625,-0.08586821,0.17210573,-0.119224206,3
742153966,742152928,527625,-0.085043,0.1676878,-0.12152804,3
742673956,742662929,527625,-0.08312158,0.17583334,-0.12069486,3
743173982,743162928,527625,-0.08396207,0.17412421,-0.1249053,3
743654000,743642949,527625,-0.083328724,0.1740053,-0.12760183,3
744154121,744142928,527625,-0.084181495,0.16961348,-0.13088945,3
744673946,744662929,527625,-0.08324541,0.16279793,-0.12960097,3
745154158,745142933,527625,-0.082378745,0.16994074,-0.12812221,3
745673947,745662931,527625,-0.08118601,0.17459936,-0.12682825,3
746154046,746153028,527625,-0.082900256,0.17680584,-0.12570454,3
746673962,746662930,527625,-0.07718551,0.18081489,-0.11756514,3
747174412,747173147,527625,-0.07253766,0.1979429,-0.09014374,3
