timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
43303377,0.1083167,0.10838408,-0.1284394
43314553,0.10829992,0.11136165,-0.12877728
43504846,0.10829992,0.11136165,-0.12877728
43706108,0.1084672,0.10872878,-0.12540908
43907239,0.10301157,0.11308517,-0.11332568
44108457,0.10799892,0.11067224,-0.13483791
44310242,0.10860092,0.11205106,-0.12271664
44511632,0.10542999,0.11170635,-0.12559696
44701933,0.10829992,0.11136165,-0.12877728
44904134,0.10860092,0.11205106,-0.12271664
45105985,0.10829992,0.11136165,-0.12877728
45307805,0.10845042,0.11170635,-0.12574697
45508895,0.10301157,0.11308517,-0.11332568
45699672,0.10829992,0.11136165,-0.12877728
45912307,0.10527949,0.11136165,-0.12862727
46114183,0.10829992,0.11136165,-0.12877728
46304465,0.10829992,0.11136165,-0.12877728
46505911,0.10212535,0.10803938,-0.13116969
46707425,0.09928898,0.10242895,-0.12731363
46908553,0.09329847,0.09349624,-0.126
47109713,0.10628317,0.09556447,-0.108418144
47310934,0.10860092,0.11205106,-0.12271664
47512622,0.1084672,0.10872878,-0.12540908
47703781,0.10829992,0.11136165,-0.12877728
47905070,0.10845042,0.11170635,-0.12574697
48106207,0.10845042,0.11170635,-0.12574697
48307819,0.10829992,0.11136165,-0.12877728
48508881,0.10271057,0.11239576,-0.1193863
48710869,0.10829992,0.11136165,-0.12877728
48900815,0.10860092,0.11205106,-0.12271664
49102278,0.10286107,0.11274047,-0.116355985
49303871,0.10286107,0.11274047,-0.116355985
49505354,0.10271057,0.11239576,-0.1193863
49706983,0.102727346,0.10941819,-0.11904843
49908654,0.100141644,0.11342988,-0.11014535
50110097,0.11132033,0.11136165,-0.12892728
