timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
26744362,26733090,527625,-0.1182213,0.17639068,-0.092883565,3
26784278,26773036,527625,-0.11843352,0.17495401,-0.095292926,3
27243950,27232889,527625,-0.11843796,0.17373954,-0.0956309,3
27764325,27763067,527625,-0.120749235,0.17445058,-0.09241803,3
28263917,28252885,527625,-0.118439734,0.17332903,-0.09556043,3
28763907,28762885,527625,-0.117368184,0.17804204,-0.09734726,3
29263997,29252904,527625,-0.119073994,0.17267802,-0.09437104,3
29743963,29732885,527625,-0.11949096,0.1742385,-0.092056975,3
30263939,30252885,527625,-0.11402522,0.17495438,-0.094934344,3
30763922,30762896,527625,-0.11779736,0.1778622,-0.091582,3
31263976,31252885,527625,-0.11696759,0.17609084,-0.08969122,3
31763932,31762922,527625,-0.11990054,0.17462419,-0.0979479,3
32264033,32252885,527625,-0.11947271,0.17756298,-0.09524208,3
32763920,32752885,527625,-0.11401675,0.17846666,-0.09100604,3
33244129,33232885,527625,-0.1167582,0.17514005,-0.09193286,3
33743919,33742885,527625,-0.12200191,0.17699058,-0.09016067,3
34244153,34232922,527625,-0.11927092,0.17639045,-0.09296492,3
34743904,34732886,527625,-0.11801338,0.17654043,-0.09111078,3
35243964,35232972,527625,-0.11863054,0.17798728,-0.09568695,3
35743920,35732888,527625,-0.11780596,0.17453551,-0.09491165,3
36264692,36253037,527625,-0.11950925,0.17049938,-0.08998604,3
36763934,36752889,527625,-0.11862923,0.17857683,-0.09494747,3
