timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
28630982,28619925,527625,-0.113031454,0.14392537,-0.142371,3
28670964,28659925,527625,-0.11501545,0.14251408,-0.13916123,3
29131014,29119957,527625,-0.116840154,0.13901672,-0.1358191,3
29651163,29639920,527625,-0.117427185,0.14947313,-0.13598144,3
30150945,30139923,527625,-0.11388175,0.14420992,-0.13449866,3
30651348,30650110,527625,-0.1195652,0.1407851,-0.13382067,3
31151014,31139923,527625,-0.11894369,0.13686332,-0.13897492,3
31650954,31639924,527625,-0.11834879,0.128703,-0.13780281,3
32090989,32089971,527625,-0.11331823,0.12837091,-0.13325268,3
32630958,32619924,527625,-0.118359104,0.13019787,-0.12675247,3
33130939,33129920,527625,-0.117079325,0.1279542,-0.14647081,3
33651031,33639921,527625,-0.11770506,0.12821987,-0.14850718,3
34150948,34139921,527625,-0.11914939,0.13453631,-0.14822577,3
34651017,34640006,527625,-0.12209944,0.13270268,-0.14596161,3
35150970,35149929,527625,-0.120011285,0.12959251,-0.14687905,3
35650928,35639920,527625,-0.118554235,0.12728417,-0.14473799,3
36151151,36139927,527625,-0.11769726,0.1308161,-0.14664102,3
36630992,36619926,527625,-0.1212817,0.12731272,-0.14588764,3
