timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
75356724,-0.1365176,-0.103148036,-0.119910516
75367868,-0.13091148,-0.107159704,-0.12896362
75558121,-0.1340824,-0.10750441,-0.13184392
75759196,-0.13376462,-0.109792575,-0.12544543
75960691,-0.13665132,-0.106470294,-0.12260297
76151035,-0.1365176,-0.103148036,-0.119910516
76352819,-0.13091148,-0.107159704,-0.12896362
76554315,-0.13091148,-0.107159704,-0.12896362
76755619,-0.13091148,-0.107159704,-0.12896362
76957759,-0.13980547,-0.109792575,-0.1251454
77159169,-0.14024019,-0.11380426,-0.13389848
77360273,-0.14326063,-0.11380426,-0.13374847
77550478,-0.1666212,-0.12101344,-0.1163832
77751758,-0.18210767,-0.13395783,-0.12337262
77952863,-0.15098365,-0.13486716,-0.10635294
78165485,-0.15417135,-0.13223432,-0.10957112
78355747,-0.15338528,-0.13646592,-0.09374381
78557392,-0.15415457,-0.13521187,-0.10923325
78758732,-0.147679,-0.1312002,-0.100780204
78960225,-0.15368629,-0.13715532,-0.099804446
79161636,-0.16169408,-0.1347424,-0.078142196
79351745,-0.147378,-0.13051079,-0.09471957
79552831,-0.15256567,-0.14665267,-0.07724074
79754796,-0.14989658,-0.13840938,-0.084465005
79955835,-0.15832232,-0.1429857,-0.07121797
80157545,-0.16012833,-0.14712216,-0.10758175
80358995,-0.1519967,-0.16646154,-0.06578471
80560678,-0.15597047,-0.15959707,-0.0848302
80750950,-0.14899306,-0.16348398,-0.06627259
80952106,-0.16694833,-0.16611683,-0.062004346
81153559,-0.16149272,-0.17047322,-0.07408775
81355266,-0.16508158,-0.17780717,-0.085383266
81556170,-0.15538526,-0.15524067,-0.0730468
81757563,-0.16407841,-0.16646154,-0.06518467
81959057,-0.16737513,-0.24764046,-0.009631655
82149041,-0.16287398,-0.52047706,-0.10189955
82362458,-0.09726341,-0.24830027,0.060809337
82553469,-0.59071034,-0.1953279,-0.059174404
82755102,-1.0796782,-0.5378244,-0.8205665
82956311,-1.5733135,-0.26209906,-0.9443405
83157423,-0.0761384,0.015294897,-0.06253435
83358706,-0.10576378,0.015734762,-0.11034506
83560111,-0.40740588,-0.33267665,0.15658155
83761751,-0.59757024,-0.21228394,-0.075366914
83963699,-0.18366565,0.007241923,-0.154742
84154296,-0.174822,0.018807497,-0.15957384
84355994,-0.16345926,0.011128834,-0.1746497
84557160,-0.16354261,-0.0011261418,-0.17632854
84758185,-0.17463742,-0.013945758,-0.15585726
84959863,-0.19150563,-0.020120826,-0.12970106
85161572,-0.19412488,-0.010154009,-0.12147371
85351775,-0.19729581,-0.010498714,-0.12435402
85554310,-0.19414166,-0.0071764397,-0.121811576
85756250,-0.19414166,-0.0071764397,-0.121811576
85957526,-0.19714531,-0.010154009,-0.1213237
86158935,-0.19414166,-0.0071764397,-0.121811576
86349047,-0.19701159,-0.0068317344,-0.11863125
86561622,-0.19699481,-0.009809304,-0.118293375
86762948,-0.19716209,-0.0071764397,-0.121661566
86953158,-0.19384065,-0.006487031,-0.115750946
87154636,-0.19384065,-0.006487031,-0.115750946
87355934,-0.19716209,-0.0071764397,-0.121661566
87557360,-0.19701159,-0.0068317344,-0.11863125
87758551,-0.1973126,-0.007521145,-0.12469189
87959967,-0.19399115,-0.0068317344,-0.11878125
88161306,-0.19958049,-0.005797623,-0.10939031
88363899,-0.20260094,-0.005797623,-0.1092403
88553937,-0.19384065,-0.006487031,-0.115750946
88755895,-0.19716209,-0.0071764397,-0.121661566
88957007,-0.19701159,-0.0068317344,-0.11863125
89158579,-0.19127175,-0.007521145,-0.12499191
89360021,-0.19429216,-0.007521145,-0.1248419
89561261,-0.19112125,-0.0071764397,-0.121961586
89751150,-0.19414166,-0.0071764397,-0.121811576
