timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
467098667,-0.122908406,0.13471271,-0.15072055
467109889,-0.12305891,0.134368,-0.15375088
467311988,-0.11973749,0.13505742,-0.14784025
467502420,-0.120038494,0.134368,-0.15390089
467703906,-0.120021716,0.13139044,-0.15356302
467905536,-0.120038494,0.134368,-0.15390089
468106995,-0.129083,0.13139044,-0.153113
468308362,-0.120038494,0.134368,-0.15390089
468509693,-0.12305891,0.134368,-0.15375088
468700374,-0.12577833,0.13505742,-0.14754023
468901816,-0.12562783,0.13540211,-0.14450991
469103412,-0.12606256,0.13139044,-0.153263
469305087,-0.1203395,0.1336786,-0.15996152
469506386,-0.12879877,0.13505742,-0.14739022
469707400,-0.12547733,0.13574682,-0.1414796
469908689,-0.12319263,0.13104573,-0.15644331
470098754,-0.12305891,0.134368,-0.15375088
470299980,-0.12576155,0.13207985,-0.14720236
470501338,-0.12335991,0.1336786,-0.15981151
470702619,-0.120188996,0.1340233,-0.15693119
470903746,-0.12320941,0.1340233,-0.15678118
471104981,-0.1203395,0.1336786,-0.15996152
471306418,-0.12304213,0.13139044,-0.15341301
471508723,-0.120021716,0.13139044,-0.15356302
471698758,-0.12305891,0.134368,-0.15375088
471899873,-0.12562783,0.13540211,-0.14450991
472112989,-0.120038494,0.134368,-0.15390089
472314152,-0.120038494,0.134368,-0.15390089
472504227,-0.12017222,0.13104573,-0.15659332
472705755,-0.12592883,0.13471271,-0.15057054
472907250,-0.12319263,0.13104573,-0.15644331
473108759,-0.120038494,0.134368,-0.15390089
473310034,-0.12017222,0.13104573,-0.15659332
473511643,-0.12879877,0.13505742,-0.14739022
473713040,-0.12017222,0.13104573,-0.15659332
473903194,-0.12335991,0.1336786,-0.15981151
474104788,-0.12849776,0.13574682,-0.14132959
474306671,-0.12304213,0.13139044,-0.15341301
474508104,-0.120038494,0.134368,-0.15390089
474709311,-0.12349363,0.13035633,-0.16250394
474910481,-0.120038494,0.134368,-0.15390089
475100927,-0.120188996,0.1340233,-0.15693119
475302107,-0.12017222,0.13104573,-0.15659332
475503189,-0.12305891,0.134368,-0.15375088
475704404,-0.12879877,0.13505742,-0.14739022
475905706,-0.12319263,0.13104573,-0.15644331
476107090,-0.120021716,0.13139044,-0.15356302
476308164,-0.120038494,0.134368,-0.15390089
476509500,-0.12319263,0.13104573,-0.15644331
476699432,-0.12319263,0.13104573,-0.15644331
476900940,-0.12335991,0.1336786,-0.15981151
477102630,-0.12334313,0.13070104,-0.15947364
477304476,-0.12621306,0.13104573,-0.1562933
477505750,-0.12017222,0.13104573,-0.15659332
477707621,-0.11730228,0.13070104,-0.15977366
477909080,-0.12032272,0.13070104,-0.15962365
478110499,-0.12319263,0.13104573,-0.15644331
