timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
65645956,65634932,527625,-0.15633683,0.13401684,-0.10297567,3
66126280,66115012,527625,-0.1599371,0.12836416,-0.097431496,3
66645962,66634928,527625,-0.1719619,0.058394354,-0.13714921,3
67145964,67134927,527625,-0.17003694,0.065968305,-0.14026992,3
67666073,67654927,527625,-0.17747761,0.064090416,-0.13958901,3
68165954,68154927,527625,-0.17112064,0.058311984,-0.138373,3
68646304,68645052,527625,-0.16941833,0.062743075,-0.14155057,3
69145956,69144927,527625,-0.16983944,0.06422361,-0.13665877,3
69626005,69624967,527625,-0.17571527,0.06990473,-0.12284007,3
70166175,70154927,527625,-0.18936394,0.06582071,-0.104199916,3
70665975,70654928,527625,-0.20243536,0.012728556,-0.09967595,3
71146354,71145117,527625,-0.19494629,-0.010369564,-0.11657894,3
71645990,71634927,527625,-0.19557157,-0.010659402,-0.12045348,3
72125957,72124927,527625,-0.1936566,-0.0037676771,-0.11869051,3
72605968,72594959,527625,-0.19111711,-0.009826079,-0.120617956,3
73145986,73134928,527625,-0.19270611,-0.008762874,-0.12211959,3
73666028,73654927,527625,-0.1927025,-0.007940551,-0.12230277,3
74166114,74164935,527625,-0.19449116,-0.004421688,-0.1240068,3
74665965,74654930,527625,-0.19132096,-0.009520777,-0.12389797,3
