timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
265409094,0.11819916,0.06793395,-0.13853802
265420231,0.13571592,0.07020232,-0.14584407
265610380,0.13558152,0.06689579,-0.14855027
265811329,0.13556483,0.06985627,-0.1488862
266012841,0.13259225,0.06985627,-0.14873856
266202998,0.12978742,0.06724184,-0.14521287
266404031,0.1357326,0.06724184,-0.14550814
266605236,0.13558152,0.06689579,-0.14855027
266806441,0.13245784,0.06654974,-0.1514448
267008679,0.13558152,0.06689579,-0.14855027
267210309,0.13259225,0.06985627,-0.14873856
267411898,0.13234012,0.060282722,-0.15381508
267601872,0.11499113,0.055399906,-0.14313096
267802977,0.12090203,0.034330465,-0.14411685
268015277,0.12971975,0.052093368,-0.14657535
268216810,0.12629387,0.051055215,-0.15555415
268406856,0.10892821,0.04913288,-0.14520597
268608663,0.12659603,0.051747315,-0.14946985
268809768,0.12911539,0.050709166,-0.15874393
269011001,0.12644495,0.051401265,-0.15251201
269212189,0.11173304,0.051747315,-0.1487317
269413308,0.12956865,0.051747315,-0.1496175
269614652,0.12956865,0.051747315,-0.1496175
269816743,0.12644495,0.051401265,-0.15251201
270006789,0.11737605,0.051055215,-0.15511125
270207987,0.12644495,0.051401265,-0.15251201
270409481,0.12956865,0.051747315,-0.1496175
270610934,0.10281429,0.024756908,-0.14830755
270812398,0.07505143,-0.040527716,-0.16730358
271013751,0.08296168,-0.05183152,-0.1880337
271214677,0.08009011,-0.042604018,-0.18585171
271404845,-0.007223037,0.006647951,-0.14387162
271606325,0.036776487,-0.05167756,-0.1579563
271807440,0.038322564,-0.042950068,-0.18682699
272009183,0.036944263,-0.05429199,-0.15457822
272210991,-0.0005409709,-0.085434996,-0.18933113
272412059,0.016859,-0.062443227,-0.19898868
272614443,0.02567578,-0.071670726,-0.20146592
272804870,0.026951222,-0.08074427,-0.17578503
273006255,0.01860439,-0.0734391,-0.16384542
273207543,-0.035271466,-0.14787498,-0.28861907
273408760,-0.017606331,-0.14064604,-0.17293617
273610277,-0.02252547,-0.12111478,-0.21198174
273811838,-0.074942276,-0.1516038,-0.18737619
274013340,-0.09937752,-0.14410655,-0.1993715
274214363,-0.0802471,-0.20354795,-0.3541888
274404465,-0.3409962,-0.3360746,0.15572272
274605621,-0.093592934,-0.2679118,-0.68290704
274807019,0.064285375,-0.049947307,-0.14407428
275008546,0.14281887,0.05486177,-0.1228287
275210453,0.13348117,0.04790265,-0.13084038
275411722,0.12058318,0.036598846,-0.15053709
275614421,0.11473901,0.04582635,-0.14820746
275815553,0.114571236,0.048440777,-0.15158555
276005993,0.09379638,0.04251981,-0.14988025
276207046,0.12647925,0.07247071,-0.15182139
276408217,-0.03871581,-0.11434774,-0.17796826
276610564,0.024867525,-0.10269789,-0.1577392
276811902,-0.025614861,-0.10039139,-0.21418564
277013165,0.015798628,-0.10304394,-0.16033846
277203309,-0.12197866,-0.3428081,-0.6544436
277404419,-0.10800723,-0.2734471,-0.49313164
277605814,-0.09994768,-0.2527999,-0.39085406
277807071,-0.15797229,-0.23453699,-0.35915956
278008716,0.09097679,-0.22076972,0.09335151
278209862,0.10601958,-0.00088741776,-0.08376935
278412116,0.13173394,0.047710564,-0.106019646
278613247,0.1332967,0.053477567,-0.13455439
278803685,0.11727502,0.041827712,-0.1571456
279004735,0.0907904,0.048440777,-0.15040447
279216991,0.10533456,0.050709166,-0.15756287
279407323,0.10518347,0.050363116,-0.16060501
279608620,0.10533456,0.050709166,-0.15756287
279809745,0.117679164,0.07873772,-0.1490082
280011037,0.123473294,0.07839167,-0.15234561
280212112,0.10876137,0.07873772,-0.14856529
280402370,0.111885056,0.07908377,-0.14567079
280615210,0.117679164,0.07873772,-0.1490082
280816299,0.12345662,0.08135216,-0.15268154
281017700,0.123473294,0.07839167,-0.15234561
281208649,0.1265803,0.08169821,-0.14978702
281409724,0.10592315,0.08204426,-0.14571145
281610845,0.1264292,0.08135216,-0.15282919
281812338,0.13519593,0.08100611,-0.15631424
282013422,0.1323911,0.07839167,-0.15278852
282214708,0.13534701,0.08135216,-0.15327209
282415773,0.13534701,0.08135216,-0.15327209
282605834,0.13237442,0.08135216,-0.15312445
