timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
1686536880,0.116686545,0.108476266,-0.13539016
1686548159,0.116686545,0.108476266,-0.13539016
1686738139,0.12553464,0.108659185,-0.14179422
1686939216,0.12553464,0.108659185,-0.14179422
1687140484,0.12261771,0.10856773,-0.13864012
1687341620,0.11678668,0.11140146,-0.13224183
1687542969,0.12543736,0.10875064,-0.14485244
1687733511,0.12553464,0.108659185,-0.14179422
1687934951,0.12543736,0.10875064,-0.14485244
1688137396,0.11940896,0.10875064,-0.14466071
1688338887,0.12854883,0.108659185,-0.14189008
1688540051,0.12553464,0.108659185,-0.14179422
1688741365,0.116689414,0.11149292,-0.13530004
1688942535,0.12543736,0.10875064,-0.14485244
1689143741,0.12845156,0.10875064,-0.1449483
1689333980,0.1256319,0.10856773,-0.138736
1689534942,0.11970361,0.11149292,-0.1353959
1689736703,0.12553464,0.108659185,-0.14179422
1689948865,0.12553464,0.108659185,-0.14179422
1690139209,0.12854883,0.108659185,-0.14189008
1690340936,0.12572916,0.108476266,-0.13567775
1690542352,0.12553464,0.108659185,-0.14179422
1690743735,0.12252044,0.108659185,-0.14169836
1690945914,0.1256319,0.10856773,-0.138736
1691136822,0.1133777,0.10573399,-0.14455912
1691338543,0.11035489,0.09668404,-0.14473362
1691539917,0.076792404,0.07894998,-0.15645276
1691741371,0.061901588,0.063683815,-0.15030763
1691943320,0.062001713,0.06660901,-0.14715926
1692144538,0.07648628,0.06414111,-0.16607806
1692345935,0.061612662,0.06697485,-0.15939216
1692535872,0.052283995,0.07328252,-0.16809902
1692737191,0.06472987,0.07291669,-0.15624955
1692938299,0.06802726,0.06359236,-0.14744112
1693139549,0.067449406,0.0701744,-0.16561022
1693340648,0.05607917,0.0755675,-0.14363894
1693541933,0.0741644,0.0755675,-0.14421412
1693744375,0.07123599,0.06340944,-0.14142053
1693945425,0.070955664,0.07575042,-0.15023473
1694135899,0.06531631,0.07538459,-0.13781008
1694337616,0.06832478,0.069351286,-0.13808618
1694539055,0.07377248,0.07291669,-0.15653715
1694740229,0.044394217,0.057101775,-0.13156332
1694941450,0.047705945,0.0628607,-0.12230426
1695142851,0.061412405,0.06112446,-0.16568887
1695333012,0.04400803,0.060484253,-0.1437061
1695545530,0.05959116,0.08717681,-0.12808317
1695735545,0.028745359,0.063683815,-0.14925313
1695936791,0.03156503,0.063866735,-0.15546542
1696138029,-0.0010477474,0.021084897,-0.1373233
1696339141,0.047697347,0.053810745,-0.12257463
1696540480,0.04617266,0.08845722,-0.1705149
1696742682,0.0081093265,0.039093334,-0.13401192
1696944264,-0.034570105,0.045583922,-0.14778073
1697145626,0.10207892,0.08388578,-0.12034071
1697335794,-0.08274308,0.00024272688,-0.14454055
1697537208,0.011066391,0.08141788,-0.1359043
1697738552,0.014200597,0.0028020863,-0.13222691
1697939562,-0.098371886,0.027941318,-0.16159946
1698141283,0.03929259,0.007920804,-0.10223131
1698342707,-0.14739731,0.0075564375,-0.18516234
1698543998,-0.16171086,0.19385849,-0.255737
1698745368,-0.40818205,0.31662944,-0.41581377
1698946758,0.060569342,-0.010362007,-0.097326644
1699136620,-0.079564914,-0.035958532,-0.044610422
