timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
172411912,172410865,527625,0.13458435,0.12422223,-0.14457877,3
172451983,172440868,527625,0.13060206,0.12652375,-0.14276111,3
172912367,172911112,527625,0.13124026,0.12698749,-0.14712971,3
173431916,173420862,527625,0.12892072,0.12441525,-0.14732961,3
173931890,173920862,527625,0.12997383,0.12493506,-0.14820334,3
174431986,174420888,527625,0.12954547,0.12326518,-0.14705816,3
174931878,174920862,527625,0.1261992,0.12643999,-0.14701447,3
175431932,175420861,527625,0.12808685,0.127086,-0.14398609,3
175931910,175930879,527625,0.12662385,0.12702169,-0.14862019,3
176412070,176400860,527625,0.13143826,0.12288142,-0.15032613,3
176911905,176910864,527625,0.13248374,0.12193695,-0.15006582,3
177412159,177410864,527625,0.12912045,0.12297705,-0.14438474,3
177911903,177900865,527625,0.12868035,0.11713047,-0.14681002,3
178412120,178410860,527625,0.13203423,0.117225826,-0.14301836,3
178851893,178850860,527625,0.13038021,0.12298201,-0.14443925,3
179412235,179410930,527625,0.13523643,0.118574746,-0.14674848,3
179931899,179930865,527625,0.13413915,0.116583414,-0.14846182,3
180412015,180401012,527625,0.13079081,0.11960573,-0.14745043,3
180931880,180920865,527625,0.1295498,0.12496668,-0.14530739,3
181432316,181431064,527625,0.14110817,0.12034128,-0.13738222,3
181931888,181920864,527625,0.13309324,0.11853616,-0.14568387,3
182411896,182400863,527625,0.12826826,0.118032366,-0.14959505,3
182931882,182920861,527625,0.1272384,0.12567508,-0.14201,3
183431898,183420862,527625,0.13734931,0.12373094,-0.14167017,3
183911954,183900863,527625,0.13491529,0.12186925,-0.14767796,3
184411940,184400886,527625,0.13396928,0.12886998,-0.1417685,3
184932054,184930864,527625,0.13651378,0.12742323,-0.13439956,3
185431886,185420862,527625,0.12871088,0.12979783,-0.13262504,3
185932105,185930860,527625,0.13165136,0.12681882,-0.14165433,3
186411900,186400860,527625,0.13061133,0.12944892,-0.1409682,3
186932094,186920862,527625,0.13121565,0.12308839,-0.1412147,3
187411897,187410860,527625,0.12536207,0.12848318,-0.14318494,3
187932198,187920934,527625,0.13429809,0.12561032,-0.1459142,3
188431907,188430860,527625,0.1356547,0.1181685,-0.14678068,3
188912264,188911018,527625,0.13375004,0.12793809,-0.13806883,3
189431908,189420864,527625,0.13628894,0.12182975,-0.13970184,3
189932338,189931067,527625,0.14150895,0.11470588,-0.1399636,3
