timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
481065044,-0.12320941,0.1340233,-0.15678118
481076349,-0.120021716,0.13139044,-0.15356302
481255482,-0.120038494,0.134368,-0.15390089
481457030,-0.12304213,0.13139044,-0.15341301
481658521,-0.12319263,0.13104573,-0.15644331
481859827,-0.12304213,0.13139044,-0.15341301
482061373,-0.12320941,0.1340233,-0.15678118
482262523,-0.122757904,0.13505742,-0.14769024
482453261,-0.120021716,0.13139044,-0.15356302
482655427,-0.12305891,0.134368,-0.15375088
482857149,-0.12304213,0.13139044,-0.15341301
483069489,-0.12576155,0.13207985,-0.14720236
483259365,-0.12334313,0.13070104,-0.15947364
483461076,-0.12305891,0.134368,-0.15375088
483662491,-0.120188996,0.1340233,-0.15693119
483863868,-0.12017222,0.13104573,-0.15659332
484065644,-0.12919994,0.1250906,-0.15546755
484256047,-0.13253812,0.12737876,-0.16171604
484468458,-0.15032612,0.12211304,-0.15407962
484659108,-0.15660083,0.10951336,-0.15848875
484860333,-0.18842705,0.09976647,-0.1896464
485061804,-0.19527023,0.07983283,-0.20550105
485263851,-0.19384913,0.09816771,-0.17688724
485465672,-0.19408302,0.08556804,-0.18159638
485655834,-0.18780828,0.09816771,-0.17718726
485856939,-0.21267381,0.087511495,-0.19012515
486058047,-0.206031,0.088890314,-0.17830391
486259762,-0.21841368,0.088200904,-0.1837645
486461261,-0.20648248,0.0878562,-0.18739486
486662756,-0.21901569,0.08682209,-0.19588576
486864182,-0.20155586,0.10127006,-0.14916436
487054462,-0.22291593,0.08569281,-0.15248558
487266711,-0.24670084,0.06757786,-0.2046297
487456815,-0.21061714,0.10127006,-0.14871433
487658487,-0.20422499,0.09302677,-0.14194012
487859976,-0.22458823,0.08487863,-0.18615693
488061434,-0.2366196,0.07594592,-0.18454328
488263275,-0.24371395,0.07353299,-0.20545547
488453786,-0.25425708,0.0710249,-0.17387654
488666397,-0.26422083,0.04181386,-0.19159786
488867840,-0.26327795,0.041843466,-0.11164604
489069220,-0.27654737,0.063251086,-0.13496119
489259830,-0.27513212,0.05052663,-0.16743106
489461126,-0.2867623,0.051560745,-0.15774007
489662441,-0.29109728,0.04641979,-0.12309296
489864058,-0.31624764,0.059239395,-0.14176413
490065183,-0.33068013,0.021565132,-0.12753081
490266492,-0.30782083,0.009530083,-0.15499012
490456670,-0.29305324,0.014795806,-0.16247655
490658765,-0.31419045,0.04585515,-0.1003428
490860400,-0.3838381,-0.067916304,-0.22240709
491061964,-0.30815104,-0.079048336,0.021260308
491264129,-0.35051203,0.010373875,-0.039116807
491465664,-0.3714411,-0.1408223,-0.09472652
491655627,-0.32850152,-0.079363436,0.09923189
491856823,-0.26006657,0.013006738,-0.046985276
492058124,-0.30497372,-0.0747871,0.085234806
492259630,-0.8663041,-0.23868874,-0.8528829
492461097,-0.49128264,-0.0924622,-0.008119632
492662493,-0.22318587,0.008430418,-0.035988387
492863562,-0.1163159,0.14502424,-0.13991292
493064676,-0.13866235,0.11512378,-0.16309486
493266169,-0.14693758,0.11089218,-0.14681752
493456779,-0.15888555,0.11421446,-0.14352503
493658278,-0.15875185,0.11753671,-0.14083259
493859466,-0.15903606,0.11386976,-0.14655535
494062008,-0.13497335,0.13173515,-0.14978264
494263302,-0.13769275,0.13242455,-0.143572
494464418,-0.14388412,0.13207985,-0.1463023
494665623,-0.13453862,0.13574682,-0.14102957
494867126,-0.13195293,0.13173515,-0.14993265
495057890,-0.14341584,0.1301364,-0.13687348
495259801,-0.14700471,0.12280245,-0.148169
495461065,-0.15916976,0.11054747,-0.1492478
495662474,-0.22627874,-0.037861463,-0.09826301
495864121,-0.2842269,0.05648176,-0.16765678
496065601,-0.2605486,0.061402787,-0.17862353
496256064,-0.2928426,0.02645654,-0.21919946
496457211,-0.25355437,0.05453831,-0.15972805
496658243,-0.27936697,0.054663084,-0.13076724
496860322,-0.30598816,0.030937698,-0.17905532
497061498,-0.28909686,0.03805172,-0.14377944
497262622,-0.2843335,0.04328784,-0.23076767
497464622,-0.1528447,0.11421446,-0.14382505
497654580,-0.15661761,0.11249094,-0.15882662
497855939,-0.15012527,0.11352505,-0.1500357
498057265,-0.15586512,0.11421446,-0.14367504
498258505,-0.13497335,0.13173515,-0.14978264
498460109,-0.13482285,0.13207985,-0.14675233
498661620,-0.13482285,0.13207985,-0.14675233
498862818,-0.13452184,0.13276926,-0.1406917
499063783,-0.13165192,0.13242455,-0.14387202
499265028,-0.13195293,0.13173515,-0.14993265
499455460,-0.14343262,0.13311397,-0.13721135
499656919,-0.14601831,0.13712564,-0.12830828
499859385,-0.13739175,0.13311397,-0.13751137
500060944,-0.13754225,0.13276926,-0.14054169
500262022,-0.1292335,0.13104573,-0.1561433
