timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
42254037,-0.16061443,-0.087915495,-0.11736949
42265287,-0.1577445,-0.088260196,-0.120549805
42466815,-0.16063121,-0.08493792,-0.11770736
42656689,-0.1577445,-0.088260196,-0.120549805
42858661,-0.16318335,-0.08688138,-0.108128525
43060288,-0.16046393,-0.08757079,-0.114339165
43261691,-0.16078171,-0.085282624,-0.120737664
43463155,-0.16063121,-0.08493792,-0.11770736
43653835,-0.16078171,-0.085282624,-0.120737664
43856096,-0.16348435,-0.08757079,-0.114189155
44057766,-0.15761077,-0.08493792,-0.11785737
44259841,-0.157594,-0.087915495,-0.1175195
44461060,-0.16063121,-0.08493792,-0.11770736
44651489,-0.157594,-0.087915495,-0.1175195
44852696,-0.16063121,-0.08493792,-0.11770736
45065258,-0.1577445,-0.088260196,-0.120549805
45267307,-0.16078171,-0.085282624,-0.120737664
45457687,-0.16063121,-0.08493792,-0.11770736
45659092,-0.15761077,-0.08493792,-0.11785737
45860272,-0.16320013,-0.083903804,-0.1084664
46061828,-0.16046393,-0.08757079,-0.114339165
46263138,-0.16061443,-0.087915495,-0.11736949
46465020,-0.16046393,-0.08757079,-0.114339165
46655868,-0.16607004,-0.0835591,-0.105286084
46857317,-0.1669395,-0.091582455,-0.12279223
47058920,-0.16962536,-0.09684819,-0.11590585
47260460,-0.18469392,-0.102803335,-0.11448006
47462208,-0.19874199,-0.12753321,-0.09250728
47652195,-0.20660563,-0.12869212,-0.12890892
47864901,-0.19145319,-0.1376248,-0.12864535
48055169,-0.19714321,-0.11872529,-0.121281624
48256808,-0.20028056,-0.12502512,-0.123486176
48458843,-0.19542058,-0.12684381,-0.08659666
48659982,-0.20648818,-0.14953509,-0.12654382
48861110,-0.19075103,-0.12696859,-0.11450738
49051441,-0.20545146,-0.14414458,-0.10566948
49263829,-0.20152804,-0.14207636,-0.0876376
49466332,-0.20525062,-0.15273258,-0.10162555
49657183,-0.2136433,-0.13612121,-0.08771331
49858260,-0.1967751,-0.12994614,-0.113869496
50059740,-0.18242545,-0.13166967,-0.12977113
50260880,-0.20084214,-0.15558538,-0.073826976
50462331,-0.17969967,-0.12844257,-0.074887566
50652767,-0.20870575,-0.15674424,-0.11022862
50854632,-0.21094014,-0.16097589,-0.0942513
51056086,-0.2278246,-0.1913162,-0.068422444
51257531,-0.22068678,-0.17460966,-0.10760135
51458649,-0.1987913,-0.17288615,-0.093499854
51660308,-0.23326981,-0.1938539,-0.117095366
51850630,-0.21527462,-0.19325967,-0.05959367
52062945,-0.22474395,-0.18000019,-0.12832569
52264507,-0.21827824,-0.19623722,-0.05910579
52467356,-0.1811139,-0.17000376,-0.042396653
52657707,-0.19955371,-0.1948584,-0.047884583
52858801,-0.24665971,-0.19507834,-0.020904038
53060015,-0.21036021,-0.21482165,-0.14354105
53261713,-0.23696871,-0.230714,-0.06964073
53463366,-0.26298654,-0.39037973,0.19905083
53664874,-0.16831274,-0.18946792,-0.028510336
53854842,-0.24835622,-0.4047685,0.31073302
54056698,-0.20663711,-0.23130825,-0.12954257
54258317,-0.2981836,-0.23983704,0.03905531
54459722,-0.30078837,-0.2475749,-0.1353242
54661213,-0.21399362,-0.4443862,0.33199498
54862352,-0.30240184,-0.36197653,-0.10684564
55063542,-0.4022589,-0.41065177,-0.10558035
55254609,-0.2559821,-0.19780636,0.0352553
55455870,-0.33530527,-0.3479325,-0.22065805
55657151,-0.27190682,-0.23109464,0.14137384
55858651,-0.3178127,-0.42407826,0.43638214
56059974,-0.3351886,-0.19119143,-0.035411403
56261267,-0.59909195,-0.41908535,0.015926743
56462429,-0.35857332,-0.14505394,-0.079499245
