timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
78768090,-0.12213131,-0.1460144,-0.10840305
78779373,-0.124784134,-0.14532499,-0.10219567
78969508,-0.12213131,-0.1460144,-0.10840305
79170515,-0.12491781,-0.14865519,-0.10488724
79372024,-0.13955323,-0.14532499,-0.10146217
79573725,-0.12183031,-0.14532499,-0.102342375
79775020,-0.12198081,-0.1456697,-0.10537271
79975971,-0.13347828,-0.14796577,-0.098386474
80177556,-0.12183031,-0.14532499,-0.102342375
80379591,-0.12228182,-0.14635912,-0.1114334
80581000,-0.12523565,-0.14635912,-0.1112867
80771049,-0.11932801,-0.14635912,-0.1115801
80972206,-0.12198081,-0.1456697,-0.10537271
81173460,-0.12508515,-0.1460144,-0.10825635
81374585,-0.12213131,-0.1460144,-0.10840305
81576363,-0.14249024,-0.14831048,-0.1009767
81778078,-0.13362879,-0.14831048,-0.101416804
81968296,-0.1194785,-0.14670382,-0.114610426
82169345,-0.12211449,-0.1489999,-0.10806428
82370690,-0.12448314,-0.14463557,-0.09613501
82571820,-0.12198081,-0.1456697,-0.10537271
82773573,-0.12506832,-0.1489999,-0.10791758
82974867,-0.12213131,-0.1460144,-0.10840305
83176965,-0.14264074,-0.14865519,-0.104007035
83367100,-0.12213131,-0.1460144,-0.10840305
83568317,-0.124934636,-0.1456697,-0.10522601
83769327,-0.12213131,-0.1460144,-0.10840305
83970698,-0.12198081,-0.1456697,-0.10537271
84171794,-0.12508515,-0.1460144,-0.10825635
84373203,-0.122432314,-0.14670382,-0.114463724
84574734,-0.12523565,-0.14635912,-0.1112867
84776445,-0.14249024,-0.14831048,-0.1009767
84966433,-0.12198081,-0.1456697,-0.10537271
85167395,-0.12198081,-0.1456697,-0.10537271
85368662,-0.121963985,-0.14865519,-0.10503394
85569937,-0.12508515,-0.1460144,-0.10825635
85771646,-0.122432314,-0.14670382,-0.114463724
85973821,-0.1426071,-0.15462616,-0.103329495
86175111,-0.13725099,-0.16496149,-0.11472794
86376654,-0.15195276,-0.17690343,-0.11263935
86578074,-0.40106365,-0.2615372,-0.17987369
86768656,-0.32555163,-0.2765815,-0.20960589
86970231,-0.33639562,-0.31366935,-0.18946336
87171197,-0.3289281,-0.32665133,-0.2775912
87372441,-0.3650543,-0.29725212,-0.22990882
87573695,-0.41662282,-0.3275686,-0.25466937
87774875,-0.38677827,-0.3615659,-0.3692112
87976340,-0.37144613,-0.31952935,-0.23936538
88177562,-0.35043827,-0.3445525,-0.114481404
88378548,-0.42459863,-0.55249673,0.0020895044
88568967,-0.46802306,-0.38773996,-0.2760422
88770098,-0.4593626,-0.37912822,-0.28052893
88971942,-0.45022807,-0.3566172,-0.21584876
89173066,-0.31575257,-0.30769837,-0.1911678
89374357,-0.12079937,-0.15577716,-0.14120594
89576204,-0.12665653,-0.16473365,-0.13989623
89777352,-0.13968599,-0.1758693,-0.10413515
89967413,-0.1547561,-0.17655872,-0.10946231
90168869,-0.1401375,-0.17690343,-0.11322615
90370219,-0.14263982,-0.1758693,-0.10398845
90572095,-0.14012067,-0.17988893,-0.11288738
90773636,-0.13953641,-0.14831048,-0.1011234
90974885,-0.12211449,-0.1489999,-0.10806428
91176246,-0.12211449,-0.1489999,-0.10806428
91377377,-0.12228182,-0.14635912,-0.1114334
91578489,-0.13968691,-0.14865519,-0.10415374
91769167,-0.12213131,-0.1460144,-0.10840305
91970490,-0.12228182,-0.14635912,-0.1114334
92171537,-0.12198081,-0.1456697,-0.10537271
92372806,-0.1191775,-0.1460144,-0.10854975
92573754,-0.122432314,-0.14670382,-0.114463724
92775448,-0.13379611,-0.1456697,-0.104785904
92976980,-0.13379611,-0.1456697,-0.104785904
93178514,-0.13392979,-0.1489999,-0.10747748
93379700,-0.13347828,-0.14796577,-0.098386474
93569899,-0.110466555,-0.14635912,-0.11202021
