timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
23803845,0.014130398,-0.18746658,-0.1073782
23814988,0.014130398,-0.18746658,-0.1073782
24004935,0.0142808985,-0.18712187,-0.10434786
24217341,0.014130398,-0.18746658,-0.1073782
24407357,0.017084213,-0.18746658,-0.1075249
24608495,0.014130398,-0.18746658,-0.1073782
24809928,0.014130398,-0.18746658,-0.1073782
25011090,0.0142808985,-0.18712187,-0.10434786
25212258,-0.006228506,-0.18976264,-0.09995185
25403433,0.014130398,-0.18746658,-0.1073782
25604642,0.0142808985,-0.18712187,-0.10434786
25816828,-0.0031241872,-0.18941793,-0.09706822
26017942,0.017084213,-0.18746658,-0.1075249
26207956,0.0142808985,-0.18712187,-0.10434786
26409042,0.0142808985,-0.18712187,-0.10434786
26610693,0.0144314,-0.18677716,-0.10131753
26812447,0.01117658,-0.18746658,-0.1072315
27013714,0.017084213,-0.18746658,-0.1075249
27214845,0.0142808985,-0.18712187,-0.10434786
27416155,-0.0031241872,-0.18941793,-0.09706822
27617257,0.0142808985,-0.18712187,-0.10434786
27818646,0.014130398,-0.18746658,-0.1073782
28008619,0.002766623,-0.18643245,-0.09770039
28210392,-0.006228506,-0.18976264,-0.09995185
28411402,0.0142808985,-0.18712187,-0.10434786
28612932,0.014130398,-0.18746658,-0.1073782
28814372,0.014581902,-0.18643245,-0.098287195
29015641,0.014130398,-0.18746658,-0.1073782
29216733,0.013979896,-0.18781129,-0.11040854
29407156,0.0142808985,-0.18712187,-0.10434786
29608823,0.0055699386,-0.18677716,-0.10087743
29810306,0.0142808985,-0.18712187,-0.10434786
30011433,0.0142808985,-0.18712187,-0.10434786
30212966,0.0142808985,-0.18712187,-0.10434786
30414417,-0.0031241872,-0.18941793,-0.09706822
30604418,0.014130398,-0.18746658,-0.1073782
30805382,0.0142808985,-0.18712187,-0.10434786
31007548,0.014581902,-0.18643245,-0.098287195
31208732,-0.0060948296,-0.18643245,-0.09726028
31409553,0.017084213,-0.18746658,-0.1075249
31610902,0.0142808985,-0.18712187,-0.10434786
31812068,0.0142808985,-0.18712187,-0.10434786
32013232,0.0144314,-0.18677716,-0.10131753
32203522,0.0142808985,-0.18712187,-0.10434786
32404805,0.014130398,-0.18746658,-0.1073782
32617574,0.0142808985,-0.18712187,-0.10434786
32818991,-0.0060948296,-0.18643245,-0.09726028
33009117,0.01117658,-0.18746658,-0.1072315
33210167,0.014130398,-0.18746658,-0.1073782
33411340,-0.0031410123,-0.18643245,-0.09740698
33612574,0.0142808985,-0.18712187,-0.10434786
33813652,0.014130398,-0.18746658,-0.1073782
34015540,0.022841353,-0.18781129,-0.110848635
34216651,0.02297503,-0.18448108,-0.10815707
34417932,0.022824528,-0.1848258,-0.111187406
34608265,0.0057204403,-0.18643245,-0.09784709
34809211,0.022991855,-0.18746658,-0.1078183
