timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
58936923,-0.1310452,-0.110481985,-0.13165607
58948066,-0.13106199,-0.10750441,-0.13199393
59127360,-0.13091148,-0.107159704,-0.12896362
59329685,-0.13693553,-0.11013728,-0.12832573
59531081,-0.1339319,-0.107159704,-0.12881361
59732472,-0.13406563,-0.110481985,-0.13150606
59933945,-0.13665132,-0.106470294,-0.12260297
60135503,-0.1308947,-0.11013728,-0.12862575
60336627,-0.1340824,-0.10750441,-0.13184392
60527461,-0.1310452,-0.110481985,-0.13165607
60728864,-0.13678503,-0.109792575,-0.12529542
60930221,-0.13091148,-0.107159704,-0.12896362
61131650,-0.13091148,-0.107159704,-0.12896362
61333183,-0.13076098,-0.106815,-0.1259333
61534315,-0.13665132,-0.106470294,-0.12260297
61736269,-0.13391513,-0.11013728,-0.12847574
61937474,-0.1308947,-0.11013728,-0.12862575
62138547,-0.13665132,-0.106470294,-0.12260297
62328965,-0.13967176,-0.106470294,-0.12245296
62530254,-0.1310452,-0.110481985,-0.13165607
62731493,-0.13119571,-0.110826686,-0.13468638
62932633,-0.13665132,-0.106470294,-0.12260297
63133699,-0.13680181,-0.106815,-0.1256333
63336237,-0.13091148,-0.107159704,-0.12896362
63526533,-0.1308947,-0.11013728,-0.12862575
63728086,-0.13650082,-0.10612559,-0.11957265
63929532,-0.1339319,-0.107159704,-0.12881361
64131077,-0.1310452,-0.110481985,-0.13165607
64332348,-0.13091148,-0.107159704,-0.12896362
64533683,-0.13650082,-0.10612559,-0.11957265
64724623,-0.13106199,-0.10750441,-0.13199393
64925682,-0.1310452,-0.110481985,-0.13165607
65127204,-0.13665132,-0.106470294,-0.12260297
65340052,-0.13680181,-0.106815,-0.1256333
65530797,-0.13076098,-0.106815,-0.1259333
65732339,-0.1339319,-0.107159704,-0.12881361
65933704,-0.1310452,-0.110481985,-0.13165607
66136145,-0.13983902,-0.103837445,-0.12582116
66337347,-0.1308947,-0.11013728,-0.12862575
66527660,-0.13119571,-0.110826686,-0.13468638
66728744,-0.1306105,-0.106470294,-0.12290299
66930307,-0.1340824,-0.10750441,-0.13184392
67131843,-0.13421613,-0.110826686,-0.13453637
67333045,-0.1310452,-0.110481985,-0.13165607
67534120,-0.13076098,-0.106815,-0.1259333
67735628,-0.1339319,-0.107159704,-0.12881361
67926691,-0.1307442,-0.109792575,-0.12559544
68128472,-0.1310452,-0.110481985,-0.13165607
68329532,-0.13952126,-0.10612559,-0.11942264
68530962,-0.13376462,-0.109792575,-0.12544543
68732259,-0.1308947,-0.11013728,-0.12862575
68933682,-0.1310452,-0.110481985,-0.13165607
69124807,-0.1337814,-0.106815,-0.1257833
69326413,-0.12832579,-0.111171395,-0.1378667
69538634,-0.12834257,-0.10819382,-0.13820457
69740192,-0.12817529,-0.110826686,-0.13483639
69930222,-0.1337814,-0.106815,-0.1257833
