timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
31597139,0.11147083,0.11170635,-0.12589696
31608281,0.10845042,0.11170635,-0.12574697
31798501,0.10829992,0.11136165,-0.12877728
31999717,0.10845042,0.11170635,-0.12574697
32201025,0.10829992,0.11136165,-0.12877728
32402376,0.10875142,0.11239576,-0.11968632
32603699,0.1081662,0.10803938,-0.13146971
32794054,0.1083167,0.10838408,-0.1284394
32995666,0.1083167,0.10838408,-0.1284394
33197821,0.102727346,0.10941819,-0.11904843
33399209,0.1084672,0.10872878,-0.12540908
33600812,0.11132033,0.11136165,-0.12892728
33791230,0.10829992,0.11136165,-0.12877728
33992707,0.10301157,0.11308517,-0.11332568
34194068,0.1084672,0.10872878,-0.12540908
34395277,0.10829992,0.11136165,-0.12877728
34596875,0.10829992,0.11136165,-0.12877728
34797920,0.10845042,0.11170635,-0.12574697
34999181,0.10542999,0.11170635,-0.12559696
35200712,0.10845042,0.11170635,-0.12574697
35402546,0.10527949,0.11136165,-0.12862727
35592992,0.10845042,0.11170635,-0.12574697
35794117,0.10845042,0.11170635,-0.12574697
35996354,0.10271057,0.11239576,-0.1193863
36197883,0.10044265,0.114119284,-0.104084715
36399070,0.10286107,0.11274047,-0.116355985
36600624,0.102560066,0.11205106,-0.12241662
36801936,0.11116984,0.11101695,-0.13195759
