timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
598118110,0.1384698,0.054707803,-0.15039633
598129370,0.1353294,0.057322234,-0.15362678
598319674,0.1353294,0.057322234,-0.15362678
598520813,0.12063416,0.054707803,-0.14951052
598722293,0.135195,0.054015703,-0.15633298
598912838,0.13830203,0.057322234,-0.15377441
599114280,0.12063416,0.054707803,-0.14951052
599315494,0.13816763,0.054015703,-0.15648063
599517300,0.13831872,0.054361753,-0.15343848
599719295,0.13831872,0.054361753,-0.15343848
599920620,0.12657936,0.054707803,-0.1498058
600122442,0.13845311,0.057668284,-0.15073226
600312696,0.1353294,0.057322234,-0.15362678
600513639,0.13225578,0.048094727,-0.15551348
600715018,0.12676382,0.04913288,-0.14609177
600916444,0.12636061,0.03921328,-0.15421042
601117752,0.11423476,0.026679238,-0.15836045
601319019,0.045375444,-0.04940917,-0.16481943
601520176,0.041882843,-0.03860538,-0.17514196
601721206,0.04767696,-0.038951434,-0.17847939
601922790,0.0070179743,-0.061559044,-0.2171346
602113222,-0.030450577,-0.09566254,-0.2515516
602314910,-0.06849007,-0.094278336,-0.23746373
602517114,-0.040528867,-0.118500344,-0.21447402
602718508,-0.20719498,-0.21135314,-0.39024228
602919655,-0.1900647,-0.13637911,-0.28532797
603120795,-0.15251921,-0.26321802,-0.18936108
603321978,-0.184926,-0.28459692,-0.48186508
603523717,-0.15434073,-0.19266795,-0.4660401
603724883,-0.09159725,-0.28052205,-0.58272326
603915270,0.008024608,-0.07724565,-0.19686611
604116407,0.14569043,0.045634266,-0.12501068
604318271,0.13977861,0.0397133,-0.124043554
604519289,0.12125426,0.02614111,-0.13702476
604720877,0.11428481,0.017797789,-0.15735266
604922169,0.11708963,0.020412225,-0.16087836
605123199,0.12036442,0.021104325,-0.15494171
605313879,0.117560506,0.0454803,-0.15139724
605514975,0.13228914,0.042173762,-0.15484162
605716381,-0.021267645,-0.15421824,-0.18665554
605917793,-0.01278548,-0.13122647,-0.1958702
606119183,0.02547188,-0.10131369,-0.14557062
606320509,0.005788899,-0.12653574,-0.18188119
606510467,-0.025499005,-0.14810519,-0.21185288
606711632,-0.09203551,-0.12453717,-0.29154363
606924364,-0.15990302,-0.1593709,-0.27803257
607114427,-0.061979428,-0.20612277,-0.16637328
607315643,-0.3536397,-0.32435307,-0.6388594
607516969,-0.17246735,-0.27267724,-0.35101214
607718329,-0.10623027,-0.25875902,-0.33735093
607919585,-0.22585568,-0.36779842,-0.5259703
608109673,-0.021222282,-0.34084463,-0.24574304
608323233,-0.08762804,-0.33634597,-0.20279956
608524455,-0.11120773,-0.3448814,-0.19756855
608725835,-0.2879113,-0.20777677,-0.27543578
608916053,0.010151909,-0.16752061,-0.09403238
609117377,-0.02005987,-0.17844024,-0.16233712
609318912,-0.029817471,-0.1923585,-0.17880337
609520625,-0.14146501,-0.34034613,-0.44679186
609722102,-0.11593513,-0.32896608,-0.5327577
609923619,-0.37713766,-0.23050024,-0.3919801
610113754,-0.24652755,-0.22492532,-0.40219003
610314758,-0.17375667,-0.17967197,-0.37697268
610515952,0.13406883,0.05224733,-0.11900772
610717137,0.17486219,0.07816148,-0.07764629
610918217,0.18937117,0.07516288,-0.025512539
611120282,0.16791688,-0.12042117,0.022513175
611321848,0.2230079,0.06013026,0.051752247
611522934,0.21699505,0.08777465,0.11068655
611712898,0.17183314,0.026488665,0.10136684
611914375,0.149514,-0.019764705,0.011977281
612115600,0.16442896,0.06812753,0.07228595
612317238,0.19303067,0.07754712,0.048170857
612518276,0.19303067,0.07754712,0.048170857
612719257,0.19004136,0.0805076,0.047982562
612920547,0.17235684,0.08085365,0.051910505
613111174,0.19286288,0.08016155,0.04479277
613312394,0.19286288,0.08016155,0.04479277
613513785,0.19301398,0.0805076,0.047834925
613715095,0.19301398,0.0805076,0.047834925
613917526,0.19004136,0.0805076,0.047982562
614118898,0.17250794,0.0811997,0.054952655
614320245,0.19286288,0.08016155,0.04479277
614521756,0.17235684,0.08085365,0.051910505
614722915,0.19004136,0.0805076,0.047982562
614913229,0.1927118,0.0798155,0.041750617
615114388,0.17548054,0.0811997,0.05480502
615326542,0.19286288,0.08016155,0.04479277
615516756,0.19301398,0.0805076,0.047834925
615718535,0.17220576,0.0805076,0.048868366
615919814,0.1696864,0.08154575,0.058142427
616121162,0.19301398,0.0805076,0.047834925
616322373,0.18989027,0.08016155,0.04494041
616523770,0.19286288,0.08016155,0.04479277
616724635,0.17235684,0.08085365,0.051910505
616915473,0.19286288,0.08016155,0.04479277
617116779,0.17830203,0.08085365,0.051615234
617317890,0.1607686,0.08154575,0.05858533
617519039,0.16078529,0.07858527,0.058921263
617720177,0.17830203,0.08085365,0.051615234
617921781,0.2047533,0.08016155,0.044202235
