timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
582558298,0.13831872,0.054361753,-0.15343848
582569594,0.13815095,0.056976184,-0.15681656
582760087,0.13830203,0.057322234,-0.15377441
582961739,0.13549717,0.054707803,-0.15024869
583162883,0.13830203,0.057322234,-0.15377441
583364123,0.13845311,0.057668284,-0.15073226
583565503,0.13831872,0.054361753,-0.15343848
583766724,0.1353294,0.057322234,-0.15362678
583968297,0.13517831,0.056976184,-0.15666892
584159072,0.13845311,0.057668284,-0.15073226
584360214,0.13815095,0.056976184,-0.15681656
584561740,0.13534608,0.054361753,-0.15329085
584763643,0.13830203,0.057322234,-0.15377441
584964973,0.13830203,0.057322234,-0.15377441
585165894,0.12375787,0.055053856,-0.14661601
585356390,0.13549717,0.054707803,-0.15024869
585557643,0.13534608,0.054361753,-0.15329085
585758700,0.1384698,0.054707803,-0.15039633
585959926,0.12078525,0.055053856,-0.14646837
586161360,0.135195,0.054015703,-0.15633298
586362619,0.13517831,0.056976184,-0.15666892
586563658,0.13877198,0.055399906,-0.14431204
586764906,0.13830203,0.057322234,-0.15377441
586955839,0.13549717,0.054707803,-0.15024869
587157129,0.13815095,0.056976184,-0.15681656
587358286,0.12063416,0.054707803,-0.14951052
587559745,0.13534608,0.054361753,-0.15329085
587761035,0.13534608,0.054361753,-0.15329085
587962380,0.13831872,0.054361753,-0.15343848
588163925,0.12375787,0.055053856,-0.14661601
588365506,0.1384698,0.054707803,-0.15039633
588567208,0.13860421,0.058014337,-0.1476901
588757525,0.12328791,0.056976184,-0.15607838
588958998,0.13593376,0.058706436,-0.14145818
589160076,0.13830203,0.057322234,-0.15377441
589361322,0.13534608,0.054361753,-0.15329085
589562853,0.12360678,0.054707803,-0.14965816
589765053,0.13252458,0.054707803,-0.15010107
589966706,0.13548048,0.057668284,-0.15058462
590167854,0.13534608,0.054361753,-0.15329085
590368957,0.12076856,0.058014337,-0.1468043
590559023,0.13549717,0.054707803,-0.15024869
590760294,0.13549717,0.054707803,-0.15024869
590961392,0.13548048,0.057668284,-0.15058462
591162418,0.121087424,0.055745956,-0.14038408
591363570,0.13517831,0.056976184,-0.15666892
591564983,0.1353294,0.057322234,-0.15362678
591766486,0.13831872,0.054361753,-0.15343848
591967485,0.13534608,0.054361753,-0.15329085
592157451,0.13816763,0.054015703,-0.15648063
592358571,0.13830203,0.057322234,-0.15377441
592559789,0.13517831,0.056976184,-0.15666892
592761791,0.112320706,0.056092005,-0.13689902
592963281,0.12375787,0.055053856,-0.14661601
593164351,0.12656267,0.057668284,-0.15014173
593365462,0.14411283,0.054015703,-0.15677589
593566773,0.1294009,0.054361753,-0.15299559
