timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
670991913,670980867,527625,0.118673906,0.12443678,-0.14624962,3
671011979,671010871,527625,0.11344785,0.1305411,-0.1447116,3
671491940,671480866,527625,0.11998792,0.1386575,-0.14386839,3
671971903,671970864,527625,0.11597188,0.1306375,-0.14760965,3
672492125,672480863,527625,0.11636968,0.12596062,-0.14554694,3
672991908,672980865,527625,0.12215388,0.13317108,-0.14715573,3
673492237,673480982,527625,0.119110435,0.12818295,-0.14719637,3
673971898,673960860,527625,0.11700876,0.12726928,-0.14819431,3
674491889,674480863,527625,0.115126,0.13089402,-0.14278409,3
674971957,674950860,527625,0.11828767,0.13227159,-0.14744207,3
675491902,675480860,527625,0.11868624,0.12809876,-0.14451593,3
675972160,675960860,527625,0.11890767,0.13076657,-0.14494076,3
676491879,676480865,527625,0.11617619,0.13034135,-0.14462543,3
676992004,676980998,527625,0.12046139,0.13114911,-0.14397976,3
677491902,677480863,527625,0.1170087,0.1275694,-0.1473379,3
677991909,677980865,527625,0.118072,0.13253716,-0.14285505,3
678491976,678490864,527625,0.11932761,0.13208576,-0.14136007,3
678991981,678990907,527625,0.12060799,0.1375302,-0.1403811,3
679492148,679490869,527625,0.11892601,0.13860837,-0.13578692,3
679991912,679990860,527625,0.12329502,0.14054187,-0.13193333,3
680492245,680481019,527625,0.11850464,0.13737485,-0.13818017,3
680991897,680980863,527625,0.11724677,0.13710514,-0.14012304,3
681491920,681480861,527625,0.11661166,0.13673854,-0.13757013,3
681932027,681930860,527625,0.12580848,0.1359192,-0.1406626,3
682491880,682480862,527625,0.12301059,0.14053589,-0.13835087,3
682992103,682980865,527625,0.12702966,0.1253214,-0.14378981,3
683491902,683480864,527625,0.11701882,0.13423654,-0.13585553,3
683972292,683961022,527625,0.12266852,0.14022842,-0.13504723,3
684471953,684460860,527625,0.123075426,0.13772121,-0.1331636,3
684991882,684980866,527625,0.12257833,0.13860312,-0.1353111,3
685432000,685430865,527625,0.12869455,0.12398943,-0.13756312,3
685991920,685980867,527625,0.172337,0.05243463,-0.14650363,3
686472103,686470864,527625,0.17935078,-0.020387577,-0.1492452,3
686991884,686980864,527625,0.17594191,-0.012887239,-0.15175626,3
687491982,687480974,527625,0.17409731,-0.0023556887,-0.15313043,3
687991907,687980866,527625,0.18088469,-0.0030013896,-0.14490268,3
688471897,688460861,527625,0.17640963,0.0018453904,-0.1435677,3
688991916,688990907,527625,0.17690863,-0.0018218531,-0.15035751,3
689491944,689480886,527625,0.17431715,0.002162893,-0.14739981,3
689972097,689970863,527625,0.17420444,-0.006292992,-0.15124099,3
690491938,690480863,527625,0.17664513,-0.013090106,-0.14515263,3
690972253,690960975,527625,0.17398563,-0.007217019,-0.14779484,3
691491893,691480863,527625,0.17626321,-0.0043816995,-0.14686492,3
691971899,691960864,527625,0.17399418,-0.004229931,-0.14536527,3
692471945,692470864,527625,0.17775126,0.0004925232,-0.14591469,3
692991915,692980879,527625,0.1735886,-0.0009449186,-0.14599532,3
693492122,693480860,527625,0.1807041,0.0049017714,-0.14301375,3
693991902,693990860,527625,0.1798805,0.0070924805,-0.14789358,3
694492171,694480941,527625,0.17497365,0.009414129,-0.14548519,3
694991880,694980865,527625,0.17821193,0.01008456,-0.14708304,3
695491877,695480864,527625,0.17666665,0.011181995,-0.1496852,3
695991915,695980867,527625,0.17831892,-0.014701925,-0.14570409,3
696491923,696480897,527625,0.15734647,-0.060969662,-0.14597307,3
696972099,696960866,527625,0.1616559,-0.06776666,-0.15422106,3
697471890,697460861,527625,0.15997723,-0.06794186,-0.15529639,3
697971936,697960936,527625,0.14387593,-0.05676692,-0.16808516,3
698491891,698480860,527625,0.08596077,0.006787641,-0.21180473,3
698992313,698991070,527625,0.10220633,-0.010299665,-0.19926928,3
699491873,699480863,527625,0.09079152,-0.009079125,-0.20008521,3
699971891,699960879,527625,0.070487924,-0.01867621,-0.21095747,3
700472079,700460864,527625,0.06079007,-0.039176896,-0.21166947,3
700971891,700960866,527625,0.1174592,-0.12344998,-0.14907044,3
701492097,701480871,527625,0.1467776,-0.108565584,-0.14335552,3
701991924,701980868,527625,0.16502595,-0.087472916,-0.13072696,3
702472029,702461035,527625,0.1646305,-0.080869265,-0.12908521,3
702991911,702990874,527625,-0.005805125,-0.04597373,-0.22982635,3
703471926,703470867,527625,0.0719673,-0.016302058,-0.21102406,3
703991936,703980861,527625,0.09305241,-0.021184228,-0.20060253,3
704491941,704490860,527625,0.079615824,0.009844324,-0.20029847,3
704972124,704960861,527625,0.14928403,-0.018572569,-0.17080426,3
705491879,705480862,527625,0.16717908,-0.07544562,-0.13391486,3
705991919,705980916,527625,0.13554403,-0.07442649,-0.17603375,3
706491898,706480864,527625,0.076049924,-0.04261553,-0.20483679,3
706992306,706991062,527625,0.11242336,-0.03855311,-0.20111412,3
707471902,707470863,527625,0.16353917,-0.04793874,-0.15222026,3
707991875,707980865,527625,0.1693394,-0.062000096,-0.13806917,3
708491975,708480866,527625,0.100287065,-0.06835708,-0.19696641,3
708971904,708960863,527625,0.12214917,-0.05824755,-0.18800528,3
709492086,709480864,527625,0.12935302,-0.039353065,-0.18047255,3
709991896,709980864,527625,0.13984516,-0.048551116,-0.17397076,3
710472286,710461023,527625,0.15101224,-0.055843517,-0.16434436,3
710991914,710980864,527625,0.18012702,-0.07750847,-0.121604316,3
711471895,711460862,527625,0.15882218,-0.089654416,-0.1438579,3
711971900,711960860,527625,0.11619258,-0.083906665,-0.17742567,3
712471900,712460885,527625,0.13096085,-0.102537766,-0.16394895,3
712992010,712970862,527625,0.1437942,-0.102048635,-0.15230647,3
713472004,713470860,527625,0.15847029,-0.09466654,-0.14685033,3
713972119,713970860,527625,0.15337652,-0.10605114,-0.14093223,3
714491892,714480865,527625,0.15146133,-0.11072761,-0.13644259,3
714972250,714961008,527625,0.15329728,-0.077117056,-0.14965594,3
715491933,715490867,527625,0.14773224,-0.13959631,-0.107754715,3
715971916,715960863,527625,0.143876,-0.12483746,-0.128438,3
716471910,716460864,527625,0.15313418,-0.07068309,-0.1635967,3
716991908,716980882,527625,0.15033463,-0.08480022,-0.15495406,3
717492040,717480860,527625,0.1429514,-0.103802264,-0.15508014,3
717971923,717970872,527625,0.13901462,-0.09080251,-0.15458602,3
718492097,718480863,527625,0.14149816,-0.100216225,-0.1562888,3
718971911,718960863,527625,0.14339188,-0.09730815,-0.15115194,3
719472266,719461012,527625,0.13984036,-0.09351727,-0.15255854,3
719971898,719960863,527625,0.1372811,-0.10490382,-0.15690263,3
720491881,720480867,527625,0.13030635,-0.103202716,-0.14913839,3
720971899,720960860,527625,0.12821415,-0.10683133,-0.16397843,3
721491907,721480887,527625,0.124010235,-0.10855594,-0.16533619,3
721992019,721980860,527625,0.12235522,-0.10195333,-0.16376671,3
722471910,722470876,527625,0.124433085,-0.10593918,-0.16014558,3
722992115,722980863,527625,0.12779635,-0.105474815,-0.16167139,3
723471985,723470877,527625,0.12531851,-0.09625248,-0.16433242,3
723972281,723961030,527625,0.12570019,-0.1056045,-0.16424982,3
