timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
1792372189,0.12271497,0.108476266,-0.1355819
1792383323,0.13175471,0.105459616,-0.13595961
1792573767,0.12572916,0.108476266,-0.13567775
1792774873,0.1284487,0.10573399,-0.14503843
1792976471,0.12854597,0.105642535,-0.14198022
1793178099,0.12883775,0.10536816,-0.13280553
1793379187,0.12854883,0.108659185,-0.14189008
1793569337,0.12864323,0.10555108,-0.13892198
1793770620,0.12854597,0.105642535,-0.14198022
1793973370,0.122320175,0.102808796,-0.14799505
1794174405,0.11628889,0.099792145,-0.14789346
1794364461,0.08613827,0.0907422,-0.14720519
1794577014,0.036912594,0.06450694,-0.17706473
1794778364,0.037490442,0.057924896,-0.15889563
1794968533,0.052078005,0.061398834,-0.17457595
1795170243,0.052078005,0.061398834,-0.17457595
1795371666,-0.00014754754,0.050246816,-0.20388904
1795572795,-0.002572435,0.055731364,-0.18526356
1795773969,-0.013871205,0.033883158,-0.16104518
1795975177,-0.005117517,0.03717418,-0.17041732
1796176545,-0.01775218,0.043756228,-0.18820298
1796377685,-0.038868796,0.025656333,-0.18807267
1796578884,-0.06570196,0.028398609,-0.1779451
1796769661,-0.08079304,0.007282064,-0.17809665
1796971285,-0.07435839,0.025016127,-0.16551472
1797172768,-0.08778549,0.017246593,-0.20821683
1797374482,-0.102401726,-0.016393842,-0.19343773
1797575766,-0.11140706,0.0228226,-0.19197853
1797777143,-0.09949051,-0.02233568,-0.19677207
1797978347,-0.15191169,-0.14464936,-0.042495918
1798179856,-0.19509353,-0.044456802,-0.26180226
1798370064,-0.15729538,-0.07316142,-0.21177389
1798571738,-0.15748705,-0.06996186,-0.21780021
1798772860,-0.19610739,-0.19711988,-0.103940584
1798974133,-0.32796836,-0.11027727,-0.07570143
1799175282,-0.36289734,-0.12407717,-0.32012764
1799376385,-0.43649676,-0.014197381,-0.35739762
1799578431,-0.37414405,-0.27673143,-0.7686231
1799768872,-0.17978874,-0.37847,-1.1087649
1799970412,-0.26770177,-0.21951245,-0.36277792
1800172019,-0.2052903,-0.23075591,-0.3926756
1800373343,-0.385992,-0.25030887,-1.0462852
1800575050,-0.37347344,-0.18961594,-0.65266913
1800776333,-0.1349438,0.019075753,-0.26794338
1800966512,-0.1567502,-0.22427121,-0.004890462
1801168349,-0.32222152,-0.18623638,-0.4642267
1801369577,-0.054193977,-0.2341384,-0.385326
1801571053,-0.16369757,-0.060547538,-0.12846357
1801772755,-0.25638497,-0.2965793,-0.006948157
1801973965,-0.46852118,-0.04865947,-0.41562676
1802175317,-0.44558325,-0.06813417,-0.16875027
1802365307,-0.84185374,-0.30324256,-0.6748755
1802567712,-0.23923974,-0.15113702,-0.22681992
1802780334,-0.25924155,-0.119141355,-0.28650802
1802981853,-0.77809936,-0.63900375,-0.7574175
1803172357,-0.38994798,-0.14528517,-0.31683752
1803373760,-0.47305948,-0.21064101,-0.6531948
1803575264,-0.7134882,-0.17544432,-0.8130187
1803776252,-0.6087482,-0.28213334,-0.17608884
1803977279,-0.44351748,-0.34520712,-0.29353607
1804178653,-0.11542658,-0.10926829,-0.31836316
1804380312,-0.42369255,-0.14208268,-0.52402425
1804570541,-1.0842538,-0.38450184,-1.1812935
1804771543,-0.28694645,-0.21805206,-0.20891948
1804973076,-0.4561962,-0.48369718,-0.4075804
1805174343,-0.13443778,-0.16558005,-0.25203332
1805376316,-0.73347026,-0.35069168,-0.3028628
1805577482,-1.1941317,-0.0016690986,-0.6515889
1805778826,-0.2768886,-0.36750972,-0.46189737
1805979943,-0.21969749,-0.1468385,-0.37132347
1806170033,-0.52552235,-0.17572458,-0.40535766
1806371303,-0.7428654,-0.19409445,-0.6931439
1806572910,-0.3400496,-0.4510701,0.11365477
1806774057,-0.38515455,-0.21942244,-0.26099002
1806975642,-0.08502271,-0.3652335,0.1632639
1807176641,-0.31325415,-0.17069878,-0.2771399
1807377913,-0.52935094,-0.21704453,-0.33599833
1807568114,-0.16632892,-0.24921723,-0.68555206
1807769539,-0.21393813,-0.21356621,-0.6645874
1807971120,-0.3141708,-0.30040884,-0.6854451
1808174147,-0.5024805,-0.18057038,-0.3449543
1808375747,-0.33550668,-0.23413105,-0.88194793
1808577095,-0.22998844,-0.23889422,-0.22054641
1808778231,-0.50515854,0.0784071,-0.5240316
1808968558,-0.15487471,-0.29566473,-0.040789776
1809170013,-0.6527884,-0.25415307,-0.706997
1809371113,-0.3596997,-0.43561223,-0.50419706
1809572694,-0.76715225,-0.48643798,-0.50807875
1809774152,-0.4033808,-0.6636886,-0.5494613
1809975578,-0.3670175,-0.5901103,0.11954654
1810176746,-0.46133223,-0.58060014,-0.094717376
1810378174,-0.6553519,-0.41367695,-0.21837328
1810568371,-0.3935693,-0.45379773,-0.9050549
1810769502,-0.869458,-0.7215581,-0.21464312
1810970845,-0.28419366,-0.8005397,-0.21723448
1811173096,-0.27716327,-1.0024825,0.47817132
1811374512,-0.8738413,-0.5038033,-0.73194504
1811575767,-0.9314346,-0.662414,-0.17107059
1811777118,-0.6020117,-0.45508692,-0.24888459
1811978698,-0.6301956,-0.7700147,0.28799546
1812169086,-0.7180186,-0.75052834,-0.76572764
1812370675,-1.271495,-0.94970536,-1.6610417
1812571781,-0.80816483,-0.5777635,-0.27970144
1812773382,-0.20643093,-0.812602,-0.5234098
1812975256,-0.68635434,-0.45717433,-1.2880433
1813176529,0.055470124,-0.23879687,-0.63714147
1813378300,-0.35069603,-0.3895452,-0.12622702
1813568269,-0.75266,-0.46549848,-0.90624064
1813769712,-0.8586561,-0.1865093,-0.5390958
1813972259,-0.45220813,-0.27060962,-0.56679374
1814173235,-0.44748414,-0.3346983,-0.038779084
1814374951,-0.17036709,-0.2229893,-0.14842965
1814576145,-0.4945877,-0.058715455,-0.38139388
1814777267,-0.32073307,-0.27445674,-0.03794465
1814967724,-0.34329453,-0.35571456,-0.65246814
1815169073,-0.2341467,-0.111006,-0.25642228
1815370519,-0.30104882,-0.3218056,-0.27285486
1815571757,-0.3310877,-0.201684,-0.55326426
1815773123,-0.18414043,-0.28780085,-0.20201875
1815974474,-0.17959082,-0.20488796,-0.24870877
1816175805,-0.48342365,-0.16712752,-0.69446063
1816365711,-0.2604264,-0.46716085,0.24545966
1816566916,-0.28633186,-0.5049125,0.09501587
1816768802,-0.6792964,-0.22417241,-0.4969016
1816970206,-0.1398637,-0.2448346,-0.32776827
1817171946,-0.19881643,-0.1794758,-0.18912031
1817373290,-0.36328694,-0.4432062,-0.047765933
1817574525,-0.3007303,-0.29776534,-0.16796818
1817775793,-0.26108494,-0.22271493,-0.1547284
1817965769,-0.24900043,-0.18971324,-0.2491115
1818167223,-0.28530258,-0.21429934,-0.53671336
1818379931,-0.29487348,-0.2734492,-0.17355537
1818581267,-0.1931972,-0.1887043,-0.48678833
1818771226,-0.4418833,-0.4503267,-0.71650726
1818972637,-0.2506703,-0.3117511,-0.2067472
1819173750,-0.24930656,-0.20452212,-0.2587368
1819374921,0.13473164,0.06624318,-0.13722707
1819576964,0.113071576,0.09092512,-0.15418442
1819778938,0.09810928,0.10290026,-0.15028638
1819980346,0.10092896,0.10308317,-0.15649869
1820170400,0.103845894,0.103174634,-0.15965277
1820371535,0.10714044,0.090833664,-0.15093447
1820573128,0.14406605,0.065968804,-0.12833999
1820774623,0.15329172,0.05371929,-0.12287162
1820976130,0.14377712,0.06925982,-0.13742454
1821177158,0.1349405,0.081143506,-0.13066001
1821378477,0.14396593,0.06304361,-0.13148834
1821579568,0.14377426,0.06624318,-0.13751467
1821769677,0.14086017,0.06916837,-0.13427046
1821971426,0.13502343,0.065968804,-0.1280524
1822172788,0.14387152,0.06615172,-0.13445646
1822373955,0.14387438,0.06916837,-0.13436632
1822576561,0.13502629,0.06898545,-0.12796228
1822777611,0.13502629,0.06898545,-0.12796228
1822968933,0.14377426,0.06624318,-0.13751467
1823170324,0.14387152,0.06615172,-0.13445646
1823371504,0.14377426,0.06624318,-0.13751467
1823573407,0.13804051,0.06898545,-0.12805814
1823774799,0.143677,0.06633464,-0.1405729
1823975935,0.143677,0.06633464,-0.1405729
1824177090,0.13483176,0.06916837,-0.13407874
1824367261,0.15563653,0.0664261,-0.14401458
1824568429,0.1557338,0.06633464,-0.14095636
1824769815,0.15563653,0.0664261,-0.14401458
1824970834,0.15583391,0.06925982,-0.137808
1825172201,0.15252507,0.066517554,-0.14697693
