timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
1728907692,1728906641,527625,0.14024393,0.10880464,-0.1525494,3
1728947702,1728936660,527625,0.14105752,0.10472737,-0.14608473,3
1729387966,1729376710,527625,0.14002624,0.109407365,-0.14566639,3
1729907688,1729906669,527625,0.14230433,0.10068212,-0.14852084,3
1730387838,1730376829,527625,0.13936934,0.10320257,-0.14445683,3
1730887655,1730876632,527625,0.14084648,0.10297471,-0.1501548,3
1731427640,1731416632,527625,0.15272753,0.09745546,-0.13576032,3
1731887767,1731876632,527625,0.1584256,0.106919184,-0.12971553,3
1732407703,1732406675,527625,0.16050948,0.103011765,-0.12994128,3
1732887869,1732876632,527625,0.16824901,0.08816496,-0.12321955,3
1733387657,1733376632,527625,-0.18961206,0.0696563,0.13033067,3
1733907907,1733896670,527625,0.16585845,0.007930717,0.19271302,3
1734387717,1734376632,527625,0.15329742,-0.15019059,-0.06716245,3
1734908038,1734896797,527625,0.10444532,-0.15492547,-0.12400381,3
1735407676,1735396632,527625,0.11164382,-0.14924815,-0.12082021,3
1735887667,1735876633,527625,0.117941864,-0.15066847,-0.12452678,3
1736407712,1736396632,527625,0.12319466,-0.1403591,-0.1273588,3
1736887715,1736886676,527625,0.16376302,-0.085732274,-0.1237592,3
1737387825,1737366633,527625,0.18048711,0.026665583,-0.07850383,3
1737907715,1737896633,527625,0.1871337,-0.057352386,-0.11922231,3
1738427859,1738416642,527625,-0.031032277,-0.22990367,0.024370387,3
1738907669,1738896633,527625,-0.014693804,-0.041869186,-0.2273103,3
1739407802,1739396787,527625,-0.033935733,-0.21603227,-0.10327831,3
