timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
82282099,-0.08927505,0.13448691,-0.17596154
82293300,-0.089409456,0.13118039,-0.17866777
82483741,-0.089258365,0.13152644,-0.1756256
82684854,-0.089258365,0.13152644,-0.1756256
82886386,-0.09223097,0.13152644,-0.17547798
83087477,-0.08910728,0.13187249,-0.17258348
83277669,-0.089258365,0.13152644,-0.1756256
83478945,-0.089258365,0.13152644,-0.1756256
83680282,-0.08910728,0.13187249,-0.17258348
83882422,-0.10679182,0.13221854,-0.16865551
84083947,-0.089258365,0.13152644,-0.1756256
84285069,-0.089258365,0.13152644,-0.1756256
84475990,-0.09238206,0.13118039,-0.17852013
84677211,-0.109764434,0.13221854,-0.16850787
84878127,-0.089409456,0.13118039,-0.17866777
85079463,-0.09238206,0.13118039,-0.17852013
85280585,-0.09787401,0.13221854,-0.16909842
85482149,-0.089409456,0.13118039,-0.17866777
85683109,-0.089409456,0.13118039,-0.17866777
85884327,-0.08927505,0.13448691,-0.17596154
86074473,-0.09223097,0.13152644,-0.17547798
86275479,-0.089258365,0.13152644,-0.1756256
86488077,-0.089409456,0.13118039,-0.17866777
86678975,-0.089409456,0.13118039,-0.17866777
86880559,-0.08942614,0.13414086,-0.1790037
87082247,-0.089258365,0.13152644,-0.1756256
87283692,-0.089409456,0.13118039,-0.17866777
87485085,-0.09223097,0.13152644,-0.17547798
87675209,-0.10694291,0.13187249,-0.17169766
87887428,-0.089258365,0.13152644,-0.1756256
88089109,-0.08927505,0.13448691,-0.17596154
88290177,-0.08910728,0.13187249,-0.17258348
88480519,-0.10709399,0.13152644,-0.17473981
88682001,-0.089258365,0.13152644,-0.1756256
88883194,-0.09223097,0.13152644,-0.17547798
89084311,-0.09847836,0.13083434,-0.18126701
89285460,-0.122527994,0.12422127,-0.18549834
89487759,-0.126206,0.11360955,-0.19955367
89677776,-0.113560125,0.11533981,-0.18493345
89878826,-0.12447729,0.10557417,-0.16474631
90080033,-0.116700515,0.11795424,-0.18816392
90281343,-0.11418117,0.11691609,-0.19743799
90482620,-0.116683826,0.11499375,-0.18782799
90683865,-0.116532736,0.11533981,-0.18478581
90885123,-0.11700269,0.11726214,-0.1942482
91075974,-0.1198242,0.11760819,-0.19105843
91276923,-0.116834916,0.1146477,-0.19087012
91478563,-0.13451946,0.11499375,-0.18694218
91680318,-0.11980751,0.1146477,-0.1907225
91881608,-0.11980751,0.1146477,-0.1907225
92082819,-0.116851605,0.11760819,-0.19120605
92284161,-0.116549425,0.1183003,-0.18512174
92486174,-0.08376642,0.13048829,-0.18504733
92676090,-0.08361533,0.13083434,-0.18200518
92877370,-0.077535726,0.13414086,-0.17959423
93078534,-0.08050834,0.13414086,-0.1794466
93279920,-0.080491655,0.13118039,-0.17911066
