timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
143535648,3932170,3932170,0,0,0,0,0,0.00024299187,1.1450957e-05,3.8909242e-10,798,798
143635835,3932170,3932170,0,0,0,0,0,0.00023599705,1.1309172e-05,3.5562117e-10,798,798
144537935,3932170,3932170,0,0,0,0,0,0.00018914798,9.9596955e-06,1.8476905e-10,798,798
145540222,3932170,3932170,0,0,0,0,0,0.00018105148,8.9667765e-06,1.13894304e-10,798,798
146542649,3932170,3932170,0,0,0,0,0,0.00018805725,8.413962e-06,9.55281e-11,798,798
147544989,3932170,3932170,0,0,0,0,0,0.00018467614,8.959348e-06,1.0353746e-10,798,798
148547249,3932170,3932170,0,0,0,0,0,0.004070902,0.00014328344,6.0340635e-09,798,798
149549636,3932170,3932170,0,0,0,0,0,0.003322436,0.00012386712,3.4212566e-09,798,798
150551911,3932170,3932170,0,0,0,0,0,0.0037238812,0.00013365937,2.7177298e-09,798,798
151554249,3932170,3932170,0,0,0,0,0,0.0042940634,0.0001514067,3.004856e-09,798,798
152556567,3932170,3932170,0,0,0,0,0,0.0075144204,0.00022430834,1.5695848e-08,798,798
153558901,3932170,3932170,0,0,0,0,0,0.025999216,0.0009249444,2.1228568e-07,798,798
154561222,3932170,3932170,0,0,0,0,0,0.048802614,0.0020433886,1.1399275e-06,798,798
155563588,3932170,3932170,0,0,0,0,0,0.019065268,0.00069518114,4.8217834e-07,798,798
156565931,3932170,3932170,0,0,0,0,0,0.014199662,0.0005425681,1.757281e-07,798,798
157568242,3932170,3932170,0,0,0,0,0,0.04521245,0.0019151877,8.932572e-07,798,798
158570498,3932170,3932170,0,0,0,0,0,0.023650454,0.00085751,1.1221238e-06,798,798
159572896,3932170,3932170,0,0,0,0,0,0.018826507,0.00055822,8.6901895e-07,798,798
160474932,3932170,3932170,0,0,0,0,0,0.01558262,0.00048805014,1.7702689e-07,798,798
161477261,3932170,3932170,0,0,0,0,0,0.018793428,0.00063469674,1.05852635e-07,798,798
162479630,3932170,3932170,0,0,0,0,0,0.021900455,0.00067348435,1.2281491e-07,798,798
163481963,3932170,3932170,0,0,0,0,0,0.02778283,0.0009035495,1.7684583e-07,798,798
164484253,3932170,3932170,0,0,0,0,0,0.042498384,0.0016182313,5.863862e-07,798,798
165486584,3932170,3932170,0,0,0,0,0,0.07103641,0.0027147385,2.7345363e-06,798,798
166488971,3932170,3932170,0,0,0,0,0,0.041984495,0.0016395635,6.559602e-06,798,798
167491245,3932170,3932170,0,0,0,0,0,0.012415533,0.000547244,1.3113026e-06,798,798
168493607,3932170,3932170,0,0,0,0,0,0.009462188,0.00038479333,2.0797734e-07,798,798
169495931,3932170,3932170,0,0,0,0,0,0.013312771,0.0005226689,7.517675e-08,798,798
170498245,3932170,3932170,0,0,0,0,0,0.003331653,0.0001353028,1.5693814e-08,798,798
171500624,3932170,3932170,0,0,0,0,0,0.0006265271,2.6526532e-05,2.203064e-09,798,798
172502903,3932170,3932170,0,0,0,0,0,0.00025013037,1.1303495e-05,3.7695558e-10,798,798
173505240,3932170,3932170,0,0,0,0,0,0.00020279559,9.674223e-06,1.4451837e-10,798,798
174507572,3932170,3932170,0,0,0,0,0,0.00041841366,2.2226337e-05,6.749933e-09,798,798
