timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
82271267,3932170,3932170,0,0,0,0,0,0.00019061842,9.058136e-06,8.407537e-11,798,798
82371556,3932170,3932170,0,0,0,0,0,0.00018358037,8.752139e-06,8.189795e-11,798,798
83273590,3932170,3932170,0,0,0,0,0,0.00017275786,8.790158e-06,8.216465e-11,798,798
84275922,3932170,3932170,0,0,0,0,0,0.00018036312,8.7182025e-06,7.878638e-11,798,798
85278151,3932170,3932170,0,0,0,0,0,0.00018865384,9.27459e-06,8.271055e-11,798,798
86280455,3932170,3932170,0,0,0,0,0,0.00017111751,9.1271695e-06,9.1381736e-11,798,798
87282761,3932170,3932170,0,0,0,0,0,0.00018651594,8.940484e-06,8.063712e-11,798,798
88285065,3932170,3932170,0,0,0,0,0,0.00016909406,8.864441e-06,8.172859e-11,798,798
89287349,3932170,3932170,0,0,0,0,0,0.0014655037,6.2886356e-05,3.3108016e-09,798,798
90189433,3932170,3932170,0,0,0,0,0,0.0051432857,0.00018458447,1.5022673e-08,798,798
91191726,3932170,3932170,0,0,0,0,0,0.0054346947,0.00017590553,9.898286e-09,798,798
92194101,3932170,3932170,0,0,0,0,0,0.0060378904,0.00020915804,1.0321322e-08,798,798
93196344,3932170,3932170,0,0,0,0,0,0.0024181975,8.197161e-05,3.4425933e-09,798,798
