timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
36063765,3932170,3932170,0,0,0,0,0,0.00019334324,8.624588e-06,8.386795e-11,798,798
36164029,3932170,3932170,0,0,0,0,0,0.00018997578,8.902022e-06,8.733682e-11,798,798
37066080,3932170,3932170,0,0,0,0,0,0.00019115479,8.765706e-06,8.507942e-11,798,798
38068360,3932170,3932170,0,0,0,0,0,0.00017960113,8.53163e-06,7.8080965e-11,798,798
39070675,3932170,3932170,0,0,0,0,0,0.00018059755,8.147577e-06,6.781969e-11,798,798
40073015,3932170,3932170,0,0,0,0,0,0.00017392873,8.646983e-06,6.977181e-11,798,798
41075299,3932170,3932170,0,0,0,0,0,0.00017788024,9.36727e-06,7.642791e-11,798,798
42077575,3932170,3932170,0,0,0,0,0,0.00018628481,9.359949e-06,8.477631e-11,798,798
43079876,3932170,3932170,0,0,0,0,0,0.00018173188,8.967657e-06,7.937946e-11,798,798
44082240,3932170,3932170,0,0,0,0,0,0.00017759042,8.66496e-06,7.507407e-11,798,798
