timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
704957014,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.00015162214,9.1142665e-06,1.5520234e-10,-0.78694075,0.3203455,-9.813127,-0.0014739361,0.0033848244,0.0022546179,38.17016,38.17016
705895962,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.0065008695,0.000256519,3.866134e-08,-0.7003934,0.55499,-9.838832,-0.029068133,-0.0048232065,0.007475551,38.023212,38.023212
706839941,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.011258792,0.00030697853,4.8829264e-08,-0.7205375,0.6361593,-9.873333,-0.01358184,0.009978207,0.0048775394,37.8274,37.8274
707888753,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.013025816,0.0003759506,6.056148e-08,-0.7062494,0.697872,-9.860752,0.007945096,0.021157257,0.0031164647,37.778484,37.778484
708827709,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.012505037,0.0002884092,3.334412e-08,-0.6221166,0.8161091,-9.866595,-0.031056875,0.012474232,0.0049251607,37.631588,37.631588
709876574,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.013120577,0.00027848486,3.4980257e-08,-0.6522633,0.7939271,-9.894341,-0.03893522,0.022561755,0.005472154,37.631588,37.631588
710820517,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.012571644,0.00034414194,5.5936894e-08,-0.5503259,0.8491358,-9.8810835,-0.041199267,0.019746311,0.0077635474,37.631588,37.631588
711869322,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.012281855,0.00040271186,4.742672e-08,-0.6064577,0.82362336,-9.883207,-0.013960559,0.002674906,0.005421699,37.386738,37.386738
712913184,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.011601764,0.0004068428,5.323349e-08,-0.59243727,0.93808085,-9.854721,0.0076731727,0.007236998,0.002027277,37.14201,37.14201
713857083,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.012461426,0.00032620318,4.8024845e-08,-0.64295316,0.8344021,-9.874931,0.06695514,-0.025455518,-0.0051399455,37.14201,37.14201
714905928,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.010831458,0.00029847916,5.1783054e-08,-0.715424,0.6764968,-9.878034,0.05330745,-0.029919365,-0.003731005,37.14201,37.14201
