timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
63354795,3932170,3932170,0,0,0,0,0,0.00019424605,9.937082e-06,1.6373211e-10,798,798
63455124,3932170,3932170,0,0,0,0,0,0.0002019374,9.917269e-06,1.6661719e-10,798,798
64357319,3932170,3932170,0,0,0,0,0,0.00020566901,9.670364e-06,1.7817124e-10,798,798
65359752,3932170,3932170,0,0,0,0,0,0.00028495595,1.0781034e-05,2.224399e-10,798,798
66362232,3932170,3932170,0,0,0,0,0,0.00022150167,9.27824e-06,2.0582629e-10,798,798
67364808,3932170,3932170,0,0,0,0,0,0.00019797304,9.12391e-06,1.4290337e-10,798,798
68367251,3932170,3932170,0,0,0,0,0,0.0001777513,9.837403e-06,1.289912e-10,798,798
69369801,3932170,3932170,0,0,0,0,0,0.00019554605,9.360797e-06,1.5472537e-10,798,798
70372193,3932170,3932170,0,0,0,0,0,0.00019710514,8.953683e-06,1.5343009e-10,798,798
71374723,3932170,3932170,0,0,0,0,0,0.00018789229,9.485523e-06,1.4529977e-10,798,798
72377215,3932170,3932170,0,0,0,0,0,0.00020204012,9.058685e-06,1.3037318e-10,798,798
73379625,3932170,3932170,0,0,0,0,0,0.00019057012,8.992801e-06,1.1599391e-10,798,798
74382105,3932170,3932170,0,0,0,0,0,0.0001836887,9.116156e-06,1.06916004e-10,798,798
