timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
653807903,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.006681257,0.0002468282,2.4888628e-08,0.026780244,1.2400277,-9.811723,-0.005923038,0.008842949,0.003350262,39.736824,39.736824
654751925,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.015557978,0.00059630355,2.946949e-07,0.07342753,-0.0072070495,-9.786995,0.015385503,0.030591311,0.009043142,39.834736,39.834736
655800799,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.046449553,0.001891185,6.043196e-07,0.014874891,0.0016148796,-10.988737,0.020037454,0.0751777,0.01111136,39.589916,39.589916
656744809,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05176971,0.0021313848,8.133408e-07,-0.04820423,0.43607822,-10.273601,-0.02480101,0.021931304,-0.013879599,39.589916,39.589916
657793719,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.055913318,0.0020715822,5.583179e-07,0.086284414,0.53086925,-10.050526,0.010288178,-0.007338505,0.008918028,39.834736,39.834736
658737706,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05290532,0.0022244526,4.7564498e-07,-0.056643903,0.41270357,-7.0562544,0.01049924,-0.04519523,0.005712522,39.589916,39.589916
659786607,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.051680066,0.0023663274,1.5230742e-06,-0.15770876,0.7282026,-9.882598,-0.7239882,-0.083031036,-0.03321349,39.19826,39.19826
660730609,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.061541844,0.0021878274,2.4390563e-06,-0.121897385,1.1708298,-10.851762,0.5156504,-0.008426095,0.0005553665,39.394104,39.394104
661779505,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.058143843,0.0024230252,2.7878689e-06,-0.44124,1.43285,-10.939736,0.4656877,-0.059039343,0.040360905,39.394104,39.394104
662828393,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.05512753,0.0021600416,1.8052272e-06,-0.39040622,0.3217334,-10.501874,-0.19109832,0.04505525,-0.07747337,39.19826,39.19826
663772371,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.06017659,0.0022683623,2.9673122e-06,-0.6606925,-0.11993016,-10.231077,-0.59204394,-0.044678062,0.01373532,39.19826,39.19826
664821236,3801098,3801098,0,23,0,0,0,800.6405,800.6405,4003.2026,8006.4053,0.0513003,0.0024631326,2.5381473e-06,-0.6828654,0.36920813,-11.519793,-0.08386219,0.053948253,0.07470456,38.85554,38.85554
