timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
58916947,3932170,3932170,0,0,0,0,0,0.0001912123,8.906614e-06,1.1610877e-10,798,798
59017135,3932170,3932170,0,0,0,0,0,0.0001914236,8.721822e-06,1.1368771e-10,798,798
59919222,3932170,3932170,0,0,0,0,0,0.000177977,9.032037e-06,1.2300784e-10,798,798
60921511,3932170,3932170,0,0,0,0,0,0.00017274426,8.557737e-06,1.11582486e-10,798,798
61923777,3932170,3932170,0,0,0,0,0,0.00016928434,8.76524e-06,1.1095217e-10,798,798
62926051,3932170,3932170,0,0,0,0,0,0.00018070506,8.441004e-06,1.0195445e-10,798,798
63928364,3932170,3932170,0,0,0,0,0,0.00017547808,8.691539e-06,1.0921242e-10,798,798
64930609,3932170,3932170,0,0,0,0,0,0.00017086766,8.53547e-06,1.07505796e-10,798,798
65932925,3932170,3932170,0,0,0,0,0,0.0001754981,9.1651955e-06,1.14729476e-10,798,798
66935104,3932170,3932170,0,0,0,0,0,0.00018798804,8.349698e-06,9.958933e-11,798,798
67937472,3932170,3932170,0,0,0,0,0,0.00016581797,7.7005525e-06,9.0382334e-11,798,798
68939658,3932170,3932170,0,0,0,0,0,0.00021721033,9.36053e-06,1.100179e-10,798,798
69841712,3932170,3932170,0,0,0,0,0,0.00019483331,9.397808e-06,1.1900554e-10,798,798
