timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
1728942253,3801098,3801098,0,0,0,0,0,801.3054,801.3054,4006.526,8013.052,0.0001629901,8.866712e-06,1.9160334e-10,-0.10019865,0.48445302,-9.815912,-0.0036438564,0.0033576798,0.002334432,37.14201,37.14201
1729886182,3801098,3801098,0,0,0,0,0,801.3054,801.3054,4006.526,8013.052,0.003141552,0.00015241584,8.008459e-09,-0.059024025,0.48503602,-9.801822,-0.0042995987,0.0013257123,0.0029459305,37.582596,37.582596
1730830142,3801098,3801098,0,0,0,0,0,801.3054,801.3054,4006.526,8013.052,0.05197959,0.0015993179,2.0238284e-07,-0.057792425,0.7008347,-9.979043,-0.006130085,0.001063527,0.0076020467,37.631588,37.631588
1731878968,3801098,3801098,0,0,0,0,0,801.3054,801.3054,4006.526,8013.052,0.04173384,0.0015489593,6.4420055e-07,0.029333146,0.25358504,-6.410327,0.026719246,0.06872517,-0.014134838,37.435772,37.435772
1732822921,3801098,3801098,0,0,0,0,0,801.3054,801.3054,4006.526,8013.052,0.043958362,0.0018083316,7.516464e-07,0.48353463,0.8175461,-17.222963,0.07813585,-0.018861035,0.10622178,37.484684,37.484684
1733861766,3801098,3801098,54,134,128,0,0,801.3054,801.3054,4006.526,8013.052,0.11693983,0.006679281,0.00023328792,-9.315247,12.665946,-5.910388,3.1254015,-2.6863368,-0.7534852,37.386738,37.386738
1734910616,3801098,3801098,54,134,128,0,0,801.3054,801.3054,4006.526,8013.052,0.022964975,0.0013475263,2.9530394e-05,0.317709,8.786677,-3.9461877,-0.11035056,0.0015076635,0.009440811,37.288837,37.288837
1735854552,3801098,3801098,54,134,128,0,0,801.3054,801.3054,4006.526,8013.052,0.0049020117,0.00029114902,4.441403e-06,0.07859823,8.527143,-4.861778,0.03717069,0.0047061383,-0.0028272688,37.484684,37.484684
1736903369,3801098,3801098,54,134,128,0,0,801.3054,801.3054,4006.526,8013.052,0.0011933697,0.00015025419,6.100393e-07,0.07113016,6.5196357,-5.3909254,2.128482,0.03410794,0.0014957559,37.484684,37.484684
1737847346,3801098,3801098,54,134,128,0,0,801.3054,801.3054,4006.526,8013.052,0.008194887,0.0004641954,1.5904603e-06,-1.148603,-0.93218124,-11.056809,0.0570871,-1.3421701,0.22171995,37.6805,37.6805
1738896153,3801098,3801098,54,134,128,0,0,801.3054,801.3054,4006.526,8013.052,0.0020238138,0.0002801566,1.1026609e-06,0.56758124,1.6907703,-8.620798,-0.7846363,-0.18530168,-0.18342361,37.386738,37.386738
